station,year,month,pm25,lag_sentinel2_ndvi_mean_500m,time_holdout_year,y_prediction,t_prediction,y_residual,t_residual,orthogonal_score,treatment
DTU,2024,5,120.3,0.1902951441314223,2024,105.41889473378652,0.20473285515893588,14.881105266213481,-0.014437711027513594,-0.214849097603601,sentinel2_ndvi_mean_500m
DTU,2024,8,15.84,0.2240331513235038,2024,30.399733732205217,0.2279257868064322,-14.559733732205217,-0.003892635482928397,0.05667573614797153,sentinel2_ndvi_mean_500m
DTU,2024,9,25.84,0.2681097071511492,2024,28.57460773007078,0.24019588795852295,-2.734607730070781,0.027913819192626227,-0.07633334573995382,sentinel2_ndvi_mean_500m
DTU,2024,10,67.87,0.2532538678212558,2024,92.76867587100035,0.25008881639591063,-24.89867587100035,0.003165051425345178,-0.07880558955471724,sentinel2_ndvi_mean_500m
DTU,2024,11,137.16,0.2531403424041472,2024,166.54890499199024,0.23926463979724183,-29.388904991990245,0.013875702606905349,-0.40779170561145267,sentinel2_ndvi_mean_500m
DTU,2024,12,82.29,0.1394082968150441,2024,116.3021205724729,0.2004407844486934,-34.012120572472895,-0.061032487633649296,2.0758443282336407,sentinel2_ndvi_mean_500m
DTU,2025,1,81.11,0.1765154382982517,2025,94.90919225287091,0.15649008509226991,-13.79919225287091,0.020025353205981783,-0.27633369882098746,sentinel2_ndvi_mean_500m
DTU,2025,2,53.88,0.2049642898233771,2025,92.64210613909012,0.11279825627192705,-38.762106139090115,0.09216603355145006,-3.572549574940248,sentinel2_ndvi_mean_500m
DTU,2025,3,43.89,0.2043406817439499,2025,75.97818900498781,0.20290461063997586,-32.08818900498781,0.0014360711039740348,-0.046080921008920334,sentinel2_ndvi_mean_500m
DTU,2025,8,26.51,0.2263834688923714,2025,18.888119915347406,0.1970196483006066,7.621880084652595,0.029363820591764817,0.22380751937768403,sentinel2_ndvi_mean_500m
DTU,2025,9,21.35,0.2534900992268607,2025,25.11459039609094,0.22366826817709387,-3.764590396090938,0.02982183104976685,-0.11226697876379882,sentinel2_ndvi_mean_500m
DTU,2025,10,59.39,0.2696529802167145,2025,79.75550767308462,0.25898064605821497,-20.365507673084622,0.010672334158499552,-0.21734750319464574,sentinel2_ndvi_mean_500m
Dr._Karni_Singh_Shooting_Range,2023,1,184.56,0.5667355733792239,2023,90.64512111133469,0.6219939479426652,93.91487888866531,-0.05525837456344129,-5.189583554710093,sentinel2_ndvi_mean_500m
Dr._Karni_Singh_Shooting_Range,2023,2,106.42,0.3739837113013245,2023,102.59255935320328,0.568425495318568,3.827440646796717,-0.1944417840172435,-0.744214387583266,sentinel2_ndvi_mean_500m
Dr._Karni_Singh_Shooting_Range,2023,3,67.95,0.4702753042110951,2023,99.7787735253403,0.6151625092619301,-31.828773525340296,-0.14488720505083497,4.611582036282567,sentinel2_ndvi_mean_500m
Dr._Karni_Singh_Shooting_Range,2023,4,57.1,0.4987403700737292,2023,82.59294674469274,0.5423665311020526,-25.492946744692738,-0.043626161028323396,1.112159399770438,sentinel2_ndvi_mean_500m
Dr._Karni_Singh_Shooting_Range,2023,5,55.54,0.5273665068118203,2023,77.60380862553113,0.5210011977022946,-22.06380862553113,0.0063653091095257075,-0.14044296203492518,sentinel2_ndvi_mean_500m
Dr._Karni_Singh_Shooting_Range,2023,6,35.74,0.5087803987490837,2023,73.87085216915779,0.5573245013533195,-38.130852169157784,-0.048544102604235806,1.851028000086543,sentinel2_ndvi_mean_500m
Dr._Karni_Singh_Shooting_Range,2023,9,36.47,0.7339452830675577,2023,77.25410703838635,0.6426680181448736,-40.78410703838635,0.09127726492268406,-3.7226617427778947,sentinel2_ndvi_mean_500m
Dr._Karni_Singh_Shooting_Range,2023,10,93.72,0.6844385631499393,2023,85.43147524266503,0.6182248786361813,8.288524757334969,0.06621368451375809,0.5488137633666509,sentinel2_ndvi_mean_500m
Dr._Karni_Singh_Shooting_Range,2023,11,248.31,0.701638186029067,2023,154.96872384809072,0.6329483946566645,93.34127615190928,0.0686897913724025,6.411592785308457,sentinel2_ndvi_mean_500m
Dr._Karni_Singh_Shooting_Range,2023,12,203.39,0.4943748324479636,2023,159.53981159492798,0.6283858297210793,43.850188405072004,-0.13401099727311566,-5.876407478777712,sentinel2_ndvi_mean_500m
Dr._Karni_Singh_Shooting_Range,2024,3,67.26,0.3534992698041533,2024,71.91816258949783,0.4900279401866394,-4.65816258949782,-0.13652867038248612,0.6359727447695759,sentinel2_ndvi_mean_500m
