station,year,month,pm25,sentinel2_ndvi_mean_1000m,fold,y_hat_oof,t_hat_oof,y_residual,t_residual,orthogonal_score
Ashok_Vihar,2023,9,34.96,0.3199101674579394,0,37.62123467212699,0.2288383769554648,-2.6612346721269873,0.09107179050247458,-0.06669188640671539
Ashok_Vihar,2023,10,89.46,0.2921409636281991,0,108.61005265700125,0.2192847851453806,-19.150052657001254,0.07285617848281847,-1.2827737513813342
Ashok_Vihar,2023,11,236.55,0.2038883322928776,0,247.6480019971216,0.13518595326202476,-11.0980019971216,0.06870237903085283,-0.6624874203014134
Ashok_Vihar,2023,12,215.02,0.253706498254612,0,213.3671566261008,0.18058628557958648,1.652843373899202,0.07312021267502553,0.2340985119823348
Ashok_Vihar,2024,1,184.78,0.1399007257156272,0,226.62941339551816,0.10250558463080918,-41.849413395518155,0.03739514108481802,-1.5353461567862245
Ashok_Vihar,2024,2,103.67,0.2373510878821372,0,102.68504623194916,0.16629147687359463,0.9849537680508433,0.07105961100854258,0.17694005531263743
Ashok_Vihar,2024,4,62.14,0.2298383438733315,0,90.51557792104131,0.16818212122445775,-28.375577921041312,0.06165622264887374,-1.6690139773796413
Ashok_Vihar,2024,6,55.19,0.2472926571647443,0,92.13766668504577,0.1622375519046944,-36.947666685045775,0.08505510526004989,-2.9893610024205612
Ashok_Vihar,2024,7,42.25,0.0733483396887342,0,33.09742695489336,0.12710840023659473,9.152573045106642,-0.05376006054786053,-0.430828550056865
Ashok_Vihar,2024,10,120.75,0.3417569394148896,0,110.81995204460682,0.2268135960919794,9.930047955393178,0.1149433433229102,1.4212274134529073
Ashok_Vihar,2024,12,199.52,0.2287668014356801,0,173.67729061455057,0.16322320160885995,25.84270938544944,0.06554359982682015,1.7848143123658977
Ashok_Vihar,2025,1,194.46,0.2832620172506452,0,175.58779867982793,0.19508320093493037,18.87220132017208,0.08817881631571484,1.8288164431808953
Ashok_Vihar,2025,2,114.75,0.230638862311126,0,100.97964227827062,0.1767335692098574,13.770357721729383,0.0539052931012686,0.8038406873236176
Ashok_Vihar,2025,3,80.96,0.2769799978794414,0,79.55722759358045,0.2026581297442544,1.402772406419544,0.07432186813518699,0.22125154254483928
Ashok_Vihar,2025,5,72.88,0.2831089628929779,0,75.02895480946685,0.1892478393273872,-2.148954809466858,0.09386112356559068,-0.015106119803176275
Ashok_Vihar,2025,6,53.18,0.280962409427231,0,46.0684919501435,0.18963168544195713,7.111508049856496,0.09133072398527387,0.8261710504871974
Ashok_Vihar,2025,7,34.78,0.213971577461644,0,26.27365486910124,0.13400089116200234,8.506345130898762,0.07997068629964166,0.8157133250420041
Ashok_Vihar,2025,9,37.92,0.3238446375144257,0,38.711331466230824,0.20318944692853197,-0.7913314662308224,0.12065519058589375,0.21285874169449367
Ashok_Vihar,2025,10,129.19,0.2656192112954373,0,107.90290471837608,0.21405234699241632,21.28709528162392,0.05156686430302099,1.1540303631783444
Ashok_Vihar,2025,11,254.86,0.2719730405015029,0,221.32487488403027,0.1743918794047941,33.53512511596975,0.09758116109670881,3.474077718478539
Ashok_Vihar,2025,12,250.23,0.2752180712866873,0,239.437712228546,0.18844312891754889,10.792287771454,0.08677494236913841,1.0959860433773054
Aya_Nagar,2022,1,101.08,0.4469231498088992,4,127.23353622999791,0.5510027816144155,-26.15353622999791,-0.10407963180551633,2.9514882920043686
Aya_Nagar,2022,2,65.89,0.381106607560257,4,87.92663306724783,0.5021004438441389,-22.036633067247834,-0.12099383628388188,2.976367026184018
Aya_Nagar,2022,3,67.11,0.4795033627481286,4,71.32433471092993,0.5316557990042668,-4.214334710929933,-0.052152436256138246,0.27739582413084163
Aya_Nagar,2022,5,62.67,0.3326913062057096,4,68.32655783077948,0.43955041832520053,-5.656557830779477,-0.10685911211949095,0.8463106728894284
Aya_Nagar,2022,7,34.06,0.4779713870503438,4,29.814391015703954,0.545513343526256,4.245608984296048,-0.06754195647591221,-0.19013365603125917
Aya_Nagar,2022,8,27.13,0.6051229830491945,4,28.806252702988886,0.6328308519268749,-1.6762527029888865,-0.027707868877680397,0.0627061132910737
Aya_Nagar,2022,9,32.75,0.5491765645658031,4,33.23626598047936,0.5727177790033822,-0.4862659804793594,-0.02354121443757906,0.023185216875661416
Aya_Nagar,2022,10,77.92,0.57347797913929,4,87.46328904335617,0.5986101869791981,-9.543289043356168,-0.025132207839908105,0.25322203777890184
Aya_Nagar,2022,11,145.71,0.5039192794284603,4,159.70227418800118,0.5169154845316504,-13.992274188001176,-0.012996205103190106,0.18542385878208065
Aya_Nagar,2022,12,121.41,0.5152795180656213,4,150.79878580496646,0.5198996512102987,-29.38878580496646,-0.004620133144677352,0.1362322117959559
