station,year,month,pm25,modis_ndvi_mean_1000m,fold,y_hat_oof,t_hat_oof,y_residual,t_residual,orthogonal_score
Anand_Vihar,2023,12,240.59,0.2650279380111924,1,177.7873892861063,0.27782890248022357,62.8026107138937,-0.012800964469031173,-0.8010469845603319
Anand_Vihar,2024,1,252.19,0.1874190202231521,1,200.5825335219222,0.2428691195832668,51.60746647807781,-0.05545009936011469,-2.8074681728160296
Anand_Vihar,2024,2,121.33,0.2505311124948112,1,98.85315516631461,0.26824699803814683,22.47684483368539,-0.01771588554333564,-0.39266768711085803
Anand_Vihar,2024,4,87.61,0.2417704425333691,1,78.32641817721365,0.2799690356792051,9.283581822786346,-0.03819859314583601,-0.3289124511109093
Anand_Vihar,2024,6,74.91,0.2046754132663736,1,77.52082845084553,0.2856490719369615,-2.6108284508455313,-0.0809736586705879,0.3269262860528462
Anand_Vihar,2024,7,52.13,0.5307794855826484,1,37.89514401272208,0.40907477626225086,14.234855987277925,0.12170470932039756,1.9934106848028286
Anand_Vihar,2024,8,44.31,0.4160601518026565,1,28.127746000325057,0.4484075772878858,16.182253999674945,-0.032347425485229286,-0.505019329123153
Anand_Vihar,2024,9,88.87,0.3678808046215578,1,35.142899046961816,0.41400908260738345,53.72710095303819,-0.04612827798582564,-2.4408502875672298
Anand_Vihar,2024,10,151.28,0.2299499548192771,1,100.90572258446882,0.29633330089869103,50.37427741553118,-0.06638334607941393,-3.266374035816302
Anand_Vihar,2024,11,313.15,0.2096253514840437,1,225.02177992977602,0.25012730360439944,88.12822007022396,-0.04050195212035573,-3.540463882811092
Anand_Vihar,2025,3,81.45,0.2563342249032551,1,80.08357665973975,0.2981411698818339,1.3664233402602548,-0.04180694497857884,-0.026332501302428327
Anand_Vihar,2025,4,84.09,0.2032261934726068,1,79.84626449350867,0.286044630805353,4.243735506491333,-0.08281843733274619,-0.2306180654303726
Anand_Vihar,2025,6,50.97,0.2621635294117647,1,50.295977614204816,0.33182013906186075,0.6740223857951833,-0.06965660965009607,0.038534238741826425
Anand_Vihar,2025,7,38.32,0.3182169132602385,1,33.465773197564324,0.4223342298048937,4.854226802435676,-0.10411731654465523,-0.3144202701100702
Anand_Vihar,2025,8,51.59,0.550153931691819,1,31.013207216043515,0.4461847067174269,20.57679278395649,0.10396922497439215,2.329799076098201
Anand_Vihar,2025,9,59.58,0.3393932060329319,1,40.30952634423392,0.39672446221491964,19.270473655766075,-0.057331256181987755,-1.0468916200761271
Anand_Vihar,2025,11,257.78,0.276856697108067,1,189.8895553137056,0.28911311248416244,67.89044468629436,-0.012256415376095453,-0.8294468865009177
Anand_Vihar,2025,12,276.49,0.2138657810986577,1,203.17695742350887,0.23203694094181077,73.31304257649114,-0.018171159843153067,-1.3263656375532527
Ashok_Vihar,2022,1,177.62,0.3308277750881804,0,173.07689231419752,0.2459943081573687,4.543107685802482,0.0848334669308117,0.5122009020196897
Ashok_Vihar,2022,2,122.17,0.2841873573552805,0,108.412462835804,0.22090138284496055,13.757537164195995,0.06328597451031995,0.941222125363725
Ashok_Vihar,2022,3,98.11,0.3005891175046684,0,99.69486411334779,0.24187114349890415,-1.5848641133477912,0.05871797400576423,-0.03231591167104672
Ashok_Vihar,2022,4,106.28,0.2856826336537797,0,126.7914768412747,0.21098416486298305,-20.5114768412747,0.07469846879079667,-1.4338687044873537
Ashok_Vihar,2022,5,62.72,0.2878188060221043,0,83.7828670585957,0.2238443837907976,-21.0628670585957,0.0639744222313067,-1.2753782019906799
Ashok_Vihar,2022,6,52.43,0.2971378343399482,0,68.85660296317164,0.23467908652896652,-16.42660296317164,0.06245874781098171,-0.9572547090538159
Ashok_Vihar,2022,8,32.52,0.4590280365166536,0,33.09328923233004,0.3283682638666081,-0.5732892323300334,0.13065977265004547,0.22587194660773566
Ashok_Vihar,2022,9,41.09,0.41845294280379,0,36.82770386992701,0.30483235474283976,4.262296130072997,0.11362058806095021,0.7117294017427258
Ashok_Vihar,2022,10,116.71,0.3224992738087006,0,105.99801667347236,0.29110249479660955,10.71198332652763,0.031396779012091036,0.3536890672828072
Ashok_Vihar,2022,11,201.82,0.2911835984507919,0,176.0125613256134,0.2333164242004871,25.80743867438659,0.0578671742503048,1.552400087037173
Ashok_Vihar,2022,12,185.65,0.261492087972889,0,172.8514247833647,0.20636898278070823,12.7985752166353,0.05512310519218075,0.7590311608551381
Ashok_Vihar,2023,2,112.78,0.250524157963898,0,109.06797577421676,0.21599297661902445,3.7120242257832388,0.03453118134487354,0.14918858786701877
Ashok_Vihar,2023,3,68.72,0.3007931841759458,0,74.116901870988,0.2369095556263116,-5.396901870988003,0.0638836285496342,-0.2728716504828658
Ashok_Vihar,2023,5,55.03,0.3639035790856907,0,64.12640299755516,0.28287118219920204,-9.09640299755516,0.08103239688648867,-0.6214177296938634
Ashok_Vihar,2023,6,30.12,0.30096852418861,0,43.11116759034109,0.2545617653373496,-12.991167590341089,0.04640675885126039,-0.5649356129729178
Ashok_Vihar,2023,7,25.47,0.4269923376029277,0,28.540821539223025,0.3477507650930219,-3.070821539223026,0.07924157250990582,-0.13270794476774522
Ashok_Vihar,2023,8,25.52,0.3847246213431082,0,38.37078225882717,0.30293705375012836,-12.85078225882717,0.08178756759297984,-0.9331823335528651
Ashok_Vihar,2023,9,34.96,0.3509140016598659,0,37.62123467212699,0.2955854402582111,-2.6612346721269873,0.05532856140165482,-0.09330852321496573
Ashok_Vihar,2023,10,89.46,0.3841587039214328,0,108.61005265700125,0.29076139690055686,-19.150052657001254,0.09339730702087595,-1.634878633875376
Ashok_Vihar,2023,11,236.55,0.3325650459921158,0,247.6480019971216,0.24985630141409557,-11.0980019971216,0.08270874457802022,-0.7973802311438493
