station,year,month,pm25,sentinel2_ndvi_mean_500m,fold,y_hat_oof,t_hat_oof,y_residual,t_residual,orthogonal_score
Dr._Karni_Singh_Shooting_Range,2025,4,66.53,0.346315443978857,0,67.47484228985626,0.4809497956018784,-0.9448422898562541,-0.1346343516230214,0.25494045745560834
Dr._Karni_Singh_Shooting_Range,2025,5,57.18,0.4264259713449626,0,55.90358808521905,0.5049905488671345,1.276411914780951,-0.07856457752217189,-0.05678546777048925
Dr._Karni_Singh_Shooting_Range,2025,6,39.99,0.5220664894328201,0,41.70242156330686,0.5250624084585083,-1.7124215633068545,-0.0029959190256881874,0.005193524642592189
Dr._Karni_Singh_Shooting_Range,2025,8,29.36,0.5719406842955085,0,22.149344996775937,0.5821052828728921,7.210655003224062,-0.01016459857738361,-0.07256535020946284
Dr._Karni_Singh_Shooting_Range,2025,10,101.61,0.6697938162012804,0,76.35498984581349,0.6390971402514504,25.255010154186508,0.030696675949830055,0.7818849139127133
Dr._Karni_Singh_Shooting_Range,2025,12,219.53,0.5453371888099109,0,175.1463676034099,0.5554633168355065,44.38363239659009,-0.010126128025595649,-0.44871178116971555
Dwarka-Sector_8,2022,1,165.89,0.3829226725511503,4,174.9234411022806,0.32614929132063447,-9.03344110228062,0.05677338123051584,-0.49014579983545303
Dwarka-Sector_8,2022,2,109.15,0.3473837739026762,4,118.59407695301952,0.286609977488426,-9.444076953019518,0.060773796414250236,-0.5479255692534728
Dwarka-Sector_8,2022,3,98.05,0.2915724420988309,4,108.98455025961555,0.27500618621986544,-10.934550259615548,0.01656625587896543,-0.17921064220745211
Dwarka-Sector_8,2022,5,67.48,0.3414328634119541,4,88.48689726614761,0.28548861763606576,-21.006897266147604,0.05594424577588836,-1.1531604041798702
Dwarka-Sector_8,2022,6,55.78,0.3196428069516818,4,69.10773742626446,0.29020472100602684,-13.327737426264463,0.029438085945654946,-0.3862363618872539
Dwarka-Sector_8,2022,7,29.91,0.3337284154417062,4,42.017800087658856,0.2953390814801754,-12.107800087658855,0.038389333961530825,-0.4544253003698963
Dwarka-Sector_8,2022,8,28.53,0.3855954095421308,4,37.114328378740126,0.3267050244017333,-8.584328378740125,0.05889038514039746,-0.48109573751639584
Dwarka-Sector_8,2022,9,34.56,0.3295701636908464,4,44.160457613209246,0.2940032744540636,-9.600457613209244,0.035566889236782806,-0.33254425127209547
Dwarka-Sector_8,2022,10,105.04,0.366165586707995,4,118.8518929165021,0.31928792191245736,-13.811892916502089,0.04687766479553762,-0.6319839493411753
Dwarka-Sector_8,2022,12,194.77,0.3029200334299665,4,181.69628050816544,0.2729284160215964,13.073719491834566,0.029991617408370086,0.3984405223282694
Dwarka-Sector_8,2023,1,203.43,0.2300894412206395,4,186.90457465007034,0.23168018954998013,16.525425349929662,-0.0015907483293406133,-0.026269961111180642
Dwarka-Sector_8,2023,2,120.48,0.3048637029820389,4,121.01069349911455,0.28569003925420233,-0.5306934991145482,0.019173663727836576,-0.007584747201268848
Dwarka-Sector_8,2023,3,72.93,0.3152351676252219,4,83.4869268790693,0.28729539740649906,-10.556926879069295,0.027939770218722848,-0.2894572032052227
Dwarka-Sector_8,2023,4,73.0,0.311419575063904,4,78.27705604969542,0.3024121109739489,-5.2770560496954175,0.00900746408995512,-0.04696115915594806
Dwarka-Sector_8,2023,7,30.61,0.3336702996951947,4,43.23574904097505,0.28760111014544165,-12.625749040975052,0.04606918954975303,-0.5667022182689281
Dwarka-Sector_8,2023,8,32.62,0.3670960926191544,4,47.21662404711927,0.3317515393589475,-14.59662404711927,0.03534455326020686,-0.5071080949589488
Dwarka-Sector_8,2023,9,36.05,0.3911790675041448,4,51.48821317295955,0.33108638193209006,-15.43821317295955,0.060092685572054716,-0.9022769619194908
Dwarka-Sector_8,2023,10,109.28,0.3755529226047434,4,115.80806811196688,0.32468390618629045,-6.528068111966874,0.05086901641845293,-0.31384183914305674
Dwarka-Sector_8,2023,11,268.32,0.2860139225771732,4,262.1475781857724,0.24364200470093783,6.172421814227619,0.04237191787623534,0.27418893604053984
Dwarka-Sector_8,2024,1,234.78,0.2687912317507151,4,220.26834652743568,0.1989802078057927,14.51165347256432,0.06981102394492242,1.0474162701161298
Dwarka-Sector_8,2024,3,87.12,0.2998634754970557,4,84.10132332470893,0.2838129554857156,3.0186766752910756,0.016050520011340108,0.05026670783774166
Dwarka-Sector_8,2024,4,73.79,0.2843208188722814,4,76.1714947054472,0.27874784190728114,-2.3814947054471958,0.005572976965000254,-0.01305315673651077
Dwarka-Sector_8,2024,5,87.22,0.2780826153551145,4,98.62613954784517,0.2734092671224615,-11.406139547845171,0.0046733482326530296,-0.053150959833031114
Dwarka-Sector_8,2024,6,52.17,0.2898771411811303,4,66.35109493886621,0.2739368008347906,-14.18109493886621,0.015940340346339676,-0.22426094032560195
Dwarka-Sector_8,2024,8,27.72,0.3708551774702631,4,32.8211390919663,0.31688958489160307,-5.101139091966303,0.053965592578660015,-0.25476385501304943
Dwarka-Sector_8,2024,10,115.14,0.3848922955267707,4,116.2062875516298,0.32430208101720115,-1.0662875516297987,0.06059021450956953,-0.03873675387608624
Dwarka-Sector_8,2024,11,266.08,0.2405712202687258,4,240.4392533790203,0.2327282663323853,25.640746620979684,0.007842953936340491,0.2015326536679492
Dwarka-Sector_8,2024,12,186.31,0.2780087729786749,4,178.96216371367592,0.2891634561462183,7.347836286324082,-0.011154683167543422,-0.0810859803708872
Dwarka-Sector_8,2025,2,111.79,0.1725208598076128,4,106.01997590455647,0.2288281174947855,5.770024095443532,-0.05630725768717268,-0.30255246880241987
Dwarka-Sector_8,2025,3,80.17,0.3301214957254321,4,77.69831798038815,0.29833028585261384,2.4716820196118476,0.03179120987281825,0.0856997760141283
Dwarka-Sector_8,2025,4,80.54,0.2878482784012677,4,84.63539093594342,0.2851222494597851,-4.0953909359434135,0.0027260289414826055,-0.011111788188449568
Dwarka-Sector_8,2025,5,69.62,0.3208521587898907,4,71.10961817361684,0.2958882412686404,-1.489618173616833,0.024963917521250323,-0.032795191943446586
Dwarka-Sector_8,2025,6,50.15,0.3225547300162579,4,51.09119565418696,0.2990875272000316,-0.9411956541869628,0.023467202816226274,-0.018206517642793903
Dwarka-Sector_8,2025,7,31.75,0.3344322339660686,4,36.33180507046652,0.2524831101783718,-4.5818050704665225,0.08194912378769681,-0.3281513570555373
Dwarka-Sector_8,2025,9,31.93,0.3945550838437793,4,41.97285055793301,0.3288185321247131,-10.042850557933008,0.06573655171906617,-0.6297312949179165
Dwarka-Sector_8,2025,10,111.18,0.3987781997714893,4,118.96470695036093,0.3287262300531981,-7.784706950360928,0.0700519697182912,-0.5107537023403972
Dwarka-Sector_8,2025,11,217.54,0.3127921714296091,4,228.9488119530792,0.2855760293913152,-11.408811953079208,0.027216142038293867,-0.30528419100996074
Dwarka-Sector_8,2025,12,223.03,0.3028358381828851,4,239.29928625059173,0.30445048391920354,-16.269286250591733,-0.0016146457363184208,0.026287505118472602
IGI_Airport_(T3),2022,1,116.5,0.1489445513628942,3,130.68089896185484,0.5412191641715384,-14.180898961854837,-0.3922746128086442,6.647155759257286
IGI_Airport_(T3),2022,2,83.55,0.1609961061137025,3,82.01859698634524,0.5028062837295885,1.531403013654753,-0.34181017761588595,0.2998519765892844
IGI_Airport_(T3),2022,4,98.8,0.1206645762431827,3,89.21158615918957,0.4771027470205267,9.588413840810432,-0.35643817077734397,-2.5224002932257847
IGI_Airport_(T3),2022,5,72.57,0.1031859567951187,3,64.13154421485402,0.4651056764719087,8.438455785145976,-0.36191971967679,-2.131019079020439
IGI_Airport_(T3),2022,6,57.59,0.0965937250463149,3,49.79077901144294,0.4673616715308198,7.79922098855706,-0.3707679464845049,-1.9229927055995981
IGI_Airport_(T3),2022,9,34.48,0.0748900670434343,3,33.322205064129115,0.5168133389476107,1.1577949358708821,-0.4419232719041764,0.8645463686847409
IGI_Airport_(T3),2022,10,91.28,0.1361255450892479,3,88.94572521873992,0.5425737263182854,2.3342747812600777,-0.4064481812290375,0.21536185470491992
IGI_Airport_(T3),2022,11,154.29,0.1172259395052356,3,167.24792807527598,0.48449161462378865,-12.957928075275987,-0.367265675118553,5.709496255894236
IGI_Airport_(T3),2022,12,139.13,0.1115858250881102,3,161.94275240236894,0.5078732864375793,-22.812752402368943,-0.39628746134946913,10.147055434321766
IGI_Airport_(T3),2023,1,141.36,0.078514587708557,3,153.0336224341379,0.3778705726829485,-11.673622434137883,-0.2993559849743915,4.126056030841891
IGI_Airport_(T3),2023,5,50.53,0.0993551486880875,3,56.26992114856656,0.48988696236484214,-5.739921148566559,-0.39053181367675466,3.316357229016065
IGI_Airport_(T3),2023,6,33.94,0.0961166009226107,3,36.94899921523851,0.5200762272875369,-3.0089992152385108,-0.4239596263649262,2.5422890506658207
IGI_Airport_(T3),2023,8,29.67,0.0882108592802764,3,29.573153633449376,0.5852284919774012,0.09684636655062562,-0.49701763269712484,1.6925992606731057
IGI_Airport_(T3),2023,9,37.98,0.1119868593208788,3,36.475394566474755,0.5612518096023547,1.5046054335252421,-0.44926495028147584,0.7463419924208597
IGI_Airport_(T3),2023,10,96.78,0.084047129892004,3,88.06103281958337,0.5462290333425215,8.718967180416627,-0.46218190345051746,-2.5244781894685704
IGI_Airport_(T3),2023,11,243.72,0.0568496450971745,3,213.01204488073853,0.43675730686689174,30.70795511926147,-0.37990766176971724,-10.649131519101322
IGI_Airport_(T3),2023,12,174.17,0.056288214862579,3,178.75165827515121,0.5249722782853774,-4.581658275151227,-0.4686840634227984,3.695272298690368
IGI_Airport_(T3),2024,1,181.72,0.0386333577419882,3,183.62132100781284,0.359659436834499,-1.9013210078128395,-0.3210260790925108,1.336595544928428
IGI_Airport_(T3),2024,2,89.57,0.062725919460928,3,85.61928772280018,0.42499814536368224,3.9507122771998127,-0.36227222590275426,-0.5064099482763419
IGI_Airport_(T3),2024,3,65.6,0.0642835694154298,3,67.64758044811788,0.4891339879558959,-2.047580448117884,-0.4248504185404661,2.1418384180047725
IGI_Airport_(T3),2024,4,60.02,0.0538681589987698,3,58.8307872737199,0.442691388309344,1.189212726280104,-0.3888232293105742,0.6029584740905963
IGI_Airport_(T3),2024,5,75.79,0.0614194466564517,3,73.65483072153008,0.409489984222258,2.135169278469931,-0.3480705375658063,0.11054580405096069
IGI_Airport_(T3),2024,6,42.22,0.0372038203235341,3,50.56026732134996,0.4036199160046856,-8.340267321349963,-0.3664160956811515,4.002109856573327
IGI_Airport_(T3),2024,7,36.46,0.0166561925826685,3,33.39637866773876,0.43957449140684346,3.063621332261242,-0.422918298824175,-0.035281021326449453
IGI_Airport_(T3),2024,8,25.68,0.0742159046229402,3,23.032148039522593,0.5436157946032618,2.647851960477407,-0.4693998899803216,0.3097525913281854
IGI_Airport_(T3),2024,9,41.68,0.0681482734090055,3,36.59515625735397,0.5218927415026992,5.084843742646029,-0.4537444680936936,-0.8564068175863895
IGI_Airport_(T3),2024,11,234.31,0.078030579382309,3,207.9850923560451,0.42830886315623606,26.3249076439549,-0.35027828377392706,-8.356443634166702
IGI_Airport_(T3),2024,12,143.85,0.100236477289381,3,151.62896339594045,0.4820033403697821,-7.778963395940451,-0.3817668630804011,3.996785305308133
IGI_Airport_(T3),2025,1,132.88,0.1070855109053521,3,133.28679784726205,0.5406703112844466,-0.40679784726205526,-0.4335848003790945,1.5011401875539643
IGI_Airport_(T3),2025,2,81.85,0.0556759047876499,3,83.86570000269248,0.3701462132718624,-2.0157000026924834,-0.31447030848421254,1.3307417797791572
IGI_Airport_(T3),2025,3,65.77,0.1020488455722344,3,63.19569045102255,0.5061991339852043,2.574309548977446,-0.40415028841296996,0.11058989308876382
IGI_Airport_(T3),2025,4,54.26,0.080915104753731,3,66.31421068972419,0.4449265908828694,-12.054210689724194,-0.3640114861291384,5.321595955705599
IGI_Airport_(T3),2025,5,47.97,0.0981040149767869,3,58.58298654257351,0.47255663162291006,-10.612986542573509,-0.37445261664612317,4.962118633747485
IGI_Airport_(T3),2025,6,31.58,0.1045039810085141,3,38.55285575269626,0.4929140518344899,-6.972855752696262,-0.3884100708259758,3.771416548050509
IGI_Airport_(T3),2025,7,26.1,0.0256380383063832,3,27.453713868915,0.4466968254485652,-1.3537138689149977,-0.42105878714218203,1.8193145586318533
IGI_Airport_(T3),2025,10,85.81,0.1274940414691917,3,88.39868124549719,0.5527717411703376,-2.5886812454971846,-0.4252776997011459,2.3753910998837124
IGI_Airport_(T3),2025,11,157.88,0.1098207698539447,3,190.92110991878968,0.4945165253544451,-33.04110991878969,-0.3846957555005004,13.753628743567052
IGI_Airport_(T3),2025,12,142.31,0.1002864496705757,3,185.29352767718436,0.5311343148007167,-42.983527677184355,-0.430847865130141,19.82744808579564
IHBAS_Dilshad_Garden,2022,2,102.57,0.3378173098564733,2,120.70661183275789,0.2388158890757261,-18.136611832757893,0.0990014207807472,-1.7264831830154144
IHBAS_Dilshad_Garden,2022,3,95.23,0.3002415135953903,2,105.47867432006322,0.21914673115145528,-10.248674320063216,0.08109478244393503,-0.7847720382665492
IHBAS_Dilshad_Garden,2022,4,91.32,0.3265784680122748,2,112.10803363801396,0.2341648551116707,-20.78803363801397,0.0924136129006041,-1.8609161243879764
IHBAS_Dilshad_Garden,2022,6,62.26,0.2920913184511539,2,63.60982714534208,0.23550794209558357,-1.3498271453420827,0.056583376355570314,-0.053816356915665234
IHBAS_Dilshad_Garden,2022,7,44.44,0.3939449801125773,2,39.35294912464121,0.21687828473694082,5.087050875358784,0.17706669537563646,1.1216812526136881
IHBAS_Dilshad_Garden,2022,9,42.33,0.3189529032450939,2,42.46369495234269,0.182373786125542,-0.1336949523426938,0.1365791171195519,0.11318907290926512
IHBAS_Dilshad_Garden,2022,10,98.1,0.3681934185920321,2,112.98659590902592,0.22980256540631994,-14.886595909025928,0.13839085318571215,-1.9252091978886552
IHBAS_Dilshad_Garden,2022,11,128.6,0.2926157602619003,2,202.73165041673494,0.19799369052073573,-74.13165041673494,0.09462206974116455,-6.951398295314513
IHBAS_Dilshad_Garden,2022,12,116.3,0.298289254988786,2,191.05858589762425,0.20079702852868409,-74.75858589762426,0.09749222646010192,-7.2214035221616
IHBAS_Dilshad_Garden,2023,1,109.9,0.2380147511258036,2,193.80951153709836,0.1472183277467009,-83.90951153709835,0.09079642337910268,-7.560590213970987
IHBAS_Dilshad_Garden,2023,2,98.54,0.319119455975796,2,124.49734702820956,0.2194873891274647,-25.957347028209554,0.09963206684833129,-2.516234249784174
IHBAS_Dilshad_Garden,2023,3,67.5,0.3416028509770076,2,82.5242644098,0.22929153752411185,-15.024264409799997,0.11231131345289574,-1.598508384025978
IHBAS_Dilshad_Garden,2023,4,66.99,0.3426973115018435,2,77.7818520196843,0.23789888120611832,-10.791852019684299,0.10479843029572519,-1.053576758218988
IHBAS_Dilshad_Garden,2023,5,56.78,0.3245682837753318,2,71.06277283039203,0.23930393201009445,-14.282772830392034,0.08526435176523736,-1.166581442787045
IHBAS_Dilshad_Garden,2023,6,50.65,0.363993135790311,2,49.31875781121484,0.24071439750148602,1.3312421887851613,0.12327873828882499,0.2712078436488274
IHBAS_Dilshad_Garden,2023,7,33.37,0.3025581976320783,2,34.21300738357989,0.16977162779648675,-0.843007383579895,0.13278656983559156,0.012310121306823598
IHBAS_Dilshad_Garden,2023,8,54.92,0.4650637628584765,2,40.61881466055242,0.27036406000274515,14.301185339447585,0.19469970285573135,3.051564466736263
IHBAS_Dilshad_Garden,2023,10,94.91,0.4057209024210373,2,118.96386698441769,0.2567663411127623,-24.053866984417695,0.148954561308275,-3.426583762299725
IHBAS_Dilshad_Garden,2023,11,137.22,0.2228002110616093,2,242.12394318822643,0.18134310204387505,-104.90394318822644,0.04145710901773425,-4.336903021034673
IHBAS_Dilshad_Garden,2023,12,124.09,0.3236923088830075,2,213.96695985586658,0.22655705365189693,-89.87695985586657,0.09713525523111055,-8.6637335537311
IHBAS_Dilshad_Garden,2024,1,132.45,0.1675556419170619,2,226.31553594552412,0.10126373096055888,-93.86553594552413,0.06629191095650303,-6.191557990317959
IHBAS_Dilshad_Garden,2024,2,70.51,0.2530041947184981,2,116.52654730650339,0.19133749349952092,-46.016547306503384,0.06166670121897719,-2.810891428289873
IHBAS_Dilshad_Garden,2024,3,58.22,0.3628853829609579,2,80.66426240995578,0.22522743305283624,-22.444262409955783,0.13765794990812166,-2.9560973169278406
IHBAS_Dilshad_Garden,2024,4,64.57,0.2862600715609462,2,70.12544398498346,0.21013007715783527,-5.555443984983469,0.07612999440311091,-0.3820945479479209
IHBAS_Dilshad_Garden,2024,5,68.36,0.2810219423138564,2,78.8031825455015,0.21034757067884963,-10.4431825455015,0.07067437163500678,-0.7028677980951256
IHBAS_Dilshad_Garden,2024,6,66.38,0.2853065032703502,2,56.030630000583656,0.21325840856899358,10.34936999941634,0.07204809470135659,0.7822315494114181
IHBAS_Dilshad_Garden,2024,8,23.99,0.3996457173480335,2,31.519800503118603,0.24180686101433302,-7.529800503118604,0.15783885633370048,-1.0129387375093362
IHBAS_Dilshad_Garden,2024,9,32.05,0.3337688645693441,2,46.59523938687811,0.1971218884856622,-14.545239386878116,0.13664697608368193,-1.8559833145473716
IHBAS_Dilshad_Garden,2024,10,79.98,0.4648324280225767,2,122.96312127814693,0.26900252121963836,-42.983121278146925,0.19582990680293832,-8.147142423182093
IHBAS_Dilshad_Garden,2024,11,189.33,0.2672088318781552,2,257.91034844175397,0.1782558545104674,-68.58034844175396,0.08895297736768779,-6.04466786017261
IHBAS_Dilshad_Garden,2024,12,93.73,0.2914085294976717,2,185.61522376206312,0.21220162840228354,-91.88522376206312,0.07920690109538817,-7.233734415783696
IHBAS_Dilshad_Garden,2025,1,90.33,0.3337803243650502,2,176.5837189132432,0.23731296696884416,-86.25371891324319,0.09646735739620602,-8.255091640045507
IHBAS_Dilshad_Garden,2025,3,60.2,0.3622784716631592,2,70.27437938002086,0.24739707674237668,-10.074379380020858,0.1148813949207825,-1.0643576480913555
IHBAS_Dilshad_Garden,2025,4,74.21,0.3104998212736619,2,71.45418985250237,0.22815314825010014,2.755810147497627,0.08234667302356175,0.27471561400285466
IHBAS_Dilshad_Garden,2025,5,67.78,0.3434568509320514,2,64.27143666504728,0.2385808790508194,3.5085633349527257,0.10487597188123202,0.4454709525336059
IHBAS_Dilshad_Garden,2025,8,25.31,0.3868863862450757,2,33.16052014780676,0.2425668063054397,-7.850520147806758,0.144319579939636,-0.9862131142636609
IHBAS_Dilshad_Garden,2025,9,37.22,0.4204635430910967,2,39.806263774298806,0.2636586266025859,-2.586263774298807,0.1568049164885108,-0.23227498004830682
IHBAS_Dilshad_Garden,2025,10,114.88,0.3770444092771064,2,119.18171699809922,0.2684355496764759,-4.301716998099224,0.10860885960063049,-0.38408195633553216
IIT_Delhi,2025,12,160.7,0.4421256558851403,0,211.82702832159913,0.4474727667644844,-51.12702832159914,-0.005347110879344086,0.273583367121547
IMD_Lodhi_Road,2022,1,109.02,0.4742265890033279,1,153.7324674444201,0.332237715128077,-44.71246744442011,0.14198887387525094,-6.20660454556875
IMD_Lodhi_Road,2022,2,75.07,0.4308281307282806,1,96.47568208594001,0.2967633084715053,-21.405682085940015,0.1340648222567753,-2.743095114150596
IMD_Lodhi_Road,2022,3,72.2,0.3779544147921964,1,85.40397063117389,0.2733061446771878,-13.203970631173888,0.1046482701150086,-1.3046019158958235
IMD_Lodhi_Road,2022,4,66.6,0.395791641914057,1,90.75701934708691,0.3038014881955594,-24.157019347086916,0.09199015371849761,-2.162577016605942
IMD_Lodhi_Road,2022,5,59.15,0.3872323394851585,1,69.88410811204464,0.29928356035540354,-10.734108112044645,0.08794877912975496,-0.88954519636004
IMD_Lodhi_Road,2022,7,30.8,0.405696891861373,1,28.08934722169957,0.2962842422482282,2.7106527783004317,0.10941264961314479,0.3809372206202281
IMD_Lodhi_Road,2022,8,31.19,0.4898496769091994,1,26.843664855976773,0.3461145090654841,4.346335144023229,0.14373516784371532,0.7703055988213544
IMD_Lodhi_Road,2022,9,32.15,0.4207435278122426,1,33.48730033795632,0.26552098377336864,-1.3373003379563215,0.15522254403887398,-0.03779455248367063
IMD_Lodhi_Road,2022,10,76.98,0.4458859510545319,1,99.21736374428583,0.340427476695455,-22.23736374428583,0.1054584743590769,-2.266748121469936
IMD_Lodhi_Road,2022,11,126.83,0.3719878345350887,1,171.12001848218236,0.26388032488447805,-44.29001848218236,0.10810750965061067,-4.705726613694089
IMD_Lodhi_Road,2022,12,119.57,0.3754735901213167,1,162.9832107041948,0.25306506284507685,-43.413210704194796,0.12240852727623985,-5.208559793371335
IMD_Lodhi_Road,2023,1,126.08,0.2874908967379623,1,176.08989574112977,0.21034477963754655,-50.00989574112977,0.07714611710041575,-3.8161303893083804
IMD_Lodhi_Road,2023,3,54.35,0.3897389013274833,1,61.64142827622899,0.2858931469681208,-7.2914282762289915,0.1038457543593625,-0.6811921603864943
IMD_Lodhi_Road,2023,4,47.03,0.389527586087442,1,52.593553851485396,0.30232527141342996,-5.563553851485395,0.08720231467401202,-0.4315695869677109
IMD_Lodhi_Road,2023,5,49.61,0.4183520201801534,1,49.637906744752804,0.31043971593110953,-0.02790674475280497,0.10791230424904386,0.07904835675418558
IMD_Lodhi_Road,2023,6,35.03,0.4227448355213933,1,31.36195868134363,0.3139149546711293,3.668041318656371,0.10882988085026402,0.48265377751901095
IMD_Lodhi_Road,2023,7,32.54,0.367765980713453,1,21.219209781493714,0.250554408375524,11.320790218506286,0.117211572337929,1.4237397361904107
IMD_Lodhi_Road,2023,8,35.64,0.4597657272149283,1,25.76602932280465,0.35550968324554494,9.873970677195352,0.10425604396938337,1.1060144958419404
IMD_Lodhi_Road,2023,9,38.47,0.4869417149845409,1,29.306963191750544,0.3532263773051017,9.163036808249455,0.13371533767943922,1.3512329408328945
IMD_Lodhi_Road,2023,10,77.8,0.4515834888361022,1,86.1736636204229,0.3394673470226055,-8.373663620422903,0.11211614181349672,-0.8502450332210809
IMD_Lodhi_Road,2023,11,185.96,0.3328904465635885,1,207.55155480484802,0.2388941960261466,-21.591554804848016,0.09399625053744193,-1.9672650993967544
IMD_Lodhi_Road,2023,12,146.05,0.4066100524042099,1,173.46347152436502,0.28344274101603145,-27.413471524365008,0.12316731138817844,-3.2695431059758144
IMD_Lodhi_Road,2024,2,68.51,0.360033124893805,1,95.26205353065328,0.2507722995752969,-26.75205353065327,0.10926082531850811,-2.838827881402676
IMD_Lodhi_Road,2024,3,59.22,0.4151588824995592,1,68.38117818853748,0.28845314157403595,-9.161178188537477,0.12670574092552322,-1.047642952948599
IMD_Lodhi_Road,2024,5,67.62,0.3807481173033952,1,77.06371533799098,0.275732777166748,-9.44371533799098,0.1050153401366472,-0.9140218827249139
IMD_Lodhi_Road,2024,6,45.07,0.3873467859326323,1,56.88444685952338,0.2737670790046429,-11.814446859523379,0.11357970692798935,-1.2509759013542714
IMD_Lodhi_Road,2024,11,186.23,0.310367669048473,1,216.34664048159328,0.22108926702223936,-30.116640481593294,0.08927840202623366,-2.6325984963518705
IMD_Lodhi_Road,2024,12,118.92,0.3804819567618941,1,160.53311824002367,0.2633872469026358,-41.61311824002367,0.1170947098592583,-4.776056843400908
IMD_Lodhi_Road,2025,1,121.86,0.4491818485904201,1,160.76591245631553,0.31366215938763164,-38.905912456315534,0.13551968920278845,-5.143099512184082
IMD_Lodhi_Road,2025,2,73.57,0.3755017862813952,1,89.12216925683623,0.22283194156765904,-15.552169256836237,0.15266984471373615,-2.2101010958036924
IMD_Lodhi_Road,2025,3,52.91,0.4213914085486621,1,66.64978611788587,0.3061964031971079,-13.73978611788587,0.11519500535155419,-1.489245173769125
IMD_Lodhi_Road,2025,4,65.17,0.3781810434214732,1,69.47009375124223,0.29348837232433267,-4.30009375124223,0.08469267109714052,-0.3136411718250406
IMD_Lodhi_Road,2025,5,55.48,0.4139095085828599,1,60.398487045219476,0.3050844695528911,-4.918487045219479,0.10882503902996882,-0.45180069299554926
IMD_Lodhi_Road,2025,6,36.6,0.3969822002747059,1,38.55691392662247,0.30872767221866293,-1.9569139266224695,0.08825452805604295,-0.11782037161112621
IMD_Lodhi_Road,2025,7,20.67,0.2735631420388744,1,25.524696729614572,0.22813842965398606,-4.85469672961457,0.04542471238488832,-0.20598291177717515
IMD_Lodhi_Road,2025,9,41.09,0.4711067501504195,1,30.071706794289792,0.35112389076979067,11.018293205710211,0.1199828593806288,1.4234505047192398
IMD_Lodhi_Road,2025,10,91.69,0.4718269598776243,1,94.16110750457949,0.33725832532426897,-2.471107504579493,0.13456863455335533,-0.20492599999516992
IMD_Lodhi_Road,2025,12,158.37,0.3917530362786673,1,191.35035498910958,0.29861130069987396,-32.98035498910957,0.09314173557879335,-3.010714269144983
ITO,2022,1,153.19,0.3887238534489588,0,137.6344290049005,0.33321513864539587,15.555570995099487,0.05550871480356295,0.8851823157356289
ITO,2022,2,119.36,0.3202408137910899,0,96.44331741093583,0.3059252649412709,22.916682589064166,0.014315548849818949,0.3295090138887213
ITO,2022,3,117.79,0.3079962658030707,0,89.33595340720483,0.28425037722131175,28.45404659279518,0.023745888581758967,0.6796400501604029
ITO,2022,4,90.9,0.3575741758091463,0,99.68679118727746,0.29934280103974176,-8.786791187277458,0.05823137476940454,-0.48777216314448196
ITO,2022,5,93.37,0.3721432363759825,0,80.0188506500714,0.29247455746352435,13.351149349928605,0.07966867891245816,1.1083948317222752
ITO,2022,7,42.19,0.3802305292725124,0,39.98511328369219,0.3090622098033327,2.2048867163078043,0.07116831946917967,0.19260936390683492
ITO,2022,8,37.57,0.4283634176133813,0,37.325740091712,0.3236246168020717,0.24425990828800082,0.1047388008113096,0.1028878370349691
ITO,2022,9,50.21,0.3097801823256921,0,43.4465554916897,0.2957921835383968,6.7634445083103,0.013987998787295286,0.09598584919784904
ITO,2022,12,166.59,0.2987076346893941,0,157.2241929336612,0.26729572971896276,9.365807066338817,0.03141190497043134,0.30115092227549867
ITO,2023,1,227.6,0.2971928998205766,0,164.15306965337854,0.21084809856947526,63.44693034662146,0.08634480125110136,5.5308490876518155
ITO,2023,2,152.03,0.3428310877288058,0,100.93461451509197,0.2981494716513384,51.095385484908036,0.044681616077467345,2.297092854571047
ITO,2023,4,52.35,0.3472529054863668,0,66.07821857637471,0.3034879190192659,-13.728218576374708,0.043764986467100864,-0.5873181425978237
ITO,2023,5,74.14,0.3677930126777163,0,64.55694225492955,0.3103087384000335,9.583057745070448,0.05748427427768282,0.5741606874151216
ITO,2023,6,44.24,0.3824034126358431,0,51.89910556748675,0.31352217429743523,-7.659105567486748,0.06888123833840787,-0.49413450078116083
ITO,2023,8,36.02,0.4162944645854813,0,44.187691848154465,0.3533843920409296,-8.167691848154462,0.06291007254455172,-0.4859413337876071
ITO,2023,9,41.89,0.4223790625917046,0,45.57200893832972,0.3537306599586074,-3.682008938329723,0.06864840263309718,-0.21955550644791563
ITO,2023,10,96.0,0.3664808463480746,0,96.43799846011972,0.34510981465474405,-0.4379984601197151,0.021371031693330544,-0.006142081347221082
ITO,2023,11,240.62,0.2903905627280755,0,227.77700320557236,0.23995526512746665,12.842996794427648,0.05043529760060886,0.6656653131435991
ITO,2024,1,189.44,0.1668498933400548,0,200.09663130907583,0.17880604898417407,-10.656631309075834,-0.011956155644119282,0.12841967274555188
ITO,2024,3,80.33,0.3519815677625323,0,73.5444388091881,0.29617731371649114,6.7855611908119045,0.05580425404604117,0.4006075616280205
ITO,2024,4,59.1,0.3316425298991269,0,67.27455198722957,0.2708497699641877,-8.17455198722957,0.06079275993493921,-0.4709104906472632
ITO,2024,5,95.86,0.3230399629372357,0,91.65536268758545,0.26147399295449153,4.2046373124145475,0.06156596998274416,0.28557234620150534
