station,year,month,pm25,lag_modis_ndvi_mean_1000m,time_holdout_year,y_prediction,t_prediction,y_residual,t_residual,orthogonal_score,treatment
DTU,2024,1,92.64,0.312329074828992,2024,119.34367379045496,0.2738510739124032,-26.703673790454957,0.03847800091658882,-1.0275039845854146,modis_ndvi_mean_1000m
DTU,2024,2,58.56,0.2582322158050429,2024,110.07550886612489,0.3013636712623308,-51.51550886612489,-0.043131455457287915,2.221938876018786,modis_ndvi_mean_1000m
DTU,2024,3,70.82,0.2951934291439231,2024,86.55814975813172,0.3144609052178016,-15.738149758131726,-0.01926747607387852,0.30323442391192007,modis_ndvi_mean_1000m
DTU,2024,4,84.4,0.284329492848753,2024,100.96120212606341,0.30237820939724525,-16.561202126063407,-0.018048716548492272,0.29890844287560603,modis_ndvi_mean_1000m
DTU,2024,5,120.3,0.2659356802321564,2024,105.41889473378652,0.2641637685700551,14.881105266213481,0.001771911662101333,0.026368003966161232,modis_ndvi_mean_1000m
DTU,2024,8,15.84,0.4591262540021346,2024,30.399733732205217,0.4181877712877992,-14.559733732205217,0.04093848271433537,-0.5960534077212088,modis_ndvi_mean_1000m
DTU,2024,9,25.84,0.5478996748163315,2024,28.57460773007078,0.4127263676168055,-2.734607730070781,0.13517330719952603,-0.36964597076705624,modis_ndvi_mean_1000m
DTU,2024,10,67.87,0.4205225937953431,2024,92.76867587100035,0.42013159260383914,-24.89867587100035,0.00039100119150398127,-0.009735411932432566,modis_ndvi_mean_1000m
DTU,2024,11,137.16,0.3107886098251918,2024,166.54890499199024,0.39333741601715166,-29.388904991990245,-0.08254880619195987,2.4260190223777247,modis_ndvi_mean_1000m
DTU,2024,12,82.29,0.2556263525184827,2024,116.3021205724729,0.30718759655255923,-34.012120572472895,-0.051561244034076525,1.7537072489537096,modis_ndvi_mean_1000m
DTU,2025,1,81.11,0.2835601879361571,2025,94.90919225287091,0.2773187535456606,-13.79919225287091,0.006241434390496514,-0.08612675308814156,modis_ndvi_mean_1000m
DTU,2025,2,53.88,0.3454946279278656,2025,92.64210613909012,0.2703689374743468,-38.762106139090115,0.0751256904535188,-2.912029987131725,modis_ndvi_mean_1000m
DTU,2025,3,43.89,0.3231060319215091,2025,75.97818900498781,0.30410091154186436,-32.08818900498781,0.019005120379644747,-0.6098398948045863,modis_ndvi_mean_1000m
DTU,2025,8,26.51,0.4311119962715302,2025,18.888119915347406,0.5053412987158309,7.621880084652595,-0.0742293024443007,-0.5657668419978698,modis_ndvi_mean_1000m
DTU,2025,9,21.35,0.4547790050590221,2025,25.11459039609094,0.44879264092973264,-3.764590396090938,0.005986364129289434,-0.022536208908626294,modis_ndvi_mean_1000m
DTU,2025,10,59.39,0.4035722655980102,2025,79.75550767308462,0.46113189807452226,-20.365507673084622,-0.05755963247651208,1.1722311368603375,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2023,1,184.56,0.5160814812248856,2023,90.64512111133469,0.5370490620392913,93.91487888866531,-0.02096758081440564,-1.9691678127732082,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2023,2,106.42,0.4018751454898156,2023,102.59255935320328,0.5646276167109249,3.827440646796717,-0.16275247122110925,-0.6229254237182864,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2023,3,67.95,0.4429939864209505,2023,99.7787735253403,0.5482933460778097,-31.828773525340296,-0.10529935965685916,3.3515494708815248,modis_ndvi_mean_1000m
