station,year,month,split,period,lag_sentinel2_ndvi_mean_1000m,lag_sentinel2_ndvi_mean_500m,lag_modis_ndvi_mean_1000m
Aya_Nagar,2024,4,train,2024-04-01,0.3049207739374719,0.2897460743612862,0.3412302729098844
Aya_Nagar,2024,6,train,2024-06-01,,,
Aya_Nagar,2024,9,train,2024-09-01,,,
Aya_Nagar,2024,10,train,2024-10-01,0.6216042102224181,0.6375680960819281,0.6467468310590843
Aya_Nagar,2024,11,train,2024-11-01,0.5914532653920717,0.5895054390230238,0.5390129424395649
Aya_Nagar,2024,12,train,2024-12-01,0.3758034473703178,0.3639561357880725,0.475476668665924
Aya_Nagar,2025,1,train,2025-01-01,0.4024358501875978,0.3903443497332607,0.4708247038858488
Aya_Nagar,2025,2,train,2025-02-01,0.4475022012138369,0.4262130680638374,0.4573116575465817
Aya_Nagar,2025,3,train,2025-03-01,0.3671036349313048,0.3591889620097916,0.4475056140472397
Aya_Nagar,2025,4,train,2025-04-01,0.4573597142743435,0.4334870756507266,0.4479400637251506
Aya_Nagar,2025,5,train,2025-05-01,0.3327619254247572,0.3140862230058641,0.3671768061231558
Aya_Nagar,2025,6,train,2025-06-01,0.4104127128630053,0.394265646921863,0.5025116194500244
Aya_Nagar,2025,8,train,2025-08-01,,,
Aya_Nagar,2025,9,train,2025-09-01,0.5216175171559316,0.5592973360647476,0.6493337765957446
Aya_Nagar,2025,10,train,2025-10-01,0.6249999624217499,0.6322729256826396,0.6941188023827667
Aya_Nagar,2025,11,train,2025-11-01,0.6064118939256451,0.5935474139008504,0.5888357969107155
Bawana,2022,2,train,2022-02-01,,,
Bawana,2022,3,train,2022-03-01,0.3014665136537587,0.2520412950620904,0.3593851219680741
Bawana,2022,4,train,2022-04-01,0.2631956241513006,0.2407115875364404,0.3126934455117129
Bawana,2022,5,train,2022-05-01,0.2145557815226082,0.2352427261337756,0.2501143528436182
Bawana,2022,6,train,2022-06-01,0.2250606547968952,0.2551863850292014,0.2659100649575013
Bawana,2022,7,train,2022-07-01,0.221332191592253,0.239785943388142,0.2858535830281251
Bawana,2022,8,train,2022-08-01,0.2630132162724749,0.2680698850336603,0.5220218623639192
Bawana,2022,9,train,2022-09-01,0.2800783425994103,0.2788756455021995,0.3548650611567963
Bawana,2022,10,train,2022-10-01,0.283782775999608,0.2985851728035285,0.3939682883007393
Bawana,2022,11,train,2022-11-01,0.2914519104131985,0.3263276643911369,0.3334328035381107
Bawana,2022,12,train,2022-12-01,0.2178476756647231,0.217359645907699,0.3069744350770508
Bawana,2023,4,train,2023-04-01,,,
Bawana,2023,6,train,2023-06-01,,,
Bawana,2023,7,train,2023-07-01,0.2719889053735077,0.2944384423650403,0.3066764736369291
Bawana,2023,8,train,2023-08-01,0.2562230100340682,0.2662052999774798,0.3592584086799276
Bawana,2023,10,train,2023-10-01,,,
Bawana,2023,11,train,2023-11-01,0.2731368394779622,0.3056492565320317,0.3323783774445443
Bawana,2023,12,train,2023-12-01,0.198662265121831,0.2150242897710541,0.2880110047681571
Bawana,2024,2,train,2024-02-01,,,
Bawana,2024,3,train,2024-03-01,0.275579179999613,0.2277478240530547,0.3516900490636444
Bawana,2024,4,train,2024-04-01,0.277904775427649,0.2509625020415337,0.3150664777831526
Bawana,2024,5,train,2024-05-01,0.1775767655006331,0.1876705778411194,0.2479956222790408
Bawana,2024,6,train,2024-06-01,0.1818992544248823,0.1999625842639856,0.2323247184023219
Bawana,2024,7,train,2024-07-01,0.1941560031266366,0.2106766348842604,0.2555679669684196
Bawana,2024,8,train,2024-08-01,0.2623631417391111,0.2700051229809578,0.5016160109289619
Bawana,2024,9,train,2024-09-01,0.3470165792447189,0.3388478378698668,0.5165930494263017
Bawana,2024,10,train,2024-10-01,0.3108894374809523,0.3023098929830394,0.3913174175938085
Bawana,2024,11,train,2024-11-01,0.2660605948898082,0.2998848165287189,0.2852090111256997
Bawana,2024,12,train,2024-12-01,0.1385865803041073,0.1455359826309819,0.2582911216805391
Bawana,2025,1,train,2025-01-01,0.2058179424525505,0.204788994775749,0.2714065924953355
Bawana,2025,2,train,2025-02-01,0.287986782675608,0.2409047411633812,0.3498421981894826
Bawana,2025,4,train,2025-04-01,,,
Bawana,2025,5,train,2025-05-01,0.2012730765328169,0.2229762387651229,0.2241084168336673
Bawana,2025,6,train,2025-06-01,0.1987411610792576,0.2258308834964432,0.2830734538041601
Bawana,2025,7,train,2025-07-01,0.2187424462075149,0.2386383690863384,0.2795421340189619
Bawana,2025,8,train,2025-08-01,0.2242030430572865,0.1723541768822978,0.4258540993669457
Bawana,2025,9,train,2025-09-01,0.2845286815889954,0.2858273287578038,0.4201010593941457
Bawana,2025,10,train,2025-10-01,0.3055942879746617,0.3153014816557915,0.3714167023702578
Burari_Crossing,2022,1,train,2022-01-01,,,
Burari_Crossing,2022,2,train,2022-02-01,0.3257217282479337,0.25668067509861,0.3588267244954382
Burari_Crossing,2022,3,train,2022-03-01,0.3219545734039295,0.2670134849773038,0.3640043198783524
Burari_Crossing,2022,4,train,2022-04-01,0.3261075677584222,0.2561429858397337,0.3604506255183854
Burari_Crossing,2022,5,train,2022-05-01,0.2971808476982348,0.2334073258303353,0.3195712365219795
Burari_Crossing,2022,6,train,2022-06-01,0.2991354605158803,0.2373947483955949,0.3010891508030933
Burari_Crossing,2022,9,train,2022-09-01,,,
Burari_Crossing,2022,10,train,2022-10-01,0.3371530998843646,0.2815770466597277,0.4297944118499204
Burari_Crossing,2022,11,train,2022-11-01,0.3675350580697576,0.2917193318101642,0.3839263270666299
Burari_Crossing,2022,12,train,2022-12-01,0.2713202110285591,0.2153746905754245,0.3519954174730438
Burari_Crossing,2023,1,train,2023-01-01,0.2856551738299067,0.2301468698470807,0.3167857824163673
Burari_Crossing,2023,2,train,2023-02-01,0.219863453861274,0.1701052522607564,0.2838513823610727
Burari_Crossing,2023,3,train,2023-03-01,0.3078560120985314,0.2525622329206103,0.3395388858169755
Burari_Crossing,2023,4,train,2023-04-01,0.3272036723589482,0.2449041696352911,0.3822977260160354
Burari_Crossing,2023,5,train,2023-05-01,0.3106146959403531,0.2559514000739818,0.3683793855405032
Burari_Crossing,2023,6,train,2023-06-01,0.3301748784898303,0.2664630969843714,0.4259523327343104
Burari_Crossing,2023,8,train,2023-08-01,,,
Burari_Crossing,2023,9,train,2023-09-01,0.3775056043011452,0.294581497353234,0.421489964058612
Burari_Crossing,2023,11,train,2023-11-01,,,
Burari_Crossing,2023,12,train,2023-12-01,0.2515180939669837,0.2153179137057241,0.3731167576721039
Burari_Crossing,2024,2,train,2024-02-01,,,
Burari_Crossing,2024,3,train,2024-03-01,0.2984583451831906,0.2459551811613049,0.3458368260989771
Burari_Crossing,2024,4,train,2024-04-01,0.3359169203089694,0.2583526346848354,0.3616264929499586
Burari_Crossing,2024,5,train,2024-05-01,0.2788957914494988,0.2234559879924004,0.3262956490185237
Burari_Crossing,2024,9,train,2024-09-01,,,
Burari_Crossing,2024,10,train,2024-10-01,0.3248080096713916,0.2616643615715053,0.5053242742604369
Burari_Crossing,2024,11,train,2024-11-01,0.3998972458019602,0.321815545114794,0.3678729402820015
Burari_Crossing,2024,12,train,2024-12-01,0.274301988502157,0.2238878431100376,0.316972003827446
Burari_Crossing,2025,1,train,2025-01-01,0.2819369726204489,0.2372180741471187,0.320627878766934
Burari_Crossing,2025,2,train,2025-02-01,0.3131692912159836,0.2457895415730968,0.3521098907934752
Burari_Crossing,2025,3,train,2025-03-01,0.3449227440607673,0.2828924836089558,0.3570501002211779
Burari_Crossing,2025,4,train,2025-04-01,0.3721976875496016,0.3006492630379441,0.3998399087641694
Burari_Crossing,2025,5,train,2025-05-01,0.3116928094788994,0.2606531124254673,0.332070058059165
Burari_Crossing,2025,6,train,2025-06-01,0.3206621913418487,0.2875836719390704,0.3765418267901576
Burari_Crossing,2025,8,train,2025-08-01,,,
Burari_Crossing,2025,9,train,2025-09-01,0.1894480634311652,0.1535588059577184,0.6458307692307692
Burari_Crossing,2025,10,train,2025-10-01,0.3772056271811548,0.3069410061111278,0.4137993813934199
Burari_Crossing,2025,11,train,2025-11-01,0.3441720316019808,0.3035430361601129,0.3864709869646182
Chandni_Chowk,2022,1,train,2022-01-01,,,
Chandni_Chowk,2022,2,train,2022-02-01,0.14935298175799,0.1718629742696154,0.2178950542989555
Chandni_Chowk,2022,4,train,2022-04-01,,,
Chandni_Chowk,2022,6,train,2022-06-01,,,
Chandni_Chowk,2022,8,train,2022-08-01,,,
Chandni_Chowk,2022,12,train,2022-12-01,,,
Chandni_Chowk,2023,1,train,2023-01-01,0.1117402010349897,0.1250514545643482,0.2006740402573147
Chandni_Chowk,2023,2,train,2023-02-01,0.0939849000601365,0.099717407793103,0.1481838188824662
Chandni_Chowk,2023,3,train,2023-03-01,0.1491624306615464,0.1667273956279499,0.1912780793245352
Chandni_Chowk,2023,4,train,2023-04-01,0.1394354784959795,0.1588767011284278,0.2265867384144906
Chandni_Chowk,2023,5,train,2023-05-01,0.1509713279126506,0.1655956113854257,0.2793589485458613
Chandni_Chowk,2024,3,train,2024-03-01,,,
Chandni_Chowk,2024,4,train,2024-04-01,0.1547579939944187,0.1707721974638703,0.1914038379073756
Chandni_Chowk,2024,5,train,2024-05-01,0.1307151087958013,0.1411172240806575,0.2111152538256012
Chandni_Chowk,2024,6,train,2024-06-01,0.1423563049547861,0.1560744317990813,0.2253139355362946
Chandni_Chowk,2024,9,train,2024-09-01,,,
Chandni_Chowk,2024,12,train,2024-12-01,,,
Chandni_Chowk,2025,1,train,2025-01-01,0.1188175202356342,0.1313998249224437,0.1275300581033409
Chandni_Chowk,2025,3,train,2025-03-01,,,
Chandni_Chowk,2025,4,train,2025-04-01,0.159082369827658,0.1781763827558845,0.2219294850821842
Chandni_Chowk,2025,5,train,2025-05-01,0.1516315325927959,0.1642924129762326,0.1726917778263721
Chandni_Chowk,2025,6,train,2025-06-01,0.1505456217291292,0.1685413170373364,0.2581884042725359
Chandni_Chowk,2025,7,train,2025-07-01,0.1483018762699594,0.1647604749246239,0.260968263814525
Chandni_Chowk,2025,8,train,2025-08-01,0.0794418304487618,0.1114222848067181,0.3931279699962601
Chandni_Chowk,2025,9,train,2025-09-01,0.0089344355006265,-0.037961036075836,0.2255529761904762
Chandni_Chowk,2025,10,train,2025-10-01,0.1381941989429205,0.1665443847950681,0.2667661479054528
Chandni_Chowk,2025,11,train,2025-11-01,0.1554569485668635,0.1670172561610257,0.2339095330396476
Chandni_Chowk,2025,12,train,2025-12-01,0.140358558560558,0.1613680964297755,0.1308576130421409
DTU,2022,1,train,2022-01-01,,,
DTU,2022,2,train,2022-02-01,0.2747156272045411,0.1884208821720213,0.313173934222345
DTU,2022,3,train,2022-03-01,0.299665073902,0.2140060242028599,0.3159794686657915
DTU,2022,4,train,2022-04-01,0.2726095815002476,0.2013112991435086,0.3054987735783873
DTU,2022,5,train,2022-05-01,0.2588243215165333,0.2103080927509029,0.2779705658812962
DTU,2022,6,train,2022-06-01,0.2670483444159572,0.2100492612795683,0.2817103848545567
DTU,2022,7,train,2022-07-01,0.2590046839986759,0.210813314448228,0.3073624645892351
DTU,2022,8,train,2022-08-01,0.2888684441017609,0.2176584772549006,0.4738159643226473
DTU,2022,9,train,2022-09-01,0.3237898150219875,0.1842917051087485,0.4042322348451999
DTU,2022,11,train,2022-11-01,,,
DTU,2022,12,train,2022-12-01,0.2383593582370649,0.1863609462283959,0.3183311718372141
DTU,2023,2,train,2023-02-01,,,
DTU,2023,4,train,2023-04-01,,,
DTU,2023,6,train,2023-06-01,,,
DTU,2023,8,train,2023-08-01,,,
DTU,2023,9,train,2023-09-01,0.3797498332016488,0.2664943314768394,0.4314597042769295
DTU,2023,10,train,2023-10-01,0.3808020084020853,0.2621438993456421,0.4178431562219306
DTU,2023,11,train,2023-11-01,0.3454596100086359,0.2597902512525892,0.3899214951979548
DTU,2023,12,train,2023-12-01,0.2140844814360728,0.1645582493410042,0.311682007876736
DTU,2024,1,train,2024-01-01,0.2854016569177824,0.2091968677130918,0.312329074828992
DTU,2024,2,train,2024-02-01,0.1603837687019018,0.0925655242869137,0.2582322158050429
DTU,2024,3,train,2024-03-01,0.2605570582834299,0.1876491102380849,0.2951934291439231
DTU,2024,4,train,2024-04-01,0.2728785755804548,0.198360505740623,0.284329492848753
DTU,2024,5,train,2024-05-01,0.2232497406633034,0.1902951441314223,0.2659356802321564
DTU,2024,7,train,2024-07-01,,,
DTU,2024,8,train,2024-08-01,0.3306236117083691,0.2240331513235038,0.4591262540021346
DTU,2024,9,train,2024-09-01,0.3734524664708989,0.2681097071511492,0.5478996748163315
DTU,2024,10,train,2024-10-01,0.363789121318306,0.2532538678212558,0.4205225937953431
DTU,2024,11,train,2024-11-01,0.3389011754821392,0.2531403424041472,0.3107886098251918
DTU,2024,12,train,2024-12-01,0.1881282002346073,0.1394082968150441,0.2556263525184827
DTU,2025,1,train,2025-01-01,0.2301874952555303,0.1765154382982517,0.2835601879361571
DTU,2025,2,train,2025-02-01,0.2855466076297753,0.2049642898233771,0.3454946279278656
DTU,2025,3,train,2025-03-01,0.2885057959653391,0.2043406817439499,0.3231060319215091
DTU,2025,7,train,2025-07-01,,,
DTU,2025,8,train,2025-08-01,0.3065095023251756,0.2263834688923714,0.4311119962715302
DTU,2025,9,train,2025-09-01,0.3103656386778009,0.2534900992268607,0.4547790050590221
DTU,2025,10,train,2025-10-01,0.3583002786447822,0.2696529802167145,0.4035722655980102
DTU,2025,12,train,2025-12-01,,,
Dr._Karni_Singh_Shooting_Range,2022,1,train,2022-01-01,,,
Dr._Karni_Singh_Shooting_Range,2022,2,train,2022-02-01,0.5240365575787682,0.5493693897497581,0.5046236455590964
Dr._Karni_Singh_Shooting_Range,2022,3,train,2022-03-01,0.4698486043759249,0.488467723669903,0.4733469585700429
Dr._Karni_Singh_Shooting_Range,2022,4,train,2022-04-01,0.553749424037427,0.5487549543290753,0.5618606935014547
Dr._Karni_Singh_Shooting_Range,2022,5,train,2022-05-01,0.4646947981278515,0.4635102688207475,0.4185881217957599
Dr._Karni_Singh_Shooting_Range,2022,7,train,2022-07-01,,,
Dr._Karni_Singh_Shooting_Range,2022,10,train,2022-10-01,,,
Dr._Karni_Singh_Shooting_Range,2022,11,train,2022-11-01,0.643644919984461,0.6604484166981107,0.671761382846058
Dr._Karni_Singh_Shooting_Range,2022,12,train,2022-12-01,0.5950527082892358,0.613991140375553,0.6029422440072052
Dr._Karni_Singh_Shooting_Range,2023,1,train,2023-01-01,0.5537401284689555,0.5667355733792239,0.5160814812248856
Dr._Karni_Singh_Shooting_Range,2023,2,train,2023-02-01,0.3571723744153899,0.3739837113013245,0.4018751454898156
Dr._Karni_Singh_Shooting_Range,2023,3,train,2023-03-01,0.4510105563298847,0.4702753042110951,0.4429939864209505
Dr._Karni_Singh_Shooting_Range,2023,4,train,2023-04-01,0.5027124237112368,0.4987403700737292,0.4915789732575863
Dr._Karni_Singh_Shooting_Range,2023,5,train,2023-05-01,0.5034246475079487,0.5273665068118203,0.4835828876264376
Dr._Karni_Singh_Shooting_Range,2023,6,train,2023-06-01,0.4817283101415445,0.5087803987490837,0.512620520992102
Dr._Karni_Singh_Shooting_Range,2023,8,train,2023-08-01,,,
Dr._Karni_Singh_Shooting_Range,2023,9,train,2023-09-01,0.7275488987581067,0.7339452830675577,0.6427886795067203
Dr._Karni_Singh_Shooting_Range,2023,10,train,2023-10-01,0.6626884020878296,0.6844385631499393,0.6686165650547321
Dr._Karni_Singh_Shooting_Range,2023,11,train,2023-11-01,0.6682238400498285,0.701638186029067,0.6671503810447552
Dr._Karni_Singh_Shooting_Range,2023,12,train,2023-12-01,0.4672564455509735,0.4943748324479636,0.5927928917832893
Dr._Karni_Singh_Shooting_Range,2024,2,train,2024-02-01,,,
Dr._Karni_Singh_Shooting_Range,2024,3,train,2024-03-01,0.3271702104374157,0.3534992698041533,0.3744161181931549
Dr._Karni_Singh_Shooting_Range,2024,4,train,2024-04-01,0.4315728190962939,0.4518608115011283,0.4163418248579739
Dr._Karni_Singh_Shooting_Range,2024,5,train,2024-05-01,0.3734590460650472,0.3949902984521631,0.3761123042815574
Dr._Karni_Singh_Shooting_Range,2024,6,train,2024-06-01,0.2864023037168719,0.3159602595094113,0.2947953200775944
Dr._Karni_Singh_Shooting_Range,2024,7,train,2024-07-01,0.2484236052723345,0.2665263457953605,0.3109963816025871
Dr._Karni_Singh_Shooting_Range,2024,8,train,2024-08-01,0.4900030001212934,0.5062042720694173,0.7457825043757291
Dr._Karni_Singh_Shooting_Range,2024,9,train,2024-09-01,0.6986388311464006,0.6928322082805021,0.7463280932264069
Dr._Karni_Singh_Shooting_Range,2024,10,train,2024-10-01,0.6563447093957917,0.6342411409946922,0.7011060828599137
Dr._Karni_Singh_Shooting_Range,2024,11,train,2024-11-01,0.6568781484464026,0.6289421762236191,0.5553726271303865
Dr._Karni_Singh_Shooting_Range,2024,12,train,2024-12-01,0.4371817610595788,0.4163819824490046,0.4696528612997089
Dr._Karni_Singh_Shooting_Range,2025,2,train,2025-02-01,,,
Dr._Karni_Singh_Shooting_Range,2025,4,train,2025-04-01,,,
Dr._Karni_Singh_Shooting_Range,2025,5,train,2025-05-01,0.3422985175236254,0.346315443978857,0.3280153145351254
Dr._Karni_Singh_Shooting_Range,2025,6,train,2025-06-01,0.4174176870338209,0.4264259713449626,0.4879404946653732
Dr._Karni_Singh_Shooting_Range,2025,8,train,2025-08-01,,,
Dr._Karni_Singh_Shooting_Range,2025,10,train,2025-10-01,,,
Dr._Karni_Singh_Shooting_Range,2025,12,train,2025-12-01,,,
Dwarka-Sector_8,2022,1,train,2022-01-01,,,
Dwarka-Sector_8,2022,2,train,2022-02-01,0.3459390537025136,0.3829226725511503,0.3342622306813856
Dwarka-Sector_8,2022,3,train,2022-03-01,0.3341364437741454,0.3473837739026762,0.3105456469040033
Dwarka-Sector_8,2022,5,train,2022-05-01,,,
Dwarka-Sector_8,2022,6,train,2022-06-01,0.3198832966646331,0.3414328634119541,0.289900147804054
Dwarka-Sector_8,2022,7,train,2022-07-01,0.29767049530281,0.3196428069516818,0.2807614849187935
Dwarka-Sector_8,2022,8,train,2022-08-01,0.3144618444180899,0.3337284154417062,0.2882896389144433
Dwarka-Sector_8,2022,9,train,2022-09-01,0.3988520747283456,0.3855954095421308,0.4279854600853137
Dwarka-Sector_8,2022,10,train,2022-10-01,0.3418412848448952,0.3295701636908464,0.4227300211914293
Dwarka-Sector_8,2022,12,train,2022-12-01,,,
Dwarka-Sector_8,2023,1,train,2023-01-01,0.304894487989751,0.3029200334299665,0.2925784769358637
Dwarka-Sector_8,2023,2,train,2023-02-01,0.2218520252784867,0.2300894412206395,0.3044548811061309
Dwarka-Sector_8,2023,3,train,2023-03-01,0.2902333610276361,0.3048637029820389,0.2801467827954011
Dwarka-Sector_8,2023,4,train,2023-04-01,0.3071711152612216,0.3152351676252219,0.3037142748303089
Dwarka-Sector_8,2023,7,train,2023-07-01,,,
Dwarka-Sector_8,2023,8,train,2023-08-01,0.3468808522362483,0.3336702996951947,0.4285942142948472
Dwarka-Sector_8,2023,9,train,2023-09-01,0.3765262576468008,0.3670960926191544,0.4197070681534841
Dwarka-Sector_8,2023,10,train,2023-10-01,0.4013826126188876,0.3911790675041448,0.4078870168998477
Dwarka-Sector_8,2023,11,train,2023-11-01,0.3762820338864519,0.3755529226047434,0.4212855173846796
Dwarka-Sector_8,2024,1,train,2024-01-01,,,
Dwarka-Sector_8,2024,3,train,2024-03-01,,,
Dwarka-Sector_8,2024,4,train,2024-04-01,0.283646814263335,0.2998634754970557,0.2631866255714089
Dwarka-Sector_8,2024,5,train,2024-05-01,0.2671867754918604,0.2843208188722814,0.3171514233273307
Dwarka-Sector_8,2024,6,train,2024-06-01,0.2511509433689939,0.2780826153551145,0.2776789652306414
Dwarka-Sector_8,2024,8,train,2024-08-01,,,
Dwarka-Sector_8,2024,10,train,2024-10-01,,,
Dwarka-Sector_8,2024,11,train,2024-11-01,0.3952374194172327,0.3848922955267707,0.3366075322066769
Dwarka-Sector_8,2024,12,train,2024-12-01,0.2476958686211952,0.2405712202687258,0.3038348109156392
Dwarka-Sector_8,2025,2,train,2025-02-01,,,
Dwarka-Sector_8,2025,3,train,2025-03-01,0.1704994979900715,0.1725208598076128,0.3209647146419173
Dwarka-Sector_8,2025,4,train,2025-04-01,0.3341888290782157,0.3301214957254321,0.3330666435794432
Dwarka-Sector_8,2025,5,train,2025-05-01,0.2858516636831291,0.2878482784012677,0.2784864351018147
Dwarka-Sector_8,2025,6,train,2025-06-01,0.3224583941344638,0.3208521587898907,0.360776641501593
Dwarka-Sector_8,2025,7,train,2025-07-01,0.3486572653645017,0.3225547300162579,0.358586596567561
Dwarka-Sector_8,2025,9,train,2025-09-01,,,
Dwarka-Sector_8,2025,10,train,2025-10-01,0.4185207311219273,0.3945550838437793,0.4702452659648152
Dwarka-Sector_8,2025,11,train,2025-11-01,0.4278986901148349,0.3987781997714893,0.3863790067876437
Dwarka-Sector_8,2025,12,train,2025-12-01,0.3337127986625218,0.3127921714296091,0.3513603892505887
IGI_Airport_(T3),2022,1,train,2022-01-01,,,
IGI_Airport_(T3),2022,2,train,2022-02-01,0.1979876134046138,0.1489445513628942,0.244287489504618
IGI_Airport_(T3),2022,4,train,2022-04-01,,,
IGI_Airport_(T3),2022,5,train,2022-05-01,0.1751943253184313,0.1206645762431827,0.1984216985049833
IGI_Airport_(T3),2022,6,train,2022-06-01,0.1649325753447579,0.1031859567951187,0.2038390365448504
IGI_Airport_(T3),2022,9,train,2022-09-01,,,
IGI_Airport_(T3),2022,10,train,2022-10-01,0.1776857989949209,0.0748900670434343,0.3083769379844959
IGI_Airport_(T3),2022,11,train,2022-11-01,0.2416248788207964,0.1361255450892479,0.4494775055370983
IGI_Airport_(T3),2022,12,train,2022-12-01,0.1935504762192866,0.1172259395052356,0.2478151370431893
IGI_Airport_(T3),2023,1,train,2023-01-01,0.191605820907085,0.1115858250881102,0.255934928709856
IGI_Airport_(T3),2023,5,train,2023-05-01,,,
IGI_Airport_(T3),2023,6,train,2023-06-01,0.1846587960720783,0.0993551486880875,0.2378201031284604
IGI_Airport_(T3),2023,8,train,2023-08-01,,,
IGI_Airport_(T3),2023,9,train,2023-09-01,0.2414068605799745,0.0882108592802764,0.3150543594231891
IGI_Airport_(T3),2023,10,train,2023-10-01,0.2501771648029758,0.1119868593208788,0.2745341085271318
IGI_Airport_(T3),2023,11,train,2023-11-01,0.2133549300002669,0.084047129892004,0.290189126522702
IGI_Airport_(T3),2023,12,train,2023-12-01,0.1405184534306537,0.0568496450971745,0.1739547030730897
IGI_Airport_(T3),2024,1,train,2024-01-01,0.1558648853514099,0.056288214862579,0.219969578313253
IGI_Airport_(T3),2024,2,train,2024-02-01,0.1062817467196182,0.0386333577419882,0.2548012288786483
IGI_Airport_(T3),2024,3,train,2024-03-01,0.1480628666856278,0.062725919460928,0.158897601744186
IGI_Airport_(T3),2024,4,train,2024-04-01,0.1586255780434532,0.0642835694154298,0.1692481312292358
IGI_Airport_(T3),2024,5,train,2024-05-01,0.1313178976552932,0.0538681589987698,0.179818144379845
IGI_Airport_(T3),2024,6,train,2024-06-01,0.1281940143425395,0.0614194466564517,0.1652484946013288
IGI_Airport_(T3),2024,7,train,2024-07-01,0.112722042728072,0.0372038203235341,0.1536963905038759
IGI_Airport_(T3),2024,8,train,2024-08-01,0.1522399633186933,0.0166561925826685,0.3941433839479392
IGI_Airport_(T3),2024,9,train,2024-09-01,0.2441369649357672,0.0742159046229402,0.4054610792885137
IGI_Airport_(T3),2024,11,train,2024-11-01,,,
IGI_Airport_(T3),2024,12,train,2024-12-01,0.167079199284675,0.078030579382309,0.2330306694868494
IGI_Airport_(T3),2025,1,train,2025-01-01,0.1931604215742151,0.100236477289381,0.2730249264946097
IGI_Airport_(T3),2025,2,train,2025-02-01,0.2133661539958874,0.1070855109053521,0.2157222625968992
IGI_Airport_(T3),2025,3,train,2025-03-01,0.1263571543137888,0.0556759047876499,0.2175742005813953
IGI_Airport_(T3),2025,4,train,2025-04-01,0.2073378433998879,0.1020488455722344,0.244785119047619
IGI_Airport_(T3),2025,5,train,2025-05-01,0.1664109691756283,0.080915104753731,0.1915767753322259
IGI_Airport_(T3),2025,6,train,2025-06-01,0.219089479281841,0.0981040149767869,0.2593052048726467
IGI_Airport_(T3),2025,7,train,2025-07-01,0.2294853408969153,0.1045039810085141,0.306964070436844
IGI_Airport_(T3),2025,10,train,2025-10-01,,,
IGI_Airport_(T3),2025,11,train,2025-11-01,0.2826951560652588,0.1274940414691917,0.3005284330011072
IGI_Airport_(T3),2025,12,train,2025-12-01,0.2268953141717506,0.1098207698539447,0.2681649576067829
IHBAS_Dilshad_Garden,2022,2,train,2022-02-01,,,
IHBAS_Dilshad_Garden,2022,3,train,2022-03-01,0.2227997583857938,0.3378173098564733,0.249685410040105
IHBAS_Dilshad_Garden,2022,4,train,2022-04-01,0.1957227117489988,0.3002415135953903,0.267822569492463
IHBAS_Dilshad_Garden,2022,6,train,2022-06-01,,,
IHBAS_Dilshad_Garden,2022,7,train,2022-07-01,0.2003367201865021,0.2920913184511539,0.2792479222204799
IHBAS_Dilshad_Garden,2022,9,train,2022-09-01,,,
IHBAS_Dilshad_Garden,2022,10,train,2022-10-01,0.1857325040431219,0.3189529032450939,0.336278917875306
IHBAS_Dilshad_Garden,2022,11,train,2022-11-01,0.2452861855129653,0.3681934185920321,0.3280655234407413
IHBAS_Dilshad_Garden,2022,12,train,2022-12-01,0.1833511595822762,0.2926157602619003,0.2854408968330797
IHBAS_Dilshad_Garden,2023,1,train,2023-01-01,0.1957406798097753,0.298289254988786,0.2035396556492876
IHBAS_Dilshad_Garden,2023,2,train,2023-02-01,0.146518911995451,0.2380147511258036,0.2005978984547461
IHBAS_Dilshad_Garden,2023,3,train,2023-03-01,0.2111493891122325,0.319119455975796,0.2351935797261788
IHBAS_Dilshad_Garden,2023,4,train,2023-04-01,0.223327341564177,0.3416028509770076,0.2573811367722306
IHBAS_Dilshad_Garden,2023,5,train,2023-05-01,0.2343579336179919,0.3426973115018435,0.2962794150186696
IHBAS_Dilshad_Garden,2023,6,train,2023-06-01,0.2259520532723681,0.3245682837753318,0.2855248893652331
IHBAS_Dilshad_Garden,2023,7,train,2023-07-01,0.2410178563166158,0.363993135790311,0.2872165902359797
IHBAS_Dilshad_Garden,2023,8,train,2023-08-01,0.2058919378888488,0.3025581976320783,0.3892994545885701
IHBAS_Dilshad_Garden,2023,10,train,2023-10-01,,,
IHBAS_Dilshad_Garden,2023,11,train,2023-11-01,0.2669586975937319,0.4057209024210373,0.3517573848706955
IHBAS_Dilshad_Garden,2023,12,train,2023-12-01,0.1376607871987396,0.2228002110616093,0.3049552728041731
IHBAS_Dilshad_Garden,2024,1,train,2024-01-01,0.1976371232050831,0.3236923088830075,0.2482479186834463
IHBAS_Dilshad_Garden,2024,2,train,2024-02-01,0.0944999755283719,0.1675556419170619,0.2686713867627195
IHBAS_Dilshad_Garden,2024,3,train,2024-03-01,0.1683655091951411,0.2530041947184981,0.2557998409625225
IHBAS_Dilshad_Garden,2024,4,train,2024-04-01,0.2434006912985137,0.3628853829609579,0.2536019614662307
IHBAS_Dilshad_Garden,2024,5,train,2024-05-01,0.196954853918298,0.2862600715609462,0.2461979186834463
IHBAS_Dilshad_Garden,2024,6,train,2024-06-01,0.1940414651426238,0.2810219423138564,0.2220619064221463
IHBAS_Dilshad_Garden,2024,8,train,2024-08-01,,,
IHBAS_Dilshad_Garden,2024,9,train,2024-09-01,0.2438014458900726,0.3996457173480335,0.3580770153550864
IHBAS_Dilshad_Garden,2024,10,train,2024-10-01,0.2092651530190412,0.3337688645693441,0.4008469437145623
