station,latitude,longitude,year,month,buffer_m,sentinel2_ndvi_mean,sentinel2_ndvi_median,sentinel2_ndvi_std,sentinel2_ndvi_min,sentinel2_ndvi_max,sentinel2_valid_pixels,sentinel2_evi_mean,sentinel2_evi_median,sentinel2_evi_std,sentinel2_ndwi_mean,sentinel2_ndwi_median,sentinel2_ndwi_std,spatial_scale_m,temporal_aggregation,source_dataset
Shadipur,28.6514781,77.1473105,2022,6,100,0.14521961005067857,0.11519146230401872,0.09633204079925894,0.018090471625328064,0.5773967504501343,397,0.12077935038793211,0.09479710602372828,0.0801257075388738,-0.18957598819443372,-0.16657021193003113,0.07906114855911656,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Shadipur,28.6514781,77.1473105,2022,6,250,0.19121687940453086,0.14260885146234875,0.14267891813022252,-0.043083686381578445,0.6831364035606384,2318,0.14443783292059115,0.11321858205579484,0.10119057843882545,-0.2265579428058764,-0.20512063794950683,0.10713678935232762,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Shadipur,28.6514781,77.1473105,2022,6,500,0.23296402516671297,0.1699690116070185,0.17773818880884432,-0.043083686381578445,0.7308663129806519,9057,0.1753355843098115,0.13636445591317786,0.1234325541934776,-0.2589238574686988,-0.22476725347084445,0.14034204311657475,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Shadipur,28.6514781,77.1473105,2022,6,1000,0.22700081817313877,0.16203654327909786,0.17448401357318638,-0.08130230754613876,0.766160786151886,35839,0.17080012788715365,0.13953013616176516,0.12353204853577959,-0.25876363868411945,-0.22855806105432364,0.13853165098120301,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Sirifort,28.5504249,77.2159377,2022,6,100,0.4875728021421184,0.5132750471433004,0.17526653230515413,0.1021295115351677,0.7459821105003357,392,0.3488500586860228,0.3584732236597233,0.10753069548145017,-0.48024306580106957,-0.5102203090985616,0.13978878977948975,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Sirifort,28.5504249,77.2159377,2022,6,250,0.4767210399465798,0.5253452312802914,0.2200247340522415,0.032502852380275726,0.7811312079429626,2313,0.3580801775224895,0.38300067795938714,0.17723490307437043,-0.4658965573670129,-0.5212444265683492,0.1804999600399653,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Sirifort,28.5504249,77.2159377,2022,6,500,0.4696402128512655,0.5329267372023956,0.23234838853340653,0.023409929126501083,0.8081461787223816,9050,0.34847086263915295,0.38318886754015935,0.1681678938511289,-0.45806550694955944,-0.525380749265668,0.19027328031100266,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Sirifort,28.5504249,77.2159377,2022,6,1000,0.4754139266207941,0.529278536018002,0.2249498718975396,0.009495643898844719,0.8313944339752197,35804,0.3300058329696795,0.35160677099003124,0.14339487021607739,-0.46540201178485985,-0.5176024595369556,0.18539800838704978,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Sonia_Vihar,28.710508,77.249485,2022,6,100,0.3326802987784432,0.3265790641307831,0.16244762069905672,0.03427291288971901,0.6505734920501709,393,0.2792610214970947,0.2790703473870886,0.13280710522313577,-0.3303032280130952,-0.3392771244049072,0.11696460400897292,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Sonia_Vihar,28.710508,77.249485,2022,6,250,0.2753080108371822,0.26322209878275576,0.1974163540654721,-0.018813788890838623,0.7273320555686951,2309,0.22045802672922823,0.2166171904276874,0.15382140154772495,-0.28577948658298413,-0.28700115504088225,0.1527931868218077,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Sonia_Vihar,28.710508,77.249485,2022,6,500,0.22982197202572613,0.1502626846802214,0.19841790704727552,-0.15539558231830597,0.7638214230537415,9067,0.17945733556696616,0.13516196893554513,0.14561964533862243,-0.24985223854789065,-0.1974707651666203,0.15631503872089847,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Sonia_Vihar,28.710508,77.249485,2022,6,1000,0.2869207518707719,0.23611889122336152,0.2229149673251373,-0.15539558231830597,0.8136592507362366,35846,0.2146486009677333,0.19331659167239879,0.15588352571336087,-0.3040722670929196,-0.2754708086875476,0.17336483257035232,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Sri_Aurobindo_Marg,28.531346,77.190156,2022,6,100,0.5926814388227688,0.6120787858963013,0.1372389044652073,0.1673041582107544,0.7905623316764832,398,0.4198772983121232,0.42840087853756126,0.08672896410391788,-0.5651328750973895,-0.5790618062019348,0.10006881615317005,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Sri_Aurobindo_Marg,28.531346,77.190156,2022,6,250,0.6255529886756733,0.6933304822435039,0.15775185422199695,0.0903579369187355,0.8171110153198242,2313,0.43730954445965303,0.4668130063096315,0.1007420789560029,-0.5806479086482025,-0.6309240489291653,0.1201430950492638,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Sri_Aurobindo_Marg,28.531346,77.190156,2022,6,500,0.6235325135856086,0.6893312868127774,0.16777677131069413,0.03242698311805725,0.81854647397995,9049,0.43571942024297244,0.4648971537896813,0.11678380164930689,-0.5765856938182053,-0.6271599227521449,0.12876917049377673,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Sri_Aurobindo_Marg,28.531346,77.190156,2022,6,1000,0.5466224439329586,0.6231751601403895,0.21454017356233002,0.010462292470037937,0.8495956659317017,35802,0.39363563157541215,0.4221658604051204,0.1549475242286401,-0.5107527500794012,-0.5722869455875818,0.16941161963745519,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Talkatora_Garden,28.62181,77.1944633,2022,6,100,0.43396135751151393,0.4834273159503937,0.18445393811764643,-0.013051615096628666,0.7119194269180298,400,0.327250453081149,0.34019164682457737,0.13298357839780284,-0.42490260532027674,-0.46343299746513367,0.1599902316220755,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Talkatora_Garden,28.62181,77.1944633,2022,6,250,0.41276574175118463,0.4589394178030626,0.2075267053244437,-0.03384052589535713,0.7628941535949707,2318,0.3053338876170949,0.32968076252165546,0.20350386930808448,-0.3996166383819888,-0.4556625881752411,0.18104488334670282,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Talkatora_Garden,28.62181,77.1944633,2022,6,500,0.4706544632405685,0.5290868898947199,0.18373459821479826,-0.03384052589535713,0.7794432640075684,9058,0.3376335732544956,0.35963236773027185,0.13945718959384165,-0.45129964612338763,-0.5058608662019674,0.15143378020577689,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Talkatora_Garden,28.62181,77.1944633,2022,6,1000,0.5109989032984308,0.5567151931771358,0.1683433141901575,-0.03384052589535713,0.8357047438621521,35837,0.3491384406087512,0.35974943050280683,0.117522924482791,-0.4852856858937772,-0.5215516795753634,0.13033123248603692,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Vivek_Vihar,28.672342,77.31526,2022,6,100,0.3984501040923913,0.40834556168295566,0.10244058440176035,0.04262089356780052,0.5825073719024658,391,0.348460103663255,0.35845060964386855,0.08391127526975072,-0.41516285984131013,-0.43110618198974227,0.09300949716442693,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Vivek_Vihar,28.672342,77.31526,2022,6,250,0.2979287341666363,0.31423371098935604,0.16046624212046126,-0.0016043746145442128,0.5872294306755066,2308,0.25417398220812243,0.2634392937771163,0.1389233105871739,-0.3271398860100507,-0.3537642417819862,0.14070558853137022,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Vivek_Vihar,28.672342,77.31526,2022,6,500,0.2264650933627311,0.18974484379168152,0.15149370605133775,-0.014625386334955692,0.6117105484008789,9059,0.19175224089492326,0.15412147464476977,0.12682631410122308,-0.26165490755605575,-0.23634315482487156,0.13545114209187853,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Vivek_Vihar,28.672342,77.31526,2022,6,1000,0.21402684955923856,0.18171360063556788,0.14387219738557974,-0.031639907509088516,0.6683416962623596,35849,0.18095479166240314,0.15044966547237779,0.12052367385517879,-0.25205554146287884,-0.2285573106335383,0.12814911294922088,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Wazirpur,28.699793,77.165453,2022,6,100,0.15997388701781362,0.13057511752205234,0.12546685633779764,-0.06629525870084763,0.5855497717857361,398,0.1420892118732935,0.10276123341865966,0.1500911961083106,-0.20380161689519147,-0.18180991205471483,0.09448988062909404,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Wazirpur,28.699793,77.165453,2022,6,250,0.11725041657754513,0.08399002363326809,0.10169662971959098,-0.06815861165523529,0.5891623497009277,2320,0.0954124931172441,0.054559911105158516,0.09955517027520627,-0.1723201375652069,-0.1542980152727277,0.08064687314921759,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Wazirpur,28.699793,77.165453,2022,6,500,0.16384027447562985,0.0955302342115498,0.16476131377560038,-0.06815861165523529,0.7460650205612183,9064,0.12507097872186826,0.06970951257647512,0.12550953042171883,-0.20711649661066836,-0.1620982851540185,0.12657988335573866,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Wazirpur,28.699793,77.165453,2022,6,1000,0.22345041665667495,0.13847802189176486,0.18913121164090882,-0.07492860406637192,0.7668001055717468,35867,0.16985889109654598,0.11700018482474189,0.13925280122180744,-0.24922658066801118,-0.1932711154164383,0.14529092918716963,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Alipur,28.815329,77.15301,2022,7,100,0.5049706677557474,0.5147224515676498,0.15609591540617102,0.11864408850669861,0.8483055233955383,392,0.4488741229056874,0.4703947811383949,0.11136553076926715,-0.4485549783191561,-0.44352447655465865,0.12192452559924695,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Alipur,28.815329,77.15301,2022,7,250,0.452560923861938,0.4749768530500346,0.18176697667168823,0.021845746785402298,0.8483055233955383,2313,0.4092992809917003,0.44154415197303076,0.15238520594817292,-0.41065926739334696,-0.4281243861783733,0.14161447253903417,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Alipur,28.815329,77.15301,2022,7,500,0.338184315841221,0.35760788980262403,0.183913094655571,-0.03429798409342766,0.8483055233955383,9082,0.3627496669605756,0.29069584714054736,0.8270284106595339,-0.31406742832706014,-0.3262094419616066,0.14570591205968128,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Alipur,28.815329,77.15301,2022,7,1000,0.29128264137267307,0.28688716716494184,0.18357440084860613,-0.09872569143772125,0.8483055233955383,35884,0.30761948918289206,0.2958084415784334,1.1302848251521518,-0.2759638996740537,-0.27544089399961547,0.14763634350690336,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Anand_Vihar,28.647622,77.315809,2022,7,100,0.1339376758775334,0.09480755176470693,0.1429329132791704,-0.10004231333732605,0.7547252774238586,392,0.176591198946141,0.08808267417278755,0.2898343448400804,-0.17140020733823433,-0.14223484652982632,0.11988530877820062,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Anand_Vihar,28.647622,77.315809,2022,7,250,0.15165980304733367,0.07257964525897662,0.20806498587556901,-0.13822108507156372,0.8423891663551331,2312,0.17085017433255803,0.13523631330327113,1.8623083504389188,-0.16717463475216288,-0.12317879319816408,0.17175628412198046,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Anand_Vihar,28.647622,77.315809,2022,7,500,0.2277458160988756,0.15262953529106657,0.24369441613814607,-0.1613442450761795,0.8545780777931213,9052,0.10688996994903222,0.23422600039150246,6.600901720212468,-0.22330670250042403,-0.16596679765983335,0.20246879049694733,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Anand_Vihar,28.647622,77.315809,2022,7,1000,0.27553523039959393,0.2067429504879963,0.23880028350005467,-0.1613442450761795,0.888444721698761,35843,0.2124487263747092,0.25032782037219786,3.3461748549100108,-0.27056107084036507,-0.22088932732056127,0.1928150159185563,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Ashok_Vihar,28.695381,77.181665,2022,7,100,0.4242332851603901,0.4833758473396301,0.2093990757692832,0.0070000882260501385,0.719535768032074,391,0.4124106721980506,0.41932184085262103,0.22575404476386213,-0.36740710706513957,-0.41172164451003573,0.15847052938805198,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Ashok_Vihar,28.695381,77.181665,2022,7,250,0.32906529369776355,0.3256875336729865,0.2175343507431464,-0.029763661324977875,0.7442824244499207,2312,0.3154796092239195,0.29089050449771436,0.22550518271805,-0.29335846717108105,-0.2985428823874547,0.17448722880297668,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Ashok_Vihar,28.695381,77.181665,2022,7,500,0.26057206645479003,0.21691650498660536,0.19108179051320576,-0.073401540517807,0.7442824244499207,9068,0.2467673356323075,0.1142242340789438,0.5484005622616112,-0.23666662006339786,-0.20492661985357022,0.15398013833459412,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Ashok_Vihar,28.695381,77.181665,2022,7,1000,0.2654697078280311,0.20125820366492572,0.2004150480086895,-0.08338405936956406,0.7442824244499207,35848,0.25633293789612366,0.11016874095232959,0.33202622541216736,-0.24463532816979303,-0.19721969157091132,0.1585256536683313,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Aya_Nagar,28.4706914,77.1099364,2022,7,100,0.5216320835649962,0.5446988303997392,0.1205205983563993,0.14157158136367798,0.7117823362350464,398,0.38525828328625594,0.39746237161148373,0.1022703307792776,-0.44884784015814855,-0.469493090734527,0.08608386680049562,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Aya_Nagar,28.4706914,77.1099364,2022,7,250,0.483888006583002,0.5293667693122351,0.15088602993930636,0.045897603034973145,0.7596343159675598,2315,0.3471143278127997,0.3769458258106545,0.1150090738242603,-0.42322913645882293,-0.4664697276193489,0.11720640739880356,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Aya_Nagar,28.4706914,77.1099364,2022,7,500,0.46761874891305355,0.509968907741819,0.1527340758514217,-0.04086305573582649,0.7706775665283203,9044,0.3492691628133716,0.3768734145179699,0.12923049078443952,-0.41318003282630056,-0.44723401079899544,0.1161116643287411,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Aya_Nagar,28.4706914,77.1099364,2022,7,1000,0.47797138705034387,0.5215470229808578,0.1688412010360648,-0.05098433420062065,0.8022668361663818,35784,0.3733701906218867,0.39655553223106715,0.13900016044206964,-0.4305092951058075,-0.4667559845866242,0.12348448847578766,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Bawana,28.7762,77.051074,2022,7,100,0.3927508424019995,0.4626091619332631,0.19529649926046522,0.02044743299484253,0.7467106580734253,391,0.40396639688393676,0.49015598371464264,0.20506558534362937,-0.33033742906252267,-0.36990607778231305,0.1500084856414666,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Bawana,28.7762,77.051074,2022,7,250,0.29458790008161456,0.2280575940113389,0.2219406096930319,-0.02142856828868389,0.8508040904998779,2317,0.29762225649036833,0.23870335197656703,0.226935319207905,-0.26384227488811024,-0.20882007035755826,0.17807562662005375,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Bawana,28.7762,77.051074,2022,7,500,0.26806988503366036,0.20458824732980985,0.21433683199556047,-0.04098014533519745,0.8516718745231628,9066,0.26712001223906046,0.18258146989058532,0.35776165521396874,-0.2507010300202801,-0.20528204106399814,0.17142387267748732,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Bawana,28.7762,77.051074,2022,7,1000,0.2630132162724749,0.21296878079727138,0.22072098253076167,-0.1305283159017563,0.8516718745231628,35887,-27888.834375526534,0.28405318074850205,5225131.492970618,-0.24857762094194502,-0.2167206747377137,0.1799934444331201,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Burari_Crossing,28.7256504,77.2011573,2022,7,100,0.1988122727551341,0.15860717913358827,0.14291186449035306,-0.02325582690536976,0.6053639650344849,393,0.1641595004484227,0.14258240068269776,0.11552297190839937,-0.20834928486127283,-0.17486057430505753,0.12164152629332459,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Burari_Crossing,28.7256504,77.2011573,2022,7,250,0.24009421225431682,0.23641040986977696,0.15575093831366285,-0.11709284782409668,0.6174154877662659,2315,0.21216356310043133,0.2005105285249073,0.14458833794451373,-0.23357951951844858,-0.22874156408816052,0.1260843329905437,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Burari_Crossing,28.7256504,77.2011573,2022,7,500,0.24688452085964807,0.23647048697974957,0.1540475216609888,-0.11709284782409668,0.6814326047897339,9068,0.20822628642639962,0.19733786149370608,0.1330904437811865,-0.2386014272728673,-0.2365625721051708,0.12625572656994066,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Burari_Crossing,28.7256504,77.2011573,2022,7,1000,0.310134905270622,0.2948817443021801,0.2097629770602876,-0.11709284782409668,0.8511890769004822,35862,0.25485000688066933,0.22373709219872412,0.7936070919133859,-0.28446217088163755,-0.2853645102698388,0.16818229991952005,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Chandni_Chowk,28.656756,77.227234,2022,7,100,0.17459510158660613,0.11137721538543702,0.14834030645255838,-0.029329005628824234,0.6417400240898132,394,0.15393426213414935,0.10362426398028725,0.12946747852827056,-0.19949662865517456,-0.15856877528131008,0.12155497719889018,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Chandni_Chowk,28.656756,77.227234,2022,7,250,0.14403933165914667,0.06476131232115297,0.17052447452777628,-0.029329005628824234,0.6679831147193909,2311,0.12886317020014126,0.05658709666607466,0.1538754990436549,-0.16645280769324228,-0.10749616381790796,0.1376888896399726,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Chandni_Chowk,28.656756,77.227234,2022,7,500,0.1461220059608648,0.06443692802962755,0.1740277723530701,-0.08665913343429565,0.729885995388031,9055,0.13150773245488526,0.05416251380303271,0.16285818733551385,-0.166888835378479,-0.10755535444362026,0.13887754214135883,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Chandni_Chowk,28.656756,77.227234,2022,7,1000,0.1241228486314334,0.06829258957551824,0.1467448208021964,-0.08665913343429565,0.729885995388031,35847,0.11622177270904754,0.05434114230612802,0.1504595376979644,-0.14593950243475107,-0.10354853619781679,0.11891496772627706,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Commonwealth_Sports_Complex,28.615828,77.271992,2022,7,100,0.5116324321055148,0.5300580913251389,0.1619029590366579,0.13040077686309814,0.7944954037666321,391,0.44081271339174677,0.4666192420373874,0.13990433933850588,-0.4638780023704701,-0.47357843231745544,0.10703579800246303,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Commonwealth_Sports_Complex,28.615828,77.271992,2022,7,250,0.5000923065315571,0.5482292958874592,0.22569886451938392,-0.030141165480017662,0.8047205209732056,2314,0.42258377984536066,0.4751167025200606,0.18722454275322417,-0.44727967345724795,-0.49058729524795824,0.1659815775013511,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Commonwealth_Sports_Complex,28.615828,77.271992,2022,7,500,0.5340563596878318,0.6151159113838705,0.21978963003240667,-0.053245242685079575,0.8275058269500732,9048,0.45698145001018425,0.517651551706088,0.19505553516957386,-0.47128118242958156,-0.5293901340576612,0.161420292705046,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Commonwealth_Sports_Complex,28.615828,77.271992,2022,7,1000,0.5025587837263923,0.5900411816369919,0.23674761675453374,-0.2640332877635956,0.8483186364173889,35834,0.42533808904309395,0.44246539229249315,0.32027500172354695,-0.44779333034872826,-0.5117206391814054,0.17807281330908523,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
DTU,28.7500499,77.1112615,2022,7,100,0.22073758802116802,0.189635055405753,0.13495982329799935,0.02501160092651844,0.6012088656425476,392,0.19761434615255352,0.16265119750851365,0.1211912173376557,-0.23026308546270235,-0.20441181519452262,0.10646801361745123,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
DTU,28.7500499,77.1112615,2022,7,250,0.2290957067437273,0.18148083922437017,0.17318417787692292,-0.03903348743915558,0.6948269009590149,2316,0.21059425952805153,0.1638739915872772,0.17452848946753793,-0.23155767743319192,-0.19697233347864515,0.13708102706007724,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
DTU,28.7500499,77.1112615,2022,7,500,0.21765847725490062,0.16219092642706462,0.17763196824696909,-0.060475386679172516,0.6981242895126343,9066,0.20486397724446656,0.13996772855282152,0.21411569166552302,-0.21965465744395818,-0.18559250663479052,0.1392045713238746,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
DTU,28.7500499,77.1112615,2022,7,1000,0.28886844410176094,0.2674581039548227,0.18912725615095932,-0.080193430185318,0.7956609725952148,35878,0.2705209917942917,0.11531975090341547,0.3751608201238252,-0.26646223601386676,-0.2557060152649359,0.14669471864439404,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2022,7,100,0.5823108841845519,0.6311668753623962,0.12429867832723887,0.1291118562221527,0.770889937877655,397,0.5180625184735329,0.5526115448701177,0.11381713334841337,-0.4966848346812453,-0.5283459142874215,0.08861735190158353,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2022,7,250,0.6022000888321831,0.6580086822456349,0.1354560586359645,0.09295070916414261,0.778872549533844,2303,0.5409590584499141,0.5763075854978663,0.12095462221100123,-0.5060627302763039,-0.5488668198414328,0.10294099704918983,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2022,7,500,0.6183979991012427,0.6542454298540082,0.11996844288559314,0.0041975099593400955,0.7839954495429993,9048,0.5493570318157831,0.5799937299010215,0.11617477849705081,-0.519160093121304,-0.5487916079912978,0.0869963355911529,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2022,7,1000,0.5861637973073834,0.6387939325321792,0.1574157147711984,-0.07834163308143616,0.7987857460975647,35788,0.5155123111763378,0.5507205693812256,0.15114807421312573,-0.4959368034745427,-0.53322884111216,0.11284559221783223,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Dwarka-Sector_8,28.5710274,77.0719006,2022,7,100,0.15041936104833098,0.09984753354626456,0.14100735867024713,-0.0077316639944911,0.6911153793334961,392,0.13626190863017915,0.09584418950608346,0.11785664871778354,-0.18157116769570827,-0.14248708347151973,0.11951553422328043,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Dwarka-Sector_8,28.5710274,77.0719006,2022,7,250,0.2350710929099152,0.13512743056957824,0.22012571134763917,-0.022198745980858803,0.7735944986343384,2310,0.20389889994307145,0.12699491560443843,0.181450758606912,-0.2480678408307113,-0.1740620881319046,0.1809084420886825,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Dwarka-Sector_8,28.5710274,77.0719006,2022,7,500,0.3337284154417062,0.3182648902451655,0.2306992687293954,-0.12131842970848083,0.8024046421051025,9046,0.2766620224047512,0.3111977250636076,0.23481329207266233,-0.32736462662638655,-0.32390049827684775,0.1844698609247782,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
Dwarka-Sector_8,28.5710274,77.0719006,2022,7,1000,0.3144618444180899,0.31066244127610676,0.20951919135782168,-0.12161225080490112,0.8024046421051025,35814,0.25981494829536195,0.26813467638768884,0.8201833677734789,-0.31851568621319604,-0.3240445416212256,0.167078858049051,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
IGI_Airport_(T3),28.5627763,77.1180053,2022,7,100,0.017354483292004234,0.006281012225939365,0.03465693380606659,-0.02982652373611927,0.1994720697402954,395,0.016552125301941226,0.005347476226308991,0.03480426548857536,-0.07213135311333528,-0.06172286513173966,0.03989044712680007,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
IGI_Airport_(T3),28.5627763,77.1180053,2022,7,250,0.03231429663376881,0.01359317437576579,0.08279722493228685,-0.050439175218343735,0.5398937463760376,2316,0.027553787702194348,0.013461623115526502,0.07298909374887787,-0.09081943015128562,-0.072243806110072,0.08035759334430917,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
IGI_Airport_(T3),28.5627763,77.1180053,2022,7,500,0.11283699323764866,0.03308230272062983,0.1750965586180984,-0.17512162029743195,0.7441507577896118,9047,0.10010495420868498,0.02319787675986018,0.1588338161231644,-0.15113381055138797,-0.09543901779608985,0.14424519843931122,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
IGI_Airport_(T3),28.5627763,77.1180053,2022,7,1000,0.18801654138855048,0.10351392100035242,0.19836852908144031,-0.17512162029743195,0.7441507577896118,35820,0.16587956697336012,0.1783431165705792,0.4287701923631399,-0.2118300624742254,-0.16212342146971254,0.1630215264037028,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
IGNOU_Maidan_Garhi,28.493624,77.201159,2022,7,100,0.49716319364042333,0.5375605245252272,0.17632483523179535,0.08317204564809799,0.7592719197273254,393,0.37296664502069216,0.39568530717636174,0.15760854863312954,-0.4559373628281273,-0.48348170915524735,0.1188977974402737,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
IGNOU_Maidan_Garhi,28.493624,77.201159,2022,7,250,0.5639837206412288,0.6113256669044494,0.16136107405747652,0.08317204564809799,0.7919262051582336,2309,0.44386070190799143,0.46272951113232336,0.14423722290337915,-0.508838187177737,-0.5332774645800717,0.10108111743722534,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
IGNOU_Maidan_Garhi,28.493624,77.201159,2022,7,500,0.594798598783127,0.6466533155141916,0.15791242860421642,0.07725976407527924,0.816897988319397,9048,0.486675753014063,0.5676203579772297,0.23166319764032603,-0.5257629230616623,-0.5528024955311758,0.09787647743804732,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
IGNOU_Maidan_Garhi,28.493624,77.201159,2022,7,1000,0.5008337552441403,0.5838411526872069,0.23538947191439863,-0.08092299103736877,0.816897988319397,35791,0.43170476245987327,0.4432488032494382,0.23688474528409995,-0.44884854945891567,-0.513572788071291,0.1770384798507048,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2022,7,100,0.5720228448799904,0.603554663166879,0.1451157199159207,0.10663681477308273,0.7718525528907776,396,0.5172619436729269,0.5166579550683287,0.1628275341267881,-0.5122479824096096,-0.5372524261474609,0.10042579208007073,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2022,7,250,0.47380848237459544,0.5177198919382963,0.22366710728131506,-0.015219328925013542,0.8183405995368958,2318,0.40138646110768533,0.41602211313542686,0.20229918863301075,-0.4323947210718544,-0.4708042274763057,0.17287426142839846,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2022,7,500,0.3939449801125773,0.4200663194121081,0.24878898299447333,-0.11027877032756805,0.8254697322845459,9063,0.33914737490103064,0.33782335984154704,0.22703625494227717,-0.364681349150613,-0.38839211115106226,0.19285194912209785,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2022,7,1000,0.24316714084761834,0.14250024721803542,0.23554354559627094,-0.11027877032756805,0.8254697322845459,35860,0.21289193812306434,0.12103532123443231,0.21503247982606669,-0.2388669465192304,-0.16983611780724317,0.18654740062353117,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
IIT_Delhi,28.54246,77.191651,2022,7,100,0.38773306357284054,0.40079707614211146,0.2506451850717582,-0.03836315497756004,0.7736289501190186,392,0.3442369806827728,0.37407366029868383,0.2148458637997071,-0.3470653815111999,-0.3733523264527321,0.19409876428910575,10,monthly_median,COPERNICUS/S2_SR_HARMONIZED
