station,latitude,longitude,year,month,buffer_m,modis_ndvi_mean,modis_ndvi_median,modis_ndvi_std,modis_evi_mean,modis_evi_median,modis_evi_std,source_dataset
Chandni_Chowk,28.656756,77.227234,2023,1,500,0.15419537393986119,0.15810000000000002,0.03503689527442353,0.07140840400925212,0.0708,0.017128196771807023,MODIS/061/MOD13Q1
Chandni_Chowk,28.656756,77.227234,2023,1,1000,0.14818381888246626,0.14930000000000002,0.03733809185037882,0.0681588015414258,0.0658,0.01967135095360355,MODIS/061/MOD13Q1
Commonwealth_Sports_Complex,28.615828,77.271992,2023,1,100,,,,,,,MODIS/061/MOD13Q1
Commonwealth_Sports_Complex,28.615828,77.271992,2023,1,250,,,,,,,MODIS/061/MOD13Q1
Commonwealth_Sports_Complex,28.615828,77.271992,2023,1,500,0.2610495283018868,0.1527,0.13238885211098889,0.1423860849056604,0.09280000000000001,0.061420591674394176,MODIS/061/MOD13Q1
Commonwealth_Sports_Complex,28.615828,77.271992,2023,1,1000,0.3309915105641472,0.3715,0.11854829166209024,0.1668265029405358,0.16040000000000001,0.05912005870260969,MODIS/061/MOD13Q1
DTU,28.7500499,77.1112615,2023,1,100,0.18944330985915492,0.1806,0.02706391451268652,0.09936338028169014,0.0947,0.015018155679043969,MODIS/061/MOD13Q1
DTU,28.7500499,77.1112615,2023,1,250,0.19128477272727273,0.1806,0.03884599936501419,0.10070630681818181,0.0947,0.021695109535971004,MODIS/061/MOD13Q1
DTU,28.7500499,77.1112615,2023,1,500,0.19252129230769235,0.1806,0.045724952576122156,0.10118724615384615,0.0969,0.025042662766741827,MODIS/061/MOD13Q1
DTU,28.7500499,77.1112615,2023,1,1000,0.2687435590494909,0.22865000000000002,0.15504538539140472,0.1436192647847061,0.11560000000000001,0.1064824697320705,MODIS/061/MOD13Q1
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2023,1,100,0.3667145390070922,0.3529,0.03468612434709634,0.17198333333333338,0.16515000000000002,0.015607761601915468,MODIS/061/MOD13Q1
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2023,1,250,0.402368756936737,0.40390000000000004,0.058121849376977223,0.19122130965593787,0.19325000000000003,0.026589001485576413,MODIS/061/MOD13Q1
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2023,1,500,0.41706869107043815,0.40675,0.07044854387844848,0.20360445091514145,0.19619999999999999,0.03226679762129258,MODIS/061/MOD13Q1
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2023,1,1000,0.4018751454898156,0.4133281954887218,0.0843631779218783,0.19631677289732566,0.19619999999999999,0.038693351294705296,MODIS/061/MOD13Q1
Dwarka-Sector_8,28.5710274,77.0719006,2023,1,100,0.20847469879518077,0.20745000000000002,0.04252500000000005,0.10416927710843375,0.10360000000000001,0.02362500000000004,MODIS/061/MOD13Q1
Dwarka-Sector_8,28.5710274,77.0719006,2023,1,250,0.24215372050816703,0.21255000000000002,0.04494434057809715,0.123389110707804,0.10455,0.02717145791082976,MODIS/061/MOD13Q1
Dwarka-Sector_8,28.5710274,77.0719006,2023,1,500,0.29366698359433263,0.29250000000000004,0.08839169053454936,0.1452778337061894,0.15085,0.039046697683671056,MODIS/061/MOD13Q1
Dwarka-Sector_8,28.5710274,77.0719006,2023,1,1000,0.3044548811061309,0.29495,0.09105509105536383,0.15245408721416087,0.15085,0.04022093264066895,MODIS/061/MOD13Q1
IGI_Airport_(T3),28.5627763,77.1180053,2023,1,100,,,,,,,MODIS/061/MOD13Q1
IGI_Airport_(T3),28.5627763,77.1180053,2023,1,250,0.19127479674796752,0.1956,0.026600000000000054,0.09995121951219514,0.10200000000000001,0.012600000000000033,MODIS/061/MOD13Q1
IGI_Airport_(T3),28.5627763,77.1180053,2023,1,500,0.19936359707446802,0.1956,0.059414573969691825,0.10707769281914896,0.10200000000000001,0.028966921748013876,MODIS/061/MOD13Q1
IGI_Airport_(T3),28.5627763,77.1180053,2023,1,1000,0.22146411120093418,0.21515,0.07115339534368159,0.12078266864277373,0.11860000000000001,0.03345684972693619,MODIS/061/MOD13Q1
IGNOU_Maidan_Garhi,28.493624,77.201159,2023,1,100,0.40753541666666676,0.41150000000000003,0.004324999999997248,0.21144375000000004,0.21660000000000001,0.005624999999999613,MODIS/061/MOD13Q1
IGNOU_Maidan_Garhi,28.493624,77.201159,2023,1,250,0.4118295429208473,0.4095,0.024923526003307914,0.21531137123745817,0.21065,0.013662161192047894,MODIS/061/MOD13Q1
IGNOU_Maidan_Garhi,28.493624,77.201159,2023,1,500,0.4182293725707939,0.41565,0.06214190184759937,0.2166311354802887,0.21660000000000001,0.029191552640483783,MODIS/061/MOD13Q1
IGNOU_Maidan_Garhi,28.493624,77.201159,2023,1,1000,0.3627668987736437,0.38805,0.09344726591095491,0.18563374211875566,0.19705,0.04805513141934571,MODIS/061/MOD13Q1
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2023,1,100,0.313343661971831,0.3075,0.033294547226235344,0.14022394366197183,0.1374,0.01170712923820366,MODIS/061/MOD13Q1
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2023,1,250,0.3088048478015784,0.3075,0.0637389734361473,0.1387120631341601,0.1374,0.027684829707230733,MODIS/061/MOD13Q1
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2023,1,500,0.2688339255782769,0.27140000000000003,0.07966758755085307,0.12252500838082465,0.13280000000000003,0.03550908910336366,MODIS/061/MOD13Q1
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2023,1,1000,0.2005978984547461,0.2021,0.07850753321673282,0.09126539072847682,0.09015000000000001,0.03621658210841977,MODIS/061/MOD13Q1
IIT_Delhi,28.54246,77.191651,2023,1,100,0.37747689655172423,0.37975000000000003,0.017581255801436203,0.1775648275862069,0.179,0.008059190750661598,MODIS/061/MOD13Q1
IIT_Delhi,28.54246,77.191651,2023,1,250,0.3730165367483297,0.37975000000000003,0.03616907724061388,0.17706854120267262,0.179,0.016480499840720857,MODIS/061/MOD13Q1
IIT_Delhi,28.54246,77.191651,2023,1,500,0.36789627113945117,0.37315000000000004,0.05535824219878034,0.1749712503465484,0.18495,0.02728104456508181,MODIS/061/MOD13Q1
IIT_Delhi,28.54246,77.191651,2023,1,1000,0.39197297119512536,0.38366666666666666,0.0768304765142798,0.18316062872178368,0.1807,0.03938714645983947,MODIS/061/MOD13Q1
IMD_Lodhi_Road,28.5918245,77.2273074,2023,1,100,0.5187391156462585,0.5364500000000001,0.12628219941420443,0.1910139455782313,0.19765,0.03943932752412956,MODIS/061/MOD13Q1
IMD_Lodhi_Road,28.5918245,77.2273074,2023,1,250,0.41030207865168533,0.42860000000000004,0.11040658807950736,0.1543972471910112,0.1484,0.03506416340875047,MODIS/061/MOD13Q1
IMD_Lodhi_Road,28.5918245,77.2273074,2023,1,500,0.4004062986651835,0.42860000000000004,0.1122408625420065,0.1531904060066741,0.1484,0.03638081639618472,MODIS/061/MOD13Q1
IMD_Lodhi_Road,28.5918245,77.2273074,2023,1,1000,0.4058986251558389,0.413312213740458,0.11227389641285875,0.17136049314309462,0.15905000000000002,0.050847567485173814,MODIS/061/MOD13Q1
ITO,28.628624,77.24106,2023,1,100,0.18631428571428574,0.1849,0.008909545442949938,0.08412585034013606,0.08395,0.0011078006238591583,MODIS/061/MOD13Q1
ITO,28.628624,77.24106,2023,1,250,0.19537337807606264,0.1849,0.011838126963333482,0.08712108501118568,0.08395,0.006653708434963168,MODIS/061/MOD13Q1
ITO,28.628624,77.24106,2023,1,500,0.2209102773925104,0.20005,0.08889752167245227,0.09679721220527042,0.08895,0.031235786933108915,MODIS/061/MOD13Q1
ITO,28.628624,77.24106,2023,1,1000,0.26114789907240754,0.20705,0.08908247234762584,0.1153608992108542,0.0942,0.034406887772995824,MODIS/061/MOD13Q1
JNU,28.540721,77.168544,2023,1,100,0.47695,0.47695,0.0,0.2138,0.2138,0.0,MODIS/061/MOD13Q1
JNU,28.540721,77.168544,2023,1,250,0.4994131578947369,0.50615,0.02752732088420092,0.22544456886898095,0.22890000000000002,0.011523647185003896,MODIS/061/MOD13Q1
JNU,28.540721,77.168544,2023,1,500,0.5041591275354266,0.50615,0.025216860788511732,0.22786486524034452,0.22890000000000002,0.011044491039106569,MODIS/061/MOD13Q1
JNU,28.540721,77.168544,2023,1,1000,0.48805773628048765,0.49142588932806325,0.05487117672242331,0.21945106014412416,0.2191166666666667,0.025526066911094585,MODIS/061/MOD13Q1
Jahangirpuri,28.73282,77.170633,2023,1,100,0.18924154929577466,0.18375000000000002,0.014334181176474156,0.08452816901408453,0.0825,0.006345618567168947,MODIS/061/MOD13Q1
Jahangirpuri,28.73282,77.170633,2023,1,250,0.19114207317073173,0.18375000000000002,0.05369437605939887,0.08567062084257206,0.0825,0.03199355643033807,MODIS/061/MOD13Q1
Jahangirpuri,28.73282,77.170633,2023,1,500,0.2134693945258502,0.19280000000000003,0.07370031090615835,0.09978953552667959,0.08600000000000001,0.043743738521803854,MODIS/061/MOD13Q1
Jahangirpuri,28.73282,77.170633,2023,1,1000,0.22827351904334012,0.18855,0.08379624844065313,0.11261941314716256,0.08623333333333334,0.05124893874487253,MODIS/061/MOD13Q1
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2023,1,100,0.23812310344827584,0.22885,0.018675000000000063,0.1270189655172414,0.12975000000000003,0.005499999999999754,MODIS/061/MOD13Q1
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2023,1,250,0.24280866666666667,0.22885,0.019586183176631668,0.12387344444444447,0.12254999999999999,0.014088039506718308,MODIS/061/MOD13Q1
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2023,1,500,0.24397484747642822,0.23565,0.03580581225061504,0.1199375069328897,0.11875000000000001,0.014796558635304852,MODIS/061/MOD13Q1
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2023,1,1000,0.27198337603878125,0.25595,0.07483082368886411,0.11847087950138506,0.12190000000000001,0.02422959493641034,MODIS/061/MOD13Q1
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2023,1,100,0.42390246478873245,0.43045,0.027983309757782824,0.1824,0.1821,0.005539009387968335,MODIS/061/MOD13Q1
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2023,1,250,0.41864773480662976,0.41895000000000004,0.022871288405625145,0.17996801104972376,0.1821,0.005444390589302499,MODIS/061/MOD13Q1
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2023,1,500,0.405851092669433,0.41895000000000004,0.06421231282822709,0.16960769017980637,0.17470000000000002,0.02117499867178261,MODIS/061/MOD13Q1
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2023,1,1000,0.39613299778607997,0.41765,0.09752547158575962,0.17121556662515572,0.17470000000000002,0.03817041298910017,MODIS/061/MOD13Q1
Mandir_Marg,28.636429,77.201067,2023,1,100,0.44815972222222217,0.46235000000000004,0.04858197968382965,0.18892152777777776,0.19905,0.022139119788284183,MODIS/061/MOD13Q1
Mandir_Marg,28.636429,77.201067,2023,1,250,0.4399339086859689,0.46235000000000004,0.04626664997598281,0.18592321826280622,0.19905,0.021389029898524932,MODIS/061/MOD13Q1
Mandir_Marg,28.636429,77.201067,2023,1,500,0.43855881863560736,0.43755,0.05742426910653439,0.18425542151968946,0.18680000000000002,0.026093689348547826,MODIS/061/MOD13Q1
Mandir_Marg,28.636429,77.201067,2023,1,1000,0.4166336089965396,0.4236386094674557,0.09468763848850272,0.17467070934256054,0.171,0.04045868036699716,MODIS/061/MOD13Q1
Mundka,28.684678,77.076574,2023,1,100,0.25460000000000005,0.25460000000000005,0.0,0.1222,0.1222,0.0,MODIS/061/MOD13Q1
Mundka,28.684678,77.076574,2023,1,250,0.23379486187845305,0.22855000000000003,0.03616227145165523,0.11012756906077349,0.10805000000000001,0.01901775486223333,MODIS/061/MOD13Q1
Mundka,28.684678,77.076574,2023,1,500,0.20883941908713696,0.2051,0.055738231187211315,0.09748753803596127,0.09375,0.024793905510681183,MODIS/061/MOD13Q1
Mundka,28.684678,77.076574,2023,1,1000,0.20003304516218276,0.1932,0.05156660741216157,0.09259188740576803,0.08657500000000001,0.02358409158733911,MODIS/061/MOD13Q1
NSUT_Jaffarpur,28.594004,76.909423,2023,1,100,0.5274084507042253,0.58195,0.07585793053465126,0.33307570422535215,0.37355000000000005,0.05054645604540448,MODIS/061/MOD13Q1
NSUT_Jaffarpur,28.594004,76.909423,2023,1,250,0.49570631229235884,0.486,0.10975978428784207,0.3111235326688816,0.29800000000000004,0.08045749050136836,MODIS/061/MOD13Q1
NSUT_Jaffarpur,28.594004,76.909423,2023,1,500,0.527443949044586,0.515,0.12244032600887567,0.33398658266408204,0.3298,0.08917173272212807,MODIS/061/MOD13Q1
NSUT_Jaffarpur,28.594004,76.909423,2023,1,1000,0.5974141161406421,0.62765,0.14299749702549258,0.3994514950166114,0.4156,0.11587566019181496,MODIS/061/MOD13Q1
Najafgarh,28.570173,76.933762,2023,1,100,0.5997954861111112,0.66035,0.06691772311328778,0.4087986111111112,0.48035000000000005,0.07745687330522853,MODIS/061/MOD13Q1
Najafgarh,28.570173,76.933762,2023,1,250,0.5599900334075724,0.5433,0.0998844112826615,0.3709137527839644,0.3628,0.09628423200780786,MODIS/061/MOD13Q1
Najafgarh,28.570173,76.933762,2023,1,500,0.5771482792117683,0.6076,0.09335544046278185,0.3847212600610603,0.38445,0.09126352721651738,MODIS/061/MOD13Q1
Najafgarh,28.570173,76.933762,2023,1,1000,0.5952444790800777,0.6076,0.08137656909291043,0.3951447527015794,0.3860964497041421,0.08007192485093195,MODIS/061/MOD13Q1
Narela,28.822836,77.101981,2023,1,100,0.224201724137931,0.2099,0.039050646201439575,0.12024758620689655,0.109,0.023508628734998756,MODIS/061/MOD13Q1
Narela,28.822836,77.101981,2023,1,250,0.23554310344827592,0.2099,0.0608030320867101,0.1289760289210234,0.109,0.038784399549786776,MODIS/061/MOD13Q1
Narela,28.822836,77.101981,2023,1,500,0.2614421212960399,0.2735,0.06743919939001883,0.1409313625034616,0.14150000000000001,0.04089608425013732,MODIS/061/MOD13Q1
Narela,28.822836,77.101981,2023,1,1000,0.26772327437297033,0.26980000000000004,0.07334740798050911,0.14139752988323087,0.14150000000000001,0.04294153010205948,MODIS/061/MOD13Q1
Nehru_Nagar,28.56789,77.250515,2023,1,100,0.32460281690140846,0.33995,0.017575000000000215,0.15080915492957747,0.16155000000000003,0.012300000000000075,MODIS/061/MOD13Q1
Nehru_Nagar,28.56789,77.250515,2023,1,250,0.3285757726269316,0.33995,0.03679384593604544,0.1528102097130243,0.16155000000000003,0.020602122927887764,MODIS/061/MOD13Q1
Nehru_Nagar,28.56789,77.250515,2023,1,500,0.316184067608756,0.31710000000000005,0.06635003937897618,0.14523881961762264,0.1432,0.03255059670964344,MODIS/061/MOD13Q1
Nehru_Nagar,28.56789,77.250515,2023,1,1000,0.2916171420659096,0.28825,0.07714379992552493,0.13428634034893377,0.13172846153846154,0.037187212602767576,MODIS/061/MOD13Q1
North_Campus_DU,28.6573814,77.1585447,2023,1,100,0.2048,0.2048,0.0,0.09630000000000001,0.09630000000000001,0.0,MODIS/061/MOD13Q1
North_Campus_DU,28.6573814,77.1585447,2023,1,250,0.1961672717271727,0.2048,0.025437653562189945,0.09201914191419142,0.09630000000000001,0.01340634032603596,MODIS/061/MOD13Q1
North_Campus_DU,28.6573814,77.1585447,2023,1,500,0.18702483425414365,0.19505,0.028699527860372446,0.08858752762430941,0.0925,0.01487484821661915,MODIS/061/MOD13Q1
North_Campus_DU,28.6573814,77.1585447,2023,1,1000,0.19787540280755142,0.19155,0.04940145674477805,0.09649191964594421,0.0946,0.028197265927548794,MODIS/061/MOD13Q1
Okhla_Phase-2,28.530785,77.271255,2023,1,100,0.26902640845070425,0.258,0.0229253510060368,0.1336411971830986,0.12865000000000001,0.011672744696514047,MODIS/061/MOD13Q1
Okhla_Phase-2,28.530785,77.271255,2023,1,250,0.272716427783903,0.2635,0.03284344909472062,0.1351140573318633,0.12865000000000001,0.01643358674901809,MODIS/061/MOD13Q1
Okhla_Phase-2,28.530785,77.271255,2023,1,500,0.2569812396236857,0.258,0.07310227298579697,0.12601957664637525,0.12405000000000001,0.0385477706724854,MODIS/061/MOD13Q1
Okhla_Phase-2,28.530785,77.271255,2023,1,1000,0.25114460292183055,0.21593333333333334,0.09007228821647915,0.12139244962957835,0.10575000000000001,0.04299948284213838,MODIS/061/MOD13Q1
Patparganj,28.623763,77.287209,2023,1,100,0.1621669014084507,0.1583,0.016150000000000126,0.07004366197183097,0.0682,0.007700000000000058,MODIS/061/MOD13Q1
Patparganj,28.623763,77.287209,2023,1,250,0.16464855875831486,0.1583,0.04975057230268256,0.07213835920177385,0.0682,0.02059250283087284,MODIS/061/MOD13Q1
Patparganj,28.623763,77.287209,2023,1,500,0.16619785318559557,0.182,0.04713137745390518,0.0732250831024931,0.0776,0.020077452301253088,MODIS/061/MOD13Q1
Patparganj,28.623763,77.287209,2023,1,1000,0.17573533186652,0.1721,0.06384551665426003,0.07830651631829846,0.0765,0.02857594494114857,MODIS/061/MOD13Q1
Punjabi_Bagh,28.674045,77.131023,2023,1,100,0.22639448275862067,0.18085,0.041358146114157474,0.10969241379310346,0.08655,0.021253393111453994,MODIS/061/MOD13Q1
Punjabi_Bagh,28.674045,77.131023,2023,1,250,0.2358989432703003,0.2378,0.04498147010782592,0.11420317018909902,0.11325,0.02382999952897652,MODIS/061/MOD13Q1
Punjabi_Bagh,28.674045,77.131023,2023,1,500,0.23492537437603994,0.2378,0.049499092275055175,0.11441693011647257,0.11325,0.025953078627581613,MODIS/061/MOD13Q1
Punjabi_Bagh,28.674045,77.131023,2023,1,1000,0.24036499100470524,0.24700000000000003,0.052889904358248294,0.11707741489067251,0.11770000000000001,0.02855312634906313,MODIS/061/MOD13Q1
R_K_Puram,28.563262,77.186937,2023,1,100,0.18640633802816903,0.18535000000000001,0.009374999999999807,0.0889992957746479,0.08845,0.004875000000000169,MODIS/061/MOD13Q1
R_K_Puram,28.563262,77.186937,2023,1,250,0.22142613510520487,0.2041,0.04654804036399806,0.10461079734219271,0.09820000000000001,0.021274494959985995,MODIS/061/MOD13Q1
R_K_Puram,28.563262,77.186937,2023,1,500,0.25271511080332415,0.2593,0.06638227446868918,0.11740488919667591,0.1237,0.030872338778474312,MODIS/061/MOD13Q1
R_K_Puram,28.563262,77.186937,2023,1,1000,0.3042181075655845,0.29625,0.09794284961182237,0.13910066103689356,0.131,0.045391691884209585,MODIS/061/MOD13Q1
Rohini,28.732528,77.11992,2023,1,100,0.208877304964539,0.2177,0.033047777913197136,0.09884716312056736,0.10735,0.01717298023058311,MODIS/061/MOD13Q1
Rohini,28.732528,77.11992,2023,1,250,0.21216245847176082,0.2131,0.02703098145338686,0.09954645625692139,0.09740000000000001,0.014069431008000583,MODIS/061/MOD13Q1
Rohini,28.732528,77.11992,2023,1,500,0.21177255743149742,0.20855,0.030909091577540352,0.10034905895377805,0.10245000000000001,0.013268474567763094,MODIS/061/MOD13Q1
Rohini,28.732528,77.11992,2023,1,1000,0.25143475015550487,0.23375,0.06661672940917378,0.12218809869375907,0.11073333333333335,0.03893178395379586,MODIS/061/MOD13Q1
Shadipur,28.6514781,77.1473105,2023,1,100,0.18564405594405595,0.19505,0.020913523585230704,0.08932517482517484,0.0947,0.0110455307704067,MODIS/061/MOD13Q1
Shadipur,28.6514781,77.1473105,2023,1,250,0.1821821585903084,0.19505,0.02524633092154189,0.08725803964757711,0.0947,0.013126508484741894,MODIS/061/MOD13Q1
Shadipur,28.6514781,77.1473105,2023,1,500,0.20151289742880832,0.19505,0.0724874295172378,0.09792752280895765,0.0947,0.041070904724342674,MODIS/061/MOD13Q1
Shadipur,28.6514781,77.1473105,2023,1,1000,0.22696824688796685,0.19620531400966185,0.09035157186717682,0.11377750000000002,0.09454127423822715,0.05528985488881789,MODIS/061/MOD13Q1
Sirifort,28.5504249,77.2159377,2023,1,100,0.26265594405594406,0.1741,0.14724999999999996,0.12869965034965036,0.08155000000000001,0.07840000000000001,MODIS/061/MOD13Q1
Sirifort,28.5504249,77.2159377,2023,1,250,0.338622497249725,0.34795000000000004,0.11180312233236303,0.16936578657865792,0.18165,0.06295100054318241,MODIS/061/MOD13Q1
Sirifort,28.5504249,77.2159377,2023,1,500,0.3686689521703068,0.36275,0.08679242052946558,0.18114413878905172,0.18165,0.04998655935051423,MODIS/061/MOD13Q1
Sirifort,28.5504249,77.2159377,2023,1,1000,0.3806525162674789,0.3527,0.10984000527484108,0.18298023328256963,0.1656351851851852,0.05611325775854592,MODIS/061/MOD13Q1
Sonia_Vihar,28.710508,77.249485,2023,1,100,0.2953,0.2953,0.0,0.12710000000000002,0.12710000000000002,0.0,MODIS/061/MOD13Q1
Sonia_Vihar,28.710508,77.249485,2023,1,250,0.2768388274336283,0.2953,0.05239365224832457,0.11756205752212388,0.12710000000000002,0.025773400304680477,MODIS/061/MOD13Q1
Sonia_Vihar,28.710508,77.249485,2023,1,500,0.29445381742738597,0.2953,0.10990097781360089,0.11990939142461968,0.12710000000000002,0.039110819358922695,MODIS/061/MOD13Q1
Sonia_Vihar,28.710508,77.249485,2023,1,1000,0.3476910577255443,0.33140000000000003,0.1544178754777907,0.13991159004493603,0.13720000000000002,0.05994846194729763,MODIS/061/MOD13Q1
Sri_Aurobindo_Marg,28.531346,77.190156,2023,1,100,0.5768097902097903,0.5625,0.017949999999999428,0.2801318181818182,0.26925,0.013650000000000087,MODIS/061/MOD13Q1
Sri_Aurobindo_Marg,28.531346,77.190156,2023,1,250,0.5479461453744494,0.5625,0.04708835535327779,0.26331486784140967,0.26925,0.030460752931203216,MODIS/061/MOD13Q1
Sri_Aurobindo_Marg,28.531346,77.190156,2023,1,500,0.511811226467331,0.52105,0.0963387195235538,0.2482224114064229,0.24055,0.0541482002697748,MODIS/061/MOD13Q1
Sri_Aurobindo_Marg,28.531346,77.190156,2023,1,1000,0.4662466800526204,0.46535000000000004,0.10199436838397656,0.22667601260126014,0.2183,0.05682118828107249,MODIS/061/MOD13Q1
Talkatora_Garden,28.62181,77.1944633,2023,1,100,0.32272535211267606,0.32625000000000004,0.003575000000000014,0.16820774647887324,0.17225000000000001,0.004099999999999884,MODIS/061/MOD13Q1
Talkatora_Garden,28.62181,77.1944633,2023,1,250,0.3584760532150776,0.32625000000000004,0.05611864418355103,0.18731424611973393,0.17225000000000001,0.02813961442521947,MODIS/061/MOD13Q1
Talkatora_Garden,28.62181,77.1944633,2023,1,500,0.38280227146814416,0.38715,0.06318142691567324,0.1939335872576178,0.19030000000000002,0.03282369210362548,MODIS/061/MOD13Q1
Talkatora_Garden,28.62181,77.1944633,2023,1,1000,0.3954096581078275,0.39970000000000006,0.06804069581035653,0.18958967402588417,0.18911491031390137,0.035042452958505166,MODIS/061/MOD13Q1
Vivek_Vihar,28.672342,77.31526,2023,1,100,0.18471985815602837,0.16,0.04426785480176334,0.08152695035460995,0.06825,0.023704772726183237,MODIS/061/MOD13Q1
Vivek_Vihar,28.672342,77.31526,2023,1,250,0.18847494456762748,0.16,0.04264027173268831,0.08342439024390244,0.06825,0.02137097549832482,MODIS/061/MOD13Q1
Vivek_Vihar,28.672342,77.31526,2023,1,500,0.18633958448753457,0.17265000000000003,0.044143239307503565,0.08185673130193905,0.07665,0.021780039985659774,MODIS/061/MOD13Q1
Vivek_Vihar,28.672342,77.31526,2023,1,1000,0.19432774088676766,0.19476666666666667,0.04911336603041293,0.08630037698000965,0.08605000000000002,0.024002858363282677,MODIS/061/MOD13Q1
Wazirpur,28.699793,77.165453,2023,1,100,0.1412206293706294,0.13855,0.003350000000000215,0.06555314685314687,0.0636,0.002450000000000248,MODIS/061/MOD13Q1
Wazirpur,28.699793,77.165453,2023,1,250,0.16126340659340657,0.14525,0.03783897249538082,0.07449664835164833,0.0685,0.016106142912136707,MODIS/061/MOD13Q1
Wazirpur,28.699793,77.165453,2023,1,500,0.18354422013274335,0.16815000000000002,0.04989589832219373,0.08535672013274334,0.07685,0.025515220034370976,MODIS/061/MOD13Q1
Wazirpur,28.699793,77.165453,2023,1,1000,0.2070448534494677,0.20783740740740742,0.05226283118239461,0.09844752177519701,0.09906666666666668,0.025991739978143302,MODIS/061/MOD13Q1
Alipur,28.815329,77.15301,2023,2,100,0.6459,0.6459,0.0,0.4435937931034483,0.4535,0.01995000000000055,MODIS/061/MOD13Q1
Alipur,28.815329,77.15301,2023,2,250,0.6306157602663709,0.6459,0.10207302226837384,0.4204382907880133,0.4136,0.08047533395395141,MODIS/061/MOD13Q1
Alipur,28.815329,77.15301,2023,2,500,0.5911815316560687,0.6319,0.13343407241937782,0.39294069670998066,0.4136,0.11217955900857017,MODIS/061/MOD13Q1
Alipur,28.815329,77.15301,2023,2,1000,0.5551840953038675,0.5914,0.12732497752398134,0.36840538328729283,0.40190000000000003,0.11396254017420543,MODIS/061/MOD13Q1
Anand_Vihar,28.647622,77.315809,2023,2,100,0.21075704225352115,0.2023,0.02155981142658702,0.10805281690140844,0.10485,0.011096761915081355,MODIS/061/MOD13Q1
Anand_Vihar,28.647622,77.315809,2023,2,250,0.2092565193370166,0.2023,0.03453564101041133,0.10696906077348069,0.10485,0.018969186197620582,MODIS/061/MOD13Q1
Anand_Vihar,28.647622,77.315809,2023,2,500,0.23257403819540554,0.23110000000000003,0.038242826649845914,0.11609255466371439,0.11415,0.021239616388904623,MODIS/061/MOD13Q1
Anand_Vihar,28.647622,77.315809,2023,2,1000,0.24700845786633455,0.2359,0.041561241992239414,0.12319514321295148,0.1168257403189066,0.0238601221237129,MODIS/061/MOD13Q1
Ashok_Vihar,28.695381,77.181665,2023,2,100,0.24828413793103452,0.25475000000000003,0.02757500000000002,0.13160103448275862,0.1353,0.015774999999999994,MODIS/061/MOD13Q1
Ashok_Vihar,28.695381,77.181665,2023,2,250,0.23029933110367895,0.22760000000000002,0.025134340288306953,0.1194758082497213,0.11945,0.014480504134870535,MODIS/061/MOD13Q1
Ashok_Vihar,28.695381,77.181665,2023,2,500,0.2361515512465374,0.23355000000000004,0.035476557269589995,0.11989052631578949,0.1179,0.018506099619868325,MODIS/061/MOD13Q1
Ashok_Vihar,28.695381,77.181665,2023,2,1000,0.25052415796389804,0.23571666666666666,0.06254254379631724,0.12627110450238604,0.11945666666666667,0.03170605706344785,MODIS/061/MOD13Q1
Aya_Nagar,28.4706914,77.1099364,2023,2,100,0.4226031250000001,0.4227,0.0007750000000086806,0.18712187500000002,0.18575000000000003,0.010975000000000193,MODIS/061/MOD13Q1
Aya_Nagar,28.4706914,77.1099364,2023,2,250,0.4395434254143647,0.4227,0.031999222598582316,0.20371563535911605,0.20255,0.015543594607854636,MODIS/061/MOD13Q1
Aya_Nagar,28.4706914,77.1099364,2023,2,500,0.43622742872958775,0.4339,0.05000967571669805,0.2056758372543593,0.20295000000000002,0.022277416945982,MODIS/061/MOD13Q1
Aya_Nagar,28.4706914,77.1099364,2023,2,1000,0.42748759783888607,0.4339,0.07414689783293392,0.20653245134030618,0.2077,0.03253895507384627,MODIS/061/MOD13Q1
Bawana,28.7762,77.051074,2023,2,100,0.3121278169014085,0.3043,0.012924999999999826,0.18026232394366196,0.17625000000000002,0.006625000000000073,MODIS/061/MOD13Q1
Bawana,28.7762,77.051074,2023,2,250,0.3003840707964602,0.3043,0.04305837425809233,0.1702790376106195,0.17625000000000002,0.03133025694117424,MODIS/061/MOD13Q1
Bawana,28.7762,77.051074,2023,2,500,0.28678353152654873,0.2641,0.07918654845363589,0.1639959347345133,0.15125,0.055602538934836444,MODIS/061/MOD13Q1
Bawana,28.7762,77.051074,2023,2,1000,0.32855022804229167,0.2894,0.13247320332135878,0.1935796385875199,0.15885,0.09617976896531934,MODIS/061/MOD13Q1
