station,latitude,longitude,year,month,buffer_m,s5p_no2_trop_mean,s5p_no2_trop_median,s5p_no2_trop_std,s5p_no2_total_mean,s5p_no2_total_median,s5p_no2_total_std,s5p_valid_obs_count,source_dataset
Chandni_Chowk,28.656756,77.227234,2024,6,250,8.76883842621681e-05,8.76883842621681e-05,0.0,0.00013902058011152995,0.00013902058011152995,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Chandni_Chowk,28.656756,77.227234,2024,6,500,8.690733262525361e-05,8.76883842621681e-05,1.946917596152825e-06,0.0001388870960369548,0.00013902058011152995,1.3860215725487853e-06,3,COPERNICUS/S5P/OFFL/L3_NO2
Chandni_Chowk,28.656756,77.227234,2024,6,1000,8.536104392292808e-05,8.459787204625232e-05,3.629911584483034e-06,0.00013828654601433197,0.00013902058011152995,2.369067748963883e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
Commonwealth_Sports_Complex,28.615828,77.271992,2024,6,100,9.153093039901547e-05,9.153093039901547e-05,0.0,0.00015394978254340113,0.00015394978254340113,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Commonwealth_Sports_Complex,28.615828,77.271992,2024,6,250,9.152506450401865e-05,9.153093039901547e-05,2.101945705814035e-08,0.00015389617430293257,0.00015394978254340113,1.9209619499392447e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Commonwealth_Sports_Complex,28.615828,77.271992,2024,6,500,9.151829575268807e-05,9.153093039901547e-05,2.101945705814035e-08,0.000153834314885197,0.00015394978254340113,1.9209619499392447e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Commonwealth_Sports_Complex,28.615828,77.271992,2024,6,1000,9.272098294199882e-05,9.153093039901547e-05,3.3961166845609314e-06,0.00015372596802644233,0.00015356559015355386,1.5204484971157095e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
DTU,28.7500499,77.1112615,2024,6,100,6.856486288593826e-05,6.856486288594908e-05,1.2862197421537486e-12,0.00011955775132964995,0.00012052217789454876,1.0849798855104335e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
DTU,28.7500499,77.1112615,2024,6,250,6.80502266635142e-05,6.856486288592473e-05,1.007829268908919e-06,0.00011946150534501753,0.00012052217789454876,1.1999385629549262e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
DTU,28.7500499,77.1112615,2024,6,500,6.77964626698622e-05,6.856486288592473e-05,1.007829268908919e-06,0.0001194141170855981,0.00012052217789454876,1.1999385629549262e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
DTU,28.7500499,77.1112615,2024,6,1000,6.771670412977051e-05,6.856486288592473e-05,1.8564582193064966e-06,0.00011947342147861084,0.00012052217789454876,2.9679938456391137e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2024,6,100,9.819915067054164e-05,9.819915067054164e-05,0.0,0.0001485752436565069,0.0001485752436565069,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2024,6,250,9.823962116386808e-05,9.819915067054164e-05,3.0352869994905395e-07,0.00014870669110676117,0.0001485752436565069,9.858558769069338e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2024,6,500,9.83220065807705e-05,9.819915067054164e-05,1.057467405502241e-06,0.000149120240104846,0.0001485752436565069,8.359219386911574e-07,3,COPERNICUS/S5P/OFFL/L3_NO2
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2024,6,1000,9.838696630081038e-05,9.869569476002161e-05,1.3847595015762857e-06,0.00014955422374865758,0.00014908286395963152,1.8179651054902044e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Dwarka-Sector_8,28.5710274,77.0719006,2024,6,100,7.654321598240854e-05,7.654321598240854e-05,0.0,0.00012881919232625428,0.00012881919232625428,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Dwarka-Sector_8,28.5710274,77.0719006,2024,6,250,7.665784569515931e-05,7.654321598240854e-05,1.7318739497905885e-06,0.0001287770729838203,0.00012881919232625428,2.0703762062390615e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Dwarka-Sector_8,28.5710274,77.0719006,2024,6,500,7.631876616234975e-05,7.654321598240854e-05,1.7318739497905885e-06,0.0001282570214686057,0.00012881919232625428,2.0703762062390615e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Dwarka-Sector_8,28.5710274,77.0719006,2024,6,1000,7.606837132271437e-05,7.654321598240854e-05,1.5899679361016255e-06,0.00012794980781390502,0.00012881919232625428,2.1277129970749866e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
IGI_Airport_(T3),28.5627763,77.1180053,2024,6,100,8.324224472737914e-05,8.324224472737914e-05,0.0,0.00013652123266070102,0.00013652123266070102,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IGI_Airport_(T3),28.5627763,77.1180053,2024,6,250,8.324224472737914e-05,8.324224472737914e-05,0.0,0.00013652123266070102,0.00013652123266070102,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IGI_Airport_(T3),28.5627763,77.1180053,2024,6,500,8.328595406722826e-05,8.324224472737914e-05,1.1292930602651691e-06,0.00013634233701863323,0.00013652123266070102,2.9421063297896987e-07,4,COPERNICUS/S5P/OFFL/L3_NO2
IGI_Airport_(T3),28.5627763,77.1180053,2024,6,1000,8.309695852631198e-05,8.324224472740871e-05,2.310848189373621e-06,0.0001360045709516343,0.00013633465277956621,1.950850984129166e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
IGNOU_Maidan_Garhi,28.493624,77.201159,2024,6,100,9.482529038815684e-05,9.482529038815684e-05,0.0,0.00015042932306379882,0.00015042932306379882,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IGNOU_Maidan_Garhi,28.493624,77.201159,2024,6,250,9.480698760665669e-05,9.482529038815684e-05,3.3085797320280575e-08,0.0001497552043580865,0.00015042932306379882,1.21859919878944e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
IGNOU_Maidan_Garhi,28.493624,77.201159,2024,6,500,9.446995817385842e-05,9.482529038815684e-05,3.3568833311359943e-06,0.0001491081649662856,0.00015042932306379882,2.6552408273743077e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
IGNOU_Maidan_Garhi,28.493624,77.201159,2024,6,1000,9.349061681708278e-05,9.475911879350248e-05,3.778778903685404e-06,0.00014823381240053855,0.00014799212466622353,3.317522306365555e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2024,6,100,8.423725375908432e-05,8.423725375908432e-05,0.0,0.0001382751870551606,0.0001382751870551606,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2024,6,250,8.41729609206906e-05,8.423725375908432e-05,1.1870607747080945e-07,0.0001382184321088597,0.0001382751870551606,4.7047259170967796e-07,3,COPERNICUS/S5P/OFFL/L3_NO2
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2024,6,500,8.410369515556e-05,8.398544014204479e-05,1.0903849470041909e-07,0.0001380458212144897,0.00013812931865696048,4.2237275323208827e-07,4,COPERNICUS/S5P/OFFL/L3_NO2
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2024,6,1000,8.408311750103721e-05,8.398544014204479e-05,1.2590680852587737e-07,0.0001379341952282266,0.00013812931865696048,4.3124960801554624e-07,6,COPERNICUS/S5P/OFFL/L3_NO2
IIT_Delhi,28.54246,77.191651,2024,6,100,9.243330714528726e-05,9.243330714528726e-05,0.0,0.0001448483963031803,0.0001448483963031803,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IIT_Delhi,28.54246,77.191651,2024,6,250,9.208354740993244e-05,9.243330714528726e-05,1.0274192226055978e-06,0.00014438184827786978,0.0001448483963031803,1.370484824349097e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
IIT_Delhi,28.54246,77.191651,2024,6,500,9.262700448712422e-05,9.243330714528726e-05,3.0206318372391675e-06,0.0001452817387144379,0.0001448483963031803,4.742469124906632e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
IIT_Delhi,28.54246,77.191651,2024,6,1000,9.277296518298162e-05,9.243330714528726e-05,3.8074376988180766e-06,0.00014554671331427953,0.0001448483963031803,4.701381478866357e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
IMD_Lodhi_Road,28.5918245,77.2273074,2024,6,100,9.106222569247007e-05,9.106222569247007e-05,0.0,0.000143676050356637,0.000143676050356637,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IMD_Lodhi_Road,28.5918245,77.2273074,2024,6,250,9.106222569247007e-05,9.106222569247007e-05,0.0,0.000143676050356637,0.000143676050356637,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IMD_Lodhi_Road,28.5918245,77.2273074,2024,6,500,9.144236569380934e-05,9.106222569247007e-05,4.4056164310737503e-07,0.0001445536195151995,0.000143676050356637,1.92406571907509e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
IMD_Lodhi_Road,28.5918245,77.2273074,2024,6,1000,9.166806573363486e-05,9.207965922538023e-05,2.139890918709204e-06,0.00014503030010197112,0.000143676050356637,1.872079998911624e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
ITO,28.628624,77.24106,2024,6,100,9.068063655551578e-05,9.068063655551578e-05,0.0,0.00014092675179429586,0.00014092675179429586,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
ITO,28.628624,77.24106,2024,6,250,8.925273730093636e-05,9.068063655551578e-05,1.6387305775534671e-06,0.00014042140464118707,0.00014092675179429586,5.800155376183294e-07,3,COPERNICUS/S5P/OFFL/L3_NO2
ITO,28.628624,77.24106,2024,6,500,8.859059921864743e-05,8.789556913479371e-05,1.6482125207939683e-06,0.00014000747573088027,0.00014000723137195425,1.14259364238463e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
ITO,28.628624,77.24106,2024,6,1000,8.82422621076258e-05,8.789556913479371e-05,2.4324803565501503e-06,0.0001398935626838252,0.00014000723137195425,4.1093212556253105e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
JNU,28.540721,77.168544,2024,6,100,9.054961265057731e-05,9.054961265057731e-05,0.0,0.00014131924399396587,0.00014131924399396587,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
JNU,28.540721,77.168544,2024,6,250,9.069036524280842e-05,9.054961265057731e-05,1.8539089939501902e-06,0.0001417827545506613,0.00014131924399396587,1.6589319774239446e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
JNU,28.540721,77.168544,2024,6,500,9.051230399276105e-05,9.054961265057731e-05,1.8539089939501902e-06,0.00014166367599699657,0.00014131924399396587,1.6589319774239446e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
JNU,28.540721,77.168544,2024,6,1000,9.024517407799159e-05,9.054961265057731e-05,2.525167913804024e-06,0.00014151660082377173,0.00014131924399396587,1.3691886982081796e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Jahangirpuri,28.73282,77.170633,2024,6,100,7.192274865218711e-05,7.16459981049649e-05,5.535010944453734e-07,0.00012993421464139348,0.00012970644011762604,4.5554904753426064e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Jahangirpuri,28.73282,77.170633,2024,6,250,7.21170628661942e-05,7.16459981049649e-05,5.535010944453734e-07,0.00013009414143467696,0.00012970644011762604,4.5554904753426064e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Jahangirpuri,28.73282,77.170633,2024,6,500,7.210109900483702e-05,7.16459981049649e-05,4.793460088227528e-07,0.00013020915052224758,0.00013061753821269574,4.566775584531226e-07,4,COPERNICUS/S5P/OFFL/L3_NO2
Jahangirpuri,28.73282,77.170633,2024,6,1000,7.204109907805801e-05,7.16459981049649e-05,8.528145438353937e-07,0.00013020002983270336,0.00013061753821269574,1.847129672841951e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2024,6,100,9.211991255141207e-05,9.207965922538023e-05,5.36711013718481e-08,0.00014695085428682183,0.00014728008682134852,4.389767127011914e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2024,6,250,9.212885773497473e-05,9.207965922538023e-05,5.36711013718481e-08,0.00014687769150137142,0.00014728008682134852,4.389767127011914e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2024,6,500,9.212883274843416e-05,9.207965922548245e-05,5.367110132561201e-08,0.00014691713400862556,0.00014728008682134852,3.801649849049163e-07,4,COPERNICUS/S5P/OFFL/L3_NO2
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2024,6,1000,9.22132706647952e-05,9.218700142813184e-05,3.5966379179113583e-07,0.00014702492404899367,0.00014728008682134852,6.033157846337114e-07,6,COPERNICUS/S5P/OFFL/L3_NO2
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2024,6,100,9.198069341858478e-05,9.198069341858478e-05,0.0,0.00014651890154071637,0.00014651890154071637,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2024,6,250,9.206585975120947e-05,9.198069341858478e-05,2.043991982989953e-07,0.0001459266408773439,0.00014651890154071637,1.4214255920940305e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2024,6,500,9.248652449514738e-05,9.198069341858478e-05,1.035335467208119e-06,0.00014621413464041777,0.00014651890154071637,2.3012467548856277e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2024,6,1000,9.229388764336447e-05,9.238949181518324e-05,3.569181599453175e-06,0.00014624962939515127,0.00014651890154071637,3.666614574249909e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Mandir_Marg,28.636429,77.201067,2024,6,100,8.609153298367908e-05,8.609153298367908e-05,0.0,0.0001387487546218073,0.0001387487546218073,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Mandir_Marg,28.636429,77.201067,2024,6,250,8.353492133067678e-05,8.609153298367908e-05,4.090578644803765e-06,0.0001380407865956117,0.0001387487546218073,1.1327488419128368e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Mandir_Marg,28.636429,77.201067,2024,6,500,8.286696593740927e-05,8.609153298367908e-05,4.225469075933373e-06,0.00013779779639610309,0.0001387487546218073,2.207452307047646e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Mandir_Marg,28.636429,77.201067,2024,6,1000,8.261240217931023e-05,8.155026585030759e-05,3.40454027484325e-06,0.00013713395545558003,0.0001364832569379813,1.8052516099559252e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Mundka,28.684678,77.076574,2024,6,100,6.772220876885034e-05,6.772220876885034e-05,0.0,0.0001193170612801009,0.0001193170612801009,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Mundka,28.684678,77.076574,2024,6,250,6.772220876885034e-05,6.772220876885034e-05,0.0,0.0001193170612801009,0.0001193170612801009,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Mundka,28.684678,77.076574,2024,6,500,6.771642778367792e-05,6.772220876885034e-05,4.046689621721216e-08,0.00011930772076379054,0.0001193170612801009,6.538361417679102e-08,2,COPERNICUS/S5P/OFFL/L3_NO2
Mundka,28.684678,77.076574,2024,6,1000,6.738364027680075e-05,6.772220876879919e-05,1.1430168234312476e-06,0.00011868214787751138,0.00011918629405175601,1.2700228507569838e-06,9,COPERNICUS/S5P/OFFL/L3_NO2
NSUT_Jaffarpur,28.594004,76.909423,2024,6,100,5.987690305183022e-05,5.987690305183022e-05,0.0,0.00011097481592580394,0.00011097481592580394,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
NSUT_Jaffarpur,28.594004,76.909423,2024,6,250,5.926471422150928e-05,5.987690305183022e-05,1.2243776606418104e-06,0.00010996856891608135,0.00011097481592580394,2.012494019444754e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
NSUT_Jaffarpur,28.594004,76.909423,2024,6,500,5.8932969436363295e-05,5.987690305183022e-05,1.2243776606418104e-06,0.00010942328422366183,0.00011097481592580394,2.012494019444754e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
NSUT_Jaffarpur,28.594004,76.909423,2024,6,1000,5.760786185822823e-05,5.742814773054645e-05,2.881507685760341e-06,0.0001088415881994911,0.00010761223411882398,2.396275044063365e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Najafgarh,28.570173,76.933762,2024,6,100,5.727432815310376e-05,5.6227005354933404e-05,1.1782381479413435e-06,0.0001093458922695789,0.0001093458922695789,0.0,2,COPERNICUS/S5P/OFFL/L3_NO2
Najafgarh,28.570173,76.933762,2024,6,250,5.738119782638644e-05,5.6227005354933404e-05,1.1782381479413435e-06,0.0001093458922695789,0.0001093458922695789,0.0,2,COPERNICUS/S5P/OFFL/L3_NO2
Najafgarh,28.570173,76.933762,2024,6,500,5.752927703436818e-05,5.858348165081668e-05,1.1124623601605265e-06,0.00010925804561177578,0.0001093458922695789,6.885008075662769e-07,4,COPERNICUS/S5P/OFFL/L3_NO2
Najafgarh,28.570173,76.933762,2024,6,1000,5.7549616004966465e-05,5.858348165081668e-05,1.7007860149742537e-06,0.00010911341972109218,0.0001093458922695789,5.925671470220484e-07,6,COPERNICUS/S5P/OFFL/L3_NO2
Narela,28.822836,77.101981,2024,6,100,6.378584586695229e-05,6.378584586695229e-05,0.0,0.00011858114885403056,0.00011858114885403056,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Narela,28.822836,77.101981,2024,6,250,6.354111454386599e-05,6.378584586695229e-05,1.1502372185058577e-06,0.00011830637270175368,0.00011858114885403056,1.2914479157009565e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Narela,28.822836,77.101981,2024,6,500,6.329775594547663e-05,6.378584586695229e-05,1.335201788922962e-06,0.00011787912691139888,0.00011858114885403056,1.0674906366788008e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Narela,28.822836,77.101981,2024,6,1000,6.364792870972094e-05,6.378584586695229e-05,1.8428537430816364e-06,0.00011794817959858164,0.00011858114885403056,1.4247559069588684e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
Nehru_Nagar,28.56789,77.250515,2024,6,100,9.243614464749616e-05,9.28685840335983e-05,6.486590791538403e-07,0.00014786538910509765,0.00014815804024697547,4.389767128180204e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Nehru_Nagar,28.56789,77.250515,2024,6,250,9.227633009176274e-05,9.28685840335983e-05,6.486590791538403e-07,0.00014775723542222977,0.00014815804024697547,4.389767128180204e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Nehru_Nagar,28.56789,77.250515,2024,6,500,9.23779823050127e-05,9.28685840335983e-05,6.17187151238049e-07,0.00014792805328830188,0.00014815804024697547,1.5651361495590032e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Nehru_Nagar,28.56789,77.250515,2024,6,1000,9.244932369514744e-05,9.284661288574966e-05,6.249625680173674e-07,0.00014799135301692625,0.00014815804024697547,1.3647793651316144e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
North_Campus_DU,28.6573814,77.1585447,2024,6,100,7.374080220679666e-05,7.374080220679666e-05,0.0,0.00012657495972233338,0.00012657495972233338,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
North_Campus_DU,28.6573814,77.1585447,2024,6,250,7.389995343061916e-05,7.374080220679666e-05,9.35013439957177e-07,0.00012679514282896786,0.00012657495972233338,1.2935757514757039e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
North_Campus_DU,28.6573814,77.1585447,2024,6,500,7.416699191958096e-05,7.374080220679666e-05,9.080245761564156e-07,0.00012731499430581542,0.00012657495972233338,1.252076278439301e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
North_Campus_DU,28.6573814,77.1585447,2024,6,1000,7.425299215607393e-05,7.374080220679666e-05,9.019989064923637e-07,0.00012762982747815897,0.00012683655950248947,1.0794584056514973e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
Okhla_Phase-2,28.530785,77.271255,2024,6,100,0.00010411175753695597,0.00010411175753695597,0.0,0.00015673373127366946,0.00015673373127366946,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Okhla_Phase-2,28.530785,77.271255,2024,6,250,0.00010386424697093985,0.00010383675760985156,2.691316240638595e-07,0.0001562026924694257,0.00015608462126691011,9.095933874425277e-07,4,COPERNICUS/S5P/OFFL/L3_NO2
Okhla_Phase-2,28.530785,77.271255,2024,6,500,0.00010379106027016068,0.00010383675760985156,2.691316240638595e-07,0.0001559512139678279,0.00015608462126691011,9.095933874425277e-07,4,COPERNICUS/S5P/OFFL/L3_NO2
Okhla_Phase-2,28.530785,77.271255,2024,6,1000,0.00010381329363744284,0.00010383675760985156,1.5657026231697579e-06,0.00015590168858672788,0.00015608462126691011,2.0363956787581647e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Patparganj,28.623763,77.287209,2024,6,100,9.843487176538018e-05,9.843487176538018e-05,0.0,0.00015571985596613387,0.00015571985596613387,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Patparganj,28.623763,77.287209,2024,6,250,9.843487176538018e-05,9.843487176538018e-05,0.0,0.00015571985596613387,0.00015571985596613387,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Patparganj,28.623763,77.287209,2024,6,500,9.895653041228884e-05,9.843487176538018e-05,2.0415342732718184e-06,0.00015630259991623234,0.00015571985596613387,1.5674801062608125e-06,3,COPERNICUS/S5P/OFFL/L3_NO2
Patparganj,28.623763,77.287209,2024,6,1000,9.892112598187472e-05,9.843487176538018e-05,3.8424143899208504e-06,0.00015693285476349496,0.00015634414850187355,2.1839097277808494e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
Punjabi_Bagh,28.674045,77.131023,2024,6,100,6.994462894326312e-05,6.994462894326312e-05,0.0,0.00012471202532799005,0.00012471202532799005,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Punjabi_Bagh,28.674045,77.131023,2024,6,250,7.130233500292746e-05,6.994462894326312e-05,2.1270728268075483e-06,0.0001256124212187742,0.00012471202532799005,1.4106202288952086e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Punjabi_Bagh,28.674045,77.131023,2024,6,500,7.171718963226935e-05,6.994462894326312e-05,2.1270728268075483e-06,0.0001258875421854027,0.00012471202532799005,1.4106202288952086e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Punjabi_Bagh,28.674045,77.131023,2024,6,1000,7.287198118574982e-05,7.419877459687805e-05,2.4958491937640287e-06,0.00012597907690119924,0.00012683655950230922,1.6239421331988671e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
R_K_Puram,28.563262,77.186937,2024,6,100,8.902695117281317e-05,8.902695117281317e-05,0.0,0.00014289173850550162,0.00014289173850550162,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
R_K_Puram,28.563262,77.186937,2024,6,250,8.902695117281317e-05,8.902695117281317e-05,0.0,0.00014289173850550162,0.00014289173850550162,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
R_K_Puram,28.563262,77.186937,2024,6,500,8.922651888283189e-05,8.902695117281317e-05,1.258458707856832e-06,0.00014310615703808292,0.00014289173850550162,5.599565289303237e-07,3,COPERNICUS/S5P/OFFL/L3_NO2
R_K_Puram,28.563262,77.186937,2024,6,1000,8.886662463336886e-05,8.902695117281317e-05,3.340019138520211e-06,0.0001433290027031366,0.00014362503738320388,1.6920033646180308e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
Rohini,28.732528,77.11992,2024,6,100,6.633050392906674e-05,6.654920434806905e-05,8.748016760094655e-07,0.00011944905610083471,0.00011932842608066304,4.82520080689577e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Rohini,28.732528,77.11992,2024,6,250,6.589310309106214e-05,6.654920434806905e-05,8.748016760094655e-07,0.00011969031614117807,0.00011932842608066304,4.82520080689577e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Rohini,28.732528,77.11992,2024,6,500,6.595570383838112e-05,6.654920434806905e-05,8.854057133518366e-07,0.00011993109124999019,0.00012029346624203646,6.040081334283243e-07,4,COPERNICUS/S5P/OFFL/L3_NO2
Rohini,28.732528,77.11992,2024,6,1000,6.615891347619807e-05,6.654920434806905e-05,1.5893014079477368e-06,0.0001201993346552277,0.00012029346624203646,2.0788115354006643e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Shadipur,28.6514781,77.1473105,2024,6,100,7.470144094827834e-05,7.470144094827834e-05,0.0,0.00012683655950235427,0.00012683655950235427,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Shadipur,28.6514781,77.1473105,2024,6,250,7.473988762862626e-05,7.470144094827834e-05,1.318171897641183e-07,0.00012683655950236825,0.00012683655950235427,0.0,2,COPERNICUS/S5P/OFFL/L3_NO2
Shadipur,28.6514781,77.1473105,2024,6,500,7.468342677919636e-05,7.470144094827834e-05,5.919842293397574e-07,0.0001268074928601587,0.00012683655950235427,1.1327602756373818e-07,4,COPERNICUS/S5P/OFFL/L3_NO2
Shadipur,28.6514781,77.1473105,2024,6,1000,7.485904111272784e-05,7.470144094827834e-05,1.0433908274000722e-06,0.00012678855421731505,0.00012683655950235427,1.02583542759408e-07,6,COPERNICUS/S5P/OFFL/L3_NO2
Sirifort,28.5504249,77.2159377,2024,6,100,9.225103862634573e-05,9.225103862634573e-05,0.0,0.00014577557747523935,0.00014577557747523935,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Sirifort,28.5504249,77.2159377,2024,6,250,9.253954550243095e-05,9.225103862634573e-05,3.4924516578772457e-07,0.00014517740122952302,0.00014577557747523935,7.241080869171974e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Sirifort,28.5504249,77.2159377,2024,6,500,9.259493913026794e-05,9.225103862634573e-05,1.5826644032102828e-06,0.00014517567499429325,0.00014577557747523935,1.1301911708183017e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Sirifort,28.5504249,77.2159377,2024,6,1000,9.265436198492165e-05,9.225103862634573e-05,1.7345834956800387e-06,0.00014532865421615452,0.00014577557747523935,1.369041907955704e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Sonia_Vihar,28.710508,77.249485,2024,6,100,7.604626040566252e-05,7.604626040566252e-05,0.0,0.0001307386436718232,0.0001307386436718232,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Sonia_Vihar,28.710508,77.249485,2024,6,250,7.568079599887184e-05,7.604626040566252e-05,1.658986057161816e-06,0.0001305439617160308,0.0001307386436718232,1.369070370521334e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Sonia_Vihar,28.710508,77.249485,2024,6,500,7.558411535609936e-05,7.604626040566252e-05,1.658986057161816e-06,0.00013043430095493908,0.0001307386436718232,1.369070370521334e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Sonia_Vihar,28.710508,77.249485,2024,6,1000,7.550890168260892e-05,7.604626040566252e-05,1.3970574349859484e-06,0.00013035873585669585,0.0001307386436718232,1.3274990502331906e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Sri_Aurobindo_Marg,28.531346,77.190156,2024,6,100,9.3735076342713e-05,9.149890892941892e-05,3.3542511199411646e-06,0.0001466109098502115,0.00014291686144061525,5.541072614394621e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
