country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","04-08-2026 05:00:00",23.243639,72.68994,NH3,1,2,1
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","04-08-2026 05:00:00",23.243639,72.68994,SO2,2,3,2
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","04-08-2026 05:00:00",19.309073,73.057223,CO,15,37,20
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","04-08-2026 05:00:00",19.309073,73.057223,OZONE,14,17,15
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","04-08-2026 05:00:00",19.786089,72.757971,PM2.5,31,90,58
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","04-08-2026 05:00:00",19.786089,72.757971,PM10,36,88,61
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","04-08-2026 05:00:00",19.786089,72.757971,SO2,4,6,5
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","04-08-2026 05:00:00",19.786089,72.757971,OZONE,23,27,25
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","04-08-2026 05:00:00",19.9629,79.298714,SO2,9,12,10
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","04-08-2026 05:00:00",19.9629,79.298714,CO,23,26,24
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","04-08-2026 05:00:00",20.918946,74.776388,NH3,1,1,1
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","04-08-2026 05:00:00",20.918946,74.776388,CO,5,11,8
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","04-08-2026 05:00:00",20.918946,74.776388,OZONE,2,4,3
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","04-08-2026 05:00:00",19.2268427,73.0788456,PM10,8,24,16
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","04-08-2026 05:00:00",19.2268427,73.0788456,NO2,5,19,10
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","04-08-2026 05:00:00",19.2268427,73.0788456,NH3,1,1,1
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","04-08-2026 05:00:00",19.2268427,73.0788456,OZONE,29,36,33
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","04-08-2026 05:00:00",19.710842,77.151824,PM10,11,58,35
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","04-08-2026 05:00:00",19.710842,77.151824,NO2,3,11,7
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","04-08-2026 05:00:00",19.192056,72.9585188,NO2,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","04-08-2026 05:00:00",19.192056,72.9585188,NH3,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","04-08-2026 05:00:00",19.192056,72.9585188,OZONE,3,12,10
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","04-08-2026 05:00:00",19.10122,74.73339,CO,1,12,6
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","04-08-2026 05:00:00",20.719516,77.000253,NO2,7,16,13
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","04-08-2026 05:00:00",20.939198,77.765701,NO2,3,12,5
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","04-08-2026 05:00:00",20.939198,77.765701,SO2,2,3,3
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","04-08-2026 05:00:00",19.8389439,75.244448,SO2,NA,NA,NA
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","04-08-2026 05:00:00",19.8389439,75.244448,OZONE,8,29,14
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","04-08-2026 05:00:00",19.87562,75.38731,PM10,13,145,47
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","04-08-2026 05:00:00",19.87562,75.38731,SO2,4,9,6
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","04-08-2026 05:00:00",19.863756,75.321188,PM2.5,23,53,38
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","04-08-2026 05:00:00",19.16485,73.23409,CO,31,44,37
India,Maharashtra,Beed,"Bir, Beed - MPCB","04-08-2026 05:00:00",18.988474,75.753873,PM10,10,34,25
India,Maharashtra,Beed,"Bir, Beed - MPCB","04-08-2026 05:00:00",18.988474,75.753873,OZONE,5,11,9
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","04-08-2026 05:00:00",19.0243902,73.0406721,PM2.5,25,63,38
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","04-08-2026 05:00:00",19.0243902,73.0406721,CO,2,31,13
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","04-08-2026 05:00:00",22.678,75.8559,NH3,2,4,2
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","04-08-2026 05:00:00",22.678,75.8559,OZONE,5,5,5
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","04-08-2026 05:00:00",22.7524,75.8872,NO2,1,4,3
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","04-08-2026 05:00:00",22.7524,75.8872,NH3,0,0,0
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","04-08-2026 05:00:00",22.7524,75.8872,SO2,14,21,17
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","04-08-2026 05:00:00",23.142888,79.916147,PM10,31,74,44
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","04-08-2026 05:00:00",23.168606,79.932247,PM10,31,69,55
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","04-08-2026 05:00:00",23.168606,79.932247,NH3,2,4,3
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","04-08-2026 05:00:00",23.163174,79.973061,PM10,26,95,50
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","04-08-2026 05:00:00",23.163174,79.973061,NO2,6,14,10
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","04-08-2026 05:00:00",23.50016,80.23284,PM10,29,102,60
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","04-08-2026 05:00:00",23.50016,80.23284,NO2,9,16,12
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","04-08-2026 05:00:00",23.50016,80.23284,SO2,11,48,30
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","04-08-2026 05:00:00",24.2613009,80.7231783,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","04-08-2026 05:00:00",24.2613009,80.7231783,SO2,2,47,19
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","04-08-2026 05:00:00",11.55358,76.55521,CO,16,23,22
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","04-08-2026 05:00:00",15.459706,75.008381,SO2,7,8,8
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","04-08-2026 05:00:00",15.3714823,75.1160168,PM2.5,29,40,35
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","04-08-2026 05:00:00",17.336318,76.847397,NO2,10,14,13
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","04-08-2026 05:00:00",14.816666,74.141003,NH3,2,54,8
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","04-08-2026 05:00:00",14.816666,74.141003,OZONE,15,15,15
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","04-08-2026 05:00:00",12.415911,75.73505,PM10,7,22,16
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","04-08-2026 05:00:00",12.415911,75.73505,SO2,7,8,7
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","04-08-2026 05:00:00",12.88925,74.853,PM2.5,21,64,43
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","04-08-2026 05:00:00",12.88925,74.853,PM10,28,79,54
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","04-08-2026 05:00:00",12.88925,74.853,NO2,2,6,4
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","04-08-2026 05:00:00",12.21041,76.37376,SO2,0,28,6
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","04-08-2026 05:00:00",8.5637,76.8865,SO2,5,11,8
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","04-08-2026 05:00:00",8.5637,76.8865,CO,20,24,22
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","04-08-2026 05:00:00",10.5324,76.2159,NH3,0,0,0
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","04-08-2026 05:00:00",10.5324,76.2159,CO,8,11,10
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","04-08-2026 05:00:00",23.233584,77.400574,NO2,9,17,12
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","04-08-2026 05:00:00",23.233584,77.400574,OZONE,18,21,20
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","04-08-2026 05:00:00",23.210494,77.425409,PM10,16,56,35
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","04-08-2026 05:00:00",23.210494,77.425409,NH3,4,6,5
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","04-08-2026 05:00:00",23.210494,77.425409,SO2,5,10,7
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","04-08-2026 05:00:00",23.81748678,79.446246,NH3,NA,NA,NA
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","04-08-2026 05:00:00",22.9682591,76.064118,SO2,2,106,35
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","04-08-2026 05:00:00",26.259242,78.216432,PM2.5,2,57,28
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","04-08-2026 05:00:00",19.25292,73.142019,SO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","04-08-2026 05:00:00",16.7143745,74.2426398,PM10,2,47,32
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","04-08-2026 05:00:00",16.6870449,74.2505872,PM2.5,20,40,29
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","04-08-2026 05:00:00",16.6870449,74.2505872,OZONE,8,13,10
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","04-08-2026 05:00:00",18.39963,76.57452,NO2,4,19,10
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","04-08-2026 05:00:00",18.1023399,73.4783687,NO2,4,27,11
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","04-08-2026 05:00:00",18.1023399,73.4783687,CO,9,42,30
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","04-08-2026 05:00:00",19.0632143,72.8456324,OZONE,4,6,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","04-08-2026 05:00:00",12.21041,76.37376,OZONE,9,10,9
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","04-08-2026 05:00:00",12.733409,77.298051,PM2.5,2,39,16
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","04-08-2026 05:00:00",12.733409,77.298051,NO2,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","04-08-2026 05:00:00",16.7602,77.1428,PM10,7,58,32
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","04-08-2026 05:00:00",10.073232,76.302765,SO2,0,0,0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","04-08-2026 05:00:00",8.5149093,76.9435879,PM2.5,5,27,14
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","04-08-2026 05:00:00",8.5149093,76.9435879,NO2,2,4,3
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","04-08-2026 05:00:00",8.5149093,76.9435879,NH3,1,1,1
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","04-08-2026 05:00:00",23.10844,77.511428,OZONE,10,19,15
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","04-08-2026 05:00:00",22.624758,75.675238,PM2.5,46,141,80
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","04-08-2026 05:00:00",22.624758,75.675238,SO2,22,25,23
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","04-08-2026 05:00:00",23.838586,78.759431,PM2.5,9,25,14
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","04-08-2026 05:00:00",23.838586,78.759431,PM10,11,35,19
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","04-08-2026 05:00:00",24.58434363,80.8549414,PM10,69,71,70
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","04-08-2026 05:00:00",26.200388,78.147714,OZONE,31,45,38
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","04-08-2026 05:00:00",26.203442,78.193251,SO2,8,38,29
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","04-08-2026 05:00:00",22.431,75.5213,NO2,37,70,53
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","04-08-2026 05:00:00",22.431,75.5213,NH3,5,7,5
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","04-08-2026 05:00:00",22.7084,75.8815,PM10,10,65,34
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat -Meghalaya PCB","04-08-2026 05:00:00",26.079047,91.875185,OZONE,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","04-08-2026 05:00:00",25.5803419,91.8942571,PM10,11,35,19
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","04-08-2026 05:00:00",25.5803419,91.8942571,SO2,21,29,27
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","04-08-2026 05:00:00",23.7176342,92.7192841,PM2.5,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","04-08-2026 05:00:00",23.7176342,92.7192841,NO2,1,1,1
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","04-08-2026 05:00:00",23.7176342,92.7192841,NH3,0,0,0
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","04-08-2026 05:00:00",25.6635413,94.0989878,PM10,6,25,12
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","04-08-2026 05:00:00",25.6635413,94.0989878,NO2,3,4,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","04-08-2026 05:00:00",25.6635413,94.0989878,OZONE,NA,NA,NA
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","04-08-2026 05:00:00",21.51161,86.89088,NH3,3,4,3
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","04-08-2026 05:00:00",21.51161,86.89088,SO2,3,4,3
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","04-08-2026 05:00:00",21.51161,86.89088,OZONE,12,36,22
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","04-08-2026 05:00:00",22.1166054,85.3945546,CO,9,16,13
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","04-08-2026 05:00:00",21.941841,86.728318,NO2,1,37,14
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","04-08-2026 05:00:00",21.941841,86.728318,NH3,0,2,1
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","04-08-2026 05:00:00",21.941841,86.728318,CO,5,49,32
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","04-08-2026 05:00:00",20.24079,85.836784,OZONE,10,17,13
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","04-08-2026 05:00:00",20.34652,85.8163,PM10,11,67,41
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","04-08-2026 05:00:00",19.19709,72.82204,PM2.5,3,29,16
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","04-08-2026 05:00:00",19.19709,72.82204,CO,20,52,31
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","04-08-2026 05:00:00",19.060498,72.923356,PM2.5,10,34,21
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","04-08-2026 05:00:00",19.060498,72.923356,PM10,13,48,33
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","04-08-2026 05:00:00",19.060498,72.923356,OZONE,4,7,5
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","04-08-2026 05:00:00",19.215859,72.831718,PM10,13,40,22
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","04-08-2026 05:00:00",19.215859,72.831718,SO2,1,3,2
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","04-08-2026 05:00:00",19.000083,72.813993,OZONE,27,31,29
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","04-08-2026 05:00:00",19.11074,72.86084,OZONE,8,14,12
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","04-08-2026 05:00:00",18.9767,72.838,PM2.5,15,35,21
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","04-08-2026 05:00:00",18.9767,72.838,OZONE,9,12,11
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","04-08-2026 05:00:00",19.1653323,72.922099,NH3,0,0,0
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","04-08-2026 05:00:00",19.1653323,72.922099,SO2,8,14,11
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","04-08-2026 05:00:00",19.1878657,72.8304069,PM2.5,13,28,16
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","04-08-2026 05:00:00",19.2243333,72.8658113,PM10,28,49,39
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","04-08-2026 05:00:00",19.2243333,72.8658113,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","04-08-2026 05:00:00",18.9936162,72.8128113,NO2,0,10,6
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","04-08-2026 05:00:00",19.053536,72.84643,NH3,1,4,2
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","04-08-2026 05:00:00",19.065931,72.862131,NH3,1,2,2
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","04-08-2026 05:00:00",19.10078,72.87462,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","04-08-2026 05:00:00",19.10078,72.87462,NO2,25,26,26
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","04-08-2026 05:00:00",19.10078,72.87462,NH3,0,0,0
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","04-08-2026 05:00:00",19.10078,72.87462,SO2,7,8,8
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","04-08-2026 05:00:00",18.897756,72.81332,NO2,21,57,40
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","04-08-2026 05:00:00",18.897756,72.81332,SO2,1,20,11
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","04-08-2026 05:00:00",19.175,72.9419,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","04-08-2026 05:00:00",19.175,72.9419,NO2,12,13,13
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","04-08-2026 05:00:00",19.000084,72.85673,PM2.5,1,7,4
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","04-08-2026 05:00:00",19.000084,72.85673,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","04-08-2026 05:00:00",19.000084,72.85673,NH3,1,4,3
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","04-08-2026 05:00:00",19.047,72.8746,NO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","04-08-2026 05:00:00",18.616318,73.765797,CO,7,21,14
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","04-08-2026 05:00:00",18.63673,73.82487,NO2,32,33,33
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","04-08-2026 05:00:00",18.63673,73.82487,SO2,1,1,1
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","04-08-2026 05:00:00",18.614767,73.799516,CO,28,47,35
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","04-08-2026 05:00:00",18.640051,73.848956,NH3,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","04-08-2026 05:00:00",18.547056,73.826908,PM10,19,42,30
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","04-08-2026 05:00:00",18.547056,73.826908,CO,26,32,28
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","04-08-2026 05:00:00",18.530085,73.849598,NO2,13,27,20
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","04-08-2026 05:00:00",18.530085,73.849598,SO2,6,25,13
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","04-08-2026 05:00:00",18.57304,73.927715,NH3,NA,NA,NA
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","04-08-2026 05:00:00",18.459883,73.852193,PM2.5,4,40,22
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","04-08-2026 05:00:00",18.459883,73.852193,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","04-08-2026 05:00:00",19.04946,72.923,CO,21,44,32
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","04-08-2026 05:00:00",19.083694,72.920967,NO2,NA,NA,NA
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","04-08-2026 05:00:00",21.152875,79.0517531,NO2,16,16,16
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","04-08-2026 05:00:00",21.121801,79.04952,NO2,8,23,12
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","04-08-2026 05:00:00",21.143383,79.048912,PM10,21,50,36
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","04-08-2026 05:00:00",21.143383,79.048912,OZONE,6,16,10
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","04-08-2026 05:00:00",21.14472,79.107595,PM2.5,23,54,36
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","04-08-2026 05:00:00",19.173852,77.296291,CO,21,25,24
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","04-08-2026 05:00:00",20.0073285,73.7762427,PM2.5,17,53,31
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","04-08-2026 05:00:00",20.0073285,73.7762427,PM10,24,66,41
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","04-08-2026 05:00:00",20.0073285,73.7762427,OZONE,10,20,16
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","04-08-2026 05:00:00",20.021503,73.813844,SO2,6,7,7
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","04-08-2026 05:00:00",19.0575752,73.0151367,OZONE,3,5,4
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","04-08-2026 05:00:00",19.02579,73.10297,PM2.5,17,42,26
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","04-08-2026 05:00:00",19.02579,73.10297,NO2,6,12,9
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","04-08-2026 05:00:00",19.02579,73.10297,NH3,3,9,6
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","04-08-2026 05:00:00",19.008751,73.01662,OZONE,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","04-08-2026 05:00:00",19.090337,73.014232,NO2,7,15,11
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","04-08-2026 05:00:00",18.664282,73.763966,NO2,21,38,27
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","04-08-2026 05:00:00",18.616318,73.765797,PM2.5,11,39,22
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","04-08-2026 05:00:00",20.34652,85.8163,SO2,4,8,6
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","04-08-2026 05:00:00",20.34652,85.8163,CO,27,31,29
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","04-08-2026 05:00:00",22.06156703,85.47409613,SO2,8,8,8
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","04-08-2026 05:00:00",21.8004996,83.8396977,CO,9,37,23
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","04-08-2026 05:00:00",20.94185,86.1151,SO2,4,9,7
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","04-08-2026 05:00:00",20.48891,85.84768,CO,52,57,53
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","04-08-2026 05:00:00",21.6439,85.599355,SO2,11,31,16
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","04-08-2026 05:00:00",22.265816,86.174829,OZONE,2,4,3
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","04-08-2026 05:00:00",17.65439,75.90649,OZONE,6,10,8
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","04-08-2026 05:00:00",17.6336264,75.9132495,SO2,1,4,3
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","04-08-2026 05:00:00",19.26777,72.97182,OZONE,16,20,18
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","04-08-2026 05:00:00",19.222279,72.957979,CO,7,17,12
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","04-08-2026 05:00:00",19.222279,72.957979,OZONE,19,21,20
