Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-04 13:00:00,419.11,606.88,14.82,107.39,69.19,NA,NA,2.07,81.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-04 14:00:00,369.13,536.63,13.00,95.44,61.33,NA,NA,1.83,103.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-04 15:00:00,341.98,576.47,13.40,94.06,60.93,NA,NA,1.56,77.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-04 16:00:00,276.23,503.34,15.46,93.60,62.35,NA,NA,1.44,52.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-04 17:00:00,245.11,517.10,23.61,98.58,71.65,NA,NA,1.51,22.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-04 18:00:00,286.09,447.79,21.77,71.17,55.57,NA,NA,1.56,17.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-04 19:00:00,265.87,400.60,22.12,49.81,44.50,NA,NA,1.48,13.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-04 20:00:00,240.03,377.43,25.60,43.86,44.15,NA,NA,1.43,11.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-04 21:00:00,259.74,416.94,35.46,40.21,50.22,NA,NA,1.47,11.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-04 22:00:00,279.04,414.93,26.68,37.19,41.47,NA,NA,1.30,11.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-04 23:00:00,214.28,295.28,21.59,32.67,34.93,NA,NA,1.14,13.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 00:00:00,170.86,295.62,21.92,29.87,33.71,NA,NA,1.05,12.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 01:00:00,153.67,268.40,19.35,27.33,30.28,NA,NA,0.98,12.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 02:00:00,128.35,241.58,22.80,25.83,32.28,NA,NA,0.92,12.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 03:00:00,126.50,197.27,21.01,22.75,29.22,NA,NA,0.83,12.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 04:00:00,116.45,145.10,26.04,21.56,32.64,NA,NA,0.82,11.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 05:00:00,98.00,102.93,28.13,20.30,33.66,NA,NA,0.85,11.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 06:00:00,102.00,252.42,33.11,18.35,36.69,NA,NA,0.80,11.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 07:00:00,84.22,209.82,36.35,18.41,39.33,NA,NA,0.79,10.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 08:00:00,82.43,163.91,26.84,16.11,30.39,NA,NA,0.73,11.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 09:00:00,76.85,135.86,25.13,14.92,28.37,NA,NA,0.71,13.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 10:00:00,85.50,135.52,24.97,18.17,29.96,NA,NA,0.68,15.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 11:00:00,113.30,178.35,20.60,20.10,27.43,NA,NA,0.67,21.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 12:00:00,114.11,195.03,17.89,28.78,29.84,NA,NA,0.66,33.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 13:00:00,141.86,226.78,15.73,36.84,32.37,NA,NA,0.69,45.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 14:00:00,174.82,247.12,14.04,38.00,31.62,NA,NA,0.65,53.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 15:00:00,170.83,222.10,13.86,42.40,33.82,NA,NA,0.66,49.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 16:00:00,169.21,137.64,18.58,51.30,42.40,NA,NA,0.69,31.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 17:00:00,196.07,NA,23.25,53.33,47.28,NA,NA,0.69,16.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 18:00:00,193.88,NA,18.33,41.63,37.06,NA,NA,0.77,17.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 19:00:00,176.03,NA,24.43,35.02,38.50,NA,NA,0.87,12.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 20:00:00,182.45,NA,28.40,30.62,39.38,NA,NA,0.90,12.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 21:00:00,167.97,NA,21.79,31.76,34.60,NA,NA,0.83,13.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 22:00:00,125.31,NA,34.75,33.88,46.28,NA,NA,0.74,10.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-05 23:00:00,112.40,NA,73.50,27.48,74.52,NA,NA,0.88,10.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 00:00:00,127.40,NA,145.97,14.68,126.19,NA,NA,1.12,11.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 01:00:00,86.92,NA,20.36,24.04,29.33,NA,NA,0.66,17.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 02:00:00,88.51,NA,20.22,23.08,28.72,NA,NA,0.66,15.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 03:00:00,79.64,NA,22.82,23.31,30.99,NA,NA,0.66,14.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 04:00:00,56.66,NA,24.10,26.05,33.42,NA,NA,0.63,15.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 05:00:00,113.48,NA,19.88,27.38,30.74,NA,NA,0.63,15.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 06:00:00,123.25,NA,23.49,31.86,36.03,NA,NA,0.64,15.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 07:00:00,115.75,NA,28.92,34.55,41.90,NA,NA,0.65,15.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 08:00:00,130.86,NA,46.34,32.08,54.75,NA,NA,0.72,10.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 09:00:00,129.24,NA,55.09,56.39,74.84,NA,NA,1.17,13.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 10:00:00,151.95,NA,59.40,48.84,74.22,NA,NA,1.59,13.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 11:00:00,113.75,88.24,39.57,34.60,50.56,NA,NA,1.01,14.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 12:00:00,106.45,326.56,21.54,40.64,39.14,NA,NA,0.74,21.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 13:00:00,117.47,274.95,18.99,35.11,34.08,NA,NA,0.62,30.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 14:00:00,124.05,186.61,16.35,30.39,29.46,NA,NA,0.63,31.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 15:00:00,114.25,164.23,16.53,32.64,30.80,NA,NA,0.63,30.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 16:00:00,121.30,188.65,17.64,35.34,33.16,NA,NA,0.67,23.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 17:00:00,113.05,223.14,19.53,34.93,34.44,NA,NA,0.68,21.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 18:00:00,122.55,201.40,16.66,32.06,30.61,NA,NA,0.64,23.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 19:00:00,119.59,199.70,16.43,33.02,30.94,NA,NA,0.61,22.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 20:00:00,125.99,219.33,17.87,33.37,32.26,NA,NA,0.64,21.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-01-06 21:00:00,124.36,254.67,16.18,31.46,29.91,NA,NA,0.59,23.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
