station,latitude,longitude,year,month,buffer_m,modis_lst_day_mean_c,modis_lst_day_median_c,modis_lst_day_std_c,modis_lst_night_mean_c,modis_lst_night_median_c,modis_lst_night_std_c,modis_lst_diurnal_range_mean_c,modis_lst_diurnal_range_median_c,source_dataset
NSUT_Jaffarpur,28.594004,76.909423,2024,5,500,43.77094368340948,43.48333333333337,0.473171594693677,28.02820395738207,28.21000000000002,0.22588099128135722,15.742739726027404,15.27333333333335,MODIS/061/MOD11A2
NSUT_Jaffarpur,28.594004,76.909423,2024,5,1000,43.813919372900365,43.48333333333337,0.4625650655953169,27.94673758865251,27.963333333333367,0.21099053723482428,15.867181784247855,15.373333333333335,MODIS/061/MOD11A2
Najafgarh,28.570173,76.933762,2024,5,100,43.710000000000015,43.710000000000015,0.0,27.630000000000013,27.630000000000013,0.0,16.080000000000002,16.080000000000002,MODIS/061/MOD11A2
Najafgarh,28.570173,76.933762,2024,5,250,43.72769696969698,43.710000000000015,0.24333333333342047,27.61763636363638,27.630000000000013,0.17000000000006313,16.110060606060607,16.080000000000002,MODIS/061/MOD11A2
Najafgarh,28.570173,76.933762,2024,5,500,43.85660740740742,43.710000000000015,0.25233722292616867,27.527896296296316,27.630000000000013,0.1742142855333784,16.328711111111105,16.080000000000002,MODIS/061/MOD11A2
Najafgarh,28.570173,76.933762,2024,5,1000,43.85716296296299,43.710000000000015,0.47198033020322083,27.461903703703737,27.54333333333337,0.18895423706205042,16.395259259259255,16.080000000000002,MODIS/061/MOD11A2
Narela,28.822836,77.101981,2024,5,100,40.75000000000004,40.603333333333374,0.25666666666673743,29.312857142857165,29.330000000000023,0.030000000001919033,11.437142857142875,11.27333333333335,MODIS/061/MOD11A2
Narela,28.822836,77.101981,2024,5,250,40.80500000000004,40.603333333333374,0.25666666666673743,29.306428571428594,29.330000000000023,0.030000000001919033,11.498571428571449,11.27333333333335,MODIS/061/MOD11A2
Narela,28.822836,77.101981,2024,5,500,40.833762962963,40.603333333333374,0.25666666666673743,29.30306666666669,29.330000000000023,0.030000000001919033,11.530696296296316,11.27333333333335,MODIS/061/MOD11A2
Narela,28.822836,77.101981,2024,5,1000,40.77898518518522,40.603333333333374,0.3762820676629352,29.303414814814847,29.330000000000023,0.49865861735939176,11.47557037037038,11.27333333333335,MODIS/061/MOD11A2
Nehru_Nagar,28.56789,77.250515,2024,5,100,38.05000000000003,38.05000000000003,0.0,31.130000000000013,31.130000000000013,0.0,6.920000000000016,6.920000000000016,MODIS/061/MOD11A2
Nehru_Nagar,28.56789,77.250515,2024,5,250,38.0491666666667,38.05000000000003,0.0033333333177567206,31.168333333333347,31.130000000000013,0.15333333333340696,6.880833333333347,6.920000000000016,MODIS/061/MOD11A2
Nehru_Nagar,28.56789,77.250515,2024,5,500,38.04608888888891,38.05000000000003,0.1256980508993645,31.22445925925928,31.130000000000013,0.24314490421246937,6.821629629629639,6.920000000000016,MODIS/061/MOD11A2
Nehru_Nagar,28.56789,77.250515,2024,5,1000,38.0264853866075,38.05000000000003,0.09703074763250269,31.217954125046266,31.130000000000013,0.24997414832336654,6.808531261561233,6.920000000000016,MODIS/061/MOD11A2
North_Campus_DU,28.6573814,77.1585447,2024,5,100,39.28333333333336,39.28333333333336,0.0,32.196666666666694,32.196666666666694,0.0,7.086666666666663,7.086666666666663,MODIS/061/MOD11A2
North_Campus_DU,28.6573814,77.1585447,2024,5,250,39.3085964912281,39.28333333333336,0.13079056861792573,32.201695906432775,32.196666666666694,0.027932900205084453,7.1069005847953175,7.086666666666663,MODIS/061/MOD11A2
North_Campus_DU,28.6573814,77.1585447,2024,5,500,39.313918128655,39.28333333333336,0.16038148964868038,32.21461988304097,32.196666666666694,0.024267032967989603,7.099298245614032,7.086666666666663,MODIS/061/MOD11A2
North_Campus_DU,28.6573814,77.1585447,2024,5,1000,39.35920984932012,39.34333333333336,0.19422209509186483,32.22592061742009,32.2166666666667,0.038441875316330615,7.133289231900035,7.179999999999988,MODIS/061/MOD11A2
Okhla_Phase-2,28.530785,77.271255,2024,5,100,38.32851851851855,38.250000000000036,0.17666666666737355,30.912962962963007,30.963333333333384,0.11333333333337542,7.4155555555555415,7.286666666666652,MODIS/061/MOD11A2
Okhla_Phase-2,28.530785,77.271255,2024,5,250,38.44590643274857,38.250000000000036,0.2991980020733833,30.855730994152083,30.963333333333384,0.10081611423221422,7.59017543859648,7.286666666666652,MODIS/061/MOD11A2
Okhla_Phase-2,28.530785,77.271255,2024,5,500,38.544919236417066,38.60333333333335,0.2991980020733833,30.832819383259952,30.830000000000023,0.10081611423221422,7.712099853157114,7.866666666666656,MODIS/061/MOD11A2
Okhla_Phase-2,28.530785,77.271255,2024,5,1000,38.56261720191955,38.60333333333335,0.4142999450212487,30.83085640457737,30.830000000000023,0.12433030479842841,7.731760797342187,7.866666666666656,MODIS/061/MOD11A2
Patparganj,28.623763,77.287209,2024,5,100,38.29000000000004,38.29000000000004,0.0,31.183333333333376,31.183333333333376,0.0,7.106666666666665,7.106666666666665,MODIS/061/MOD11A2
Patparganj,28.623763,77.287209,2024,5,250,38.29000000000004,38.29000000000004,0.0,31.183333333333376,31.183333333333376,0.0,7.106666666666665,7.106666666666665,MODIS/061/MOD11A2
Patparganj,28.623763,77.287209,2024,5,500,38.26588405797105,38.29000000000004,0.2479147603414123,31.200956521739172,31.183333333333376,0.3910606027990853,7.064927536231882,7.106666666666665,MODIS/061/MOD11A2
Patparganj,28.623763,77.287209,2024,5,1000,38.172374127159166,38.29000000000004,0.33274021305271484,31.191315692760043,31.183333333333376,0.786064497156707,6.981058434399118,6.993333333333339,MODIS/061/MOD11A2
Punjabi_Bagh,28.674045,77.131023,2024,5,100,39.34333333333337,39.14333333333337,0.25000000000045475,32.12200000000002,32.13000000000003,0.01000000001011358,7.22133333333334,7.01333333333334,MODIS/061/MOD11A2
Punjabi_Bagh,28.674045,77.131023,2024,5,250,39.375714285714324,39.14333333333337,0.2602135874840005,32.11047619047621,32.110000000000014,0.10917620823422089,7.265238095238102,7.026666666666681,MODIS/061/MOD11A2
Punjabi_Bagh,28.674045,77.131023,2024,5,500,39.38388888888892,39.14333333333337,0.2602135874840005,32.08269005847956,32.110000000000014,0.10917620823422089,7.301198830409364,7.026666666666681,MODIS/061/MOD11A2
Punjabi_Bagh,28.674045,77.131023,2024,5,1000,39.38264900662255,39.14333333333337,0.25595138427295033,32.071037527593845,32.110000000000014,0.10449171507032415,7.311611479028706,7.026666666666681,MODIS/061/MOD11A2
R_K_Puram,28.563262,77.186937,2024,5,100,37.58333333333337,37.58333333333337,0.0,31.243333333333357,31.243333333333357,0.0,6.340000000000013,6.340000000000013,MODIS/061/MOD11A2
R_K_Puram,28.563262,77.186937,2024,5,250,37.58333333333337,37.58333333333337,0.0,31.243333333333357,31.243333333333357,0.0,6.340000000000013,6.340000000000013,MODIS/061/MOD11A2
R_K_Puram,28.563262,77.186937,2024,5,500,37.62621145374453,37.58333333333337,0.15153535218982986,31.236461086637327,31.243333333333357,0.04085505846871889,6.389750367107206,6.340000000000013,MODIS/061/MOD11A2
R_K_Puram,28.563262,77.186937,2024,5,1000,37.708427048879116,37.67000000000004,0.27625558234357944,31.156960676222003,31.243333333333357,0.27451416118483446,6.551466372657118,6.560000000000002,MODIS/061/MOD11A2
Rohini,28.732528,77.11992,2024,5,100,39.04333333333336,39.04333333333335,0.0,31.168666666666716,31.116666666666713,0.12999999999986217,7.874666666666643,7.926666666666638,MODIS/061/MOD11A2
Rohini,28.732528,77.11992,2024,5,250,39.04333333333335,39.04333333333335,0.0,31.21977011494257,31.116666666666713,0.12999999999986217,7.823563218390787,7.926666666666638,MODIS/061/MOD11A2
Rohini,28.732528,77.11992,2024,5,500,39.04333333333336,39.04333333333335,0.0,31.232474526928716,31.116666666666713,0.12999999999986217,7.810858806404642,7.926666666666638,MODIS/061/MOD11A2
Rohini,28.732528,77.11992,2024,5,1000,39.14159324522765,39.04333333333337,0.3606283097287172,31.309706314243797,31.376666666666704,0.21231527919011947,7.831886930983841,7.926666666666638,MODIS/061/MOD11A2
Shadipur,28.6514781,77.1473105,2024,5,100,39.46333333333337,39.46333333333337,0.07333333333325864,32.290000000000035,32.29000000000004,0.06000000000004851,7.173333333333328,7.173333333333328,MODIS/061/MOD11A2
Shadipur,28.6514781,77.1473105,2024,5,250,39.462046783625766,39.39000000000004,0.07333333333325864,32.29105263157899,32.350000000000044,0.06000000000004851,7.170994152046779,7.040000000000002,MODIS/061/MOD11A2
Shadipur,28.6514781,77.1473105,2024,5,500,39.4630102790015,39.39000000000004,0.07333333333325864,32.29026431718066,32.350000000000044,0.06000000000004851,7.172745961820847,7.040000000000002,MODIS/061/MOD11A2
Shadipur,28.6514781,77.1473105,2024,5,1000,39.48787375415285,39.43000000000003,0.32765051672583567,32.06277962347733,32.23000000000004,0.4960447728449024,7.425094130675524,7.2133333333333285,MODIS/061/MOD11A2
Sirifort,28.5504249,77.2159377,2024,5,100,37.416666666666686,37.416666666666686,0.0,30.943333333333367,30.943333333333367,0.0,6.473333333333319,6.473333333333319,MODIS/061/MOD11A2
Sirifort,28.5504249,77.2159377,2024,5,250,37.416666666666686,37.416666666666686,0.0,30.943333333333367,30.943333333333367,0.0,6.473333333333319,6.473333333333319,MODIS/061/MOD11A2
Sirifort,28.5504249,77.2159377,2024,5,500,37.38746312684367,37.416666666666686,0.10115993936924772,30.898584070796492,30.943333333333367,0.07156970184441577,6.488879056047184,6.473333333333319,MODIS/061/MOD11A2
Sirifort,28.5504249,77.2159377,2024,5,1000,37.3777383592018,37.416666666666686,0.3253705152934394,30.899142645971946,30.870000000000044,0.2863940079292571,6.478595713229852,6.473333333333319,MODIS/061/MOD11A2
Sonia_Vihar,28.710508,77.249485,2024,5,100,38.463333333333345,38.463333333333345,0.0,31.27666666666668,31.27666666666668,0.0,7.186666666666667,7.186666666666667,MODIS/061/MOD11A2
Sonia_Vihar,28.710508,77.249485,2024,5,250,38.100476190476215,38.463333333333345,0.4233333333332545,30.850952380952403,31.27666666666668,0.49666666666656517,7.24952380952381,7.186666666666667,MODIS/061/MOD11A2
Sonia_Vihar,28.710508,77.249485,2024,5,500,37.99289085545725,37.616666666666696,0.4572623851669552,30.735870206489697,30.35000000000004,0.5511704717134157,7.25702064896755,7.186666666666667,MODIS/061/MOD11A2
Sonia_Vihar,28.710508,77.249485,2024,5,1000,37.960339985218056,37.616666666666696,0.6154001007075116,30.75558758314859,30.35000000000004,0.8246338506600005,7.204752402069471,7.186666666666667,MODIS/061/MOD11A2
Sri_Aurobindo_Marg,28.531346,77.190156,2024,5,100,37.323333333333345,37.323333333333345,0.0,30.163333333333373,30.163333333333373,0.0,7.159999999999968,7.159999999999968,MODIS/061/MOD11A2
Sri_Aurobindo_Marg,28.531346,77.190156,2024,5,250,37.35690476190478,37.323333333333345,0.0613429944081764,30.156190476190517,30.163333333333373,0.19136933459250172,7.200714285714258,7.159999999999968,MODIS/061/MOD11A2
Sri_Aurobindo_Marg,28.531346,77.190156,2024,5,500,37.37097345132745,37.33000000000002,0.05792715732341964,30.22356932153396,30.163333333333373,0.18973665961055575,7.147404129793489,7.159999999999968,MODIS/061/MOD11A2
Sri_Aurobindo_Marg,28.531346,77.190156,2024,5,1000,37.40974898486528,37.396666666666704,0.1533895194307018,30.23649686231085,30.163333333333373,0.26120599424298285,7.173252122554435,7.159999999999968,MODIS/061/MOD11A2
Talkatora_Garden,28.62181,77.1944633,2024,5,100,38.3366666666667,38.3366666666667,0.0,30.21666666666668,30.21666666666668,0.0,8.120000000000024,8.120000000000024,MODIS/061/MOD11A2
Talkatora_Garden,28.62181,77.1944633,2024,5,250,38.29739393939398,38.3366666666667,0.40555403348290586,30.18490909090911,30.21666666666668,0.18031522466770664,8.112484848484867,8.120000000000024,MODIS/061/MOD11A2
Talkatora_Garden,28.62181,77.1944633,2024,5,500,38.34525073746317,38.3366666666667,0.35151655563975764,30.058495575221265,30.21666666666668,0.2433789911501848,8.286755162241898,8.120000000000024,MODIS/061/MOD11A2
Talkatora_Garden,28.62181,77.1944633,2024,5,1000,38.337561968183536,38.3366666666667,0.3865373346925868,30.076341102478757,30.030000000000047,0.6551844524000572,8.261220865704779,8.120000000000024,MODIS/061/MOD11A2
Vivek_Vihar,28.672342,77.31526,2024,5,100,39.316666666666684,39.316666666666684,0.0,31.99666666666671,31.99666666666671,0.0,7.3199999999999745,7.3199999999999745,MODIS/061/MOD11A2
Vivek_Vihar,28.672342,77.31526,2024,5,250,39.316666666666684,39.316666666666684,0.0,31.99666666666671,31.99666666666671,0.0,7.3199999999999745,7.3199999999999745,MODIS/061/MOD11A2
Vivek_Vihar,28.672342,77.31526,2024,5,500,39.32342222222225,39.316666666666684,0.06098724820965931,31.948133333333367,31.99666666666671,0.08304951668901082,7.375288888888876,7.3199999999999745,MODIS/061/MOD11A2
Vivek_Vihar,28.672342,77.31526,2024,5,1000,39.331975582685935,39.316666666666684,0.07363102455720501,31.93472068072515,31.930000000000025,0.10357163382520454,7.397254901960777,7.340000000000013,MODIS/061/MOD11A2
Wazirpur,28.699793,77.165453,2024,5,100,38.95000000000001,38.95000000000001,0.0,32.08333333333337,32.08333333333337,0.0,6.866666666666636,6.866666666666636,MODIS/061/MOD11A2
Wazirpur,28.699793,77.165453,2024,5,250,38.92847953216376,38.95000000000001,0.170749979664603,32.04286549707606,32.08333333333337,0.1377195217335905,6.885614035087693,6.866666666666636,MODIS/061/MOD11A2
Wazirpur,28.699793,77.165453,2024,5,500,38.90277533039649,38.95000000000001,0.170749979664603,32.005036710719565,32.08333333333337,0.1377195217335905,6.897738619676923,6.866666666666636,MODIS/061/MOD11A2
Wazirpur,28.699793,77.165453,2024,5,1000,38.880243362831884,38.95000000000001,0.24598554609651022,31.97904867256641,32.08333333333337,0.14225017086366487,6.901194690265468,6.866666666666636,MODIS/061/MOD11A2
Alipur,28.815329,77.15301,2024,6,100,41.69666666666668,41.69666666666668,0.0,27.88500000000002,27.88500000000002,0.0,12.98666666666666,12.98666666666666,MODIS/061/MOD11A2
Alipur,28.815329,77.15301,2024,6,250,41.69666666666668,41.69666666666668,0.0,27.88500000000002,27.88500000000002,0.0,12.98666666666666,12.98666666666666,MODIS/061/MOD11A2
Alipur,28.815329,77.15301,2024,6,500,41.75352592592595,41.69666666666668,0.27766386553157585,27.782555555555582,27.88500000000002,0.2531427462914123,13.211999999999996,12.98666666666666,MODIS/061/MOD11A2
Alipur,28.815329,77.15301,2024,6,1000,41.78600740740743,41.69666666666668,0.386014776151282,27.687211111111132,27.620000000000033,0.32990271667448345,13.412948148148148,13.566666666666663,MODIS/061/MOD11A2
Anand_Vihar,28.647622,77.315809,2024,6,100,39.27666666666668,39.27666666666668,0.0,30.17000000000003,30.17000000000003,0.0,7.926666666666658,7.926666666666658,MODIS/061/MOD11A2
Anand_Vihar,28.647622,77.315809,2024,6,250,39.420424242424254,39.27666666666668,0.2862960567288933,30.13463636363639,30.17000000000003,0.044783429475309576,8.122666666666667,7.926666666666658,MODIS/061/MOD11A2
Anand_Vihar,28.647622,77.315809,2024,6,500,39.555688888888916,39.59000000000003,0.2997174595442118,30.123977777777803,30.135000000000034,0.04046603514078541,8.270962962962965,8.360000000000014,MODIS/061/MOD11A2
Anand_Vihar,28.647622,77.315809,2024,6,1000,39.586418793932694,39.59000000000003,0.4260832237723676,30.1193118756937,30.135000000000034,0.040926763857234816,8.294872364039957,8.360000000000014,MODIS/061/MOD11A2
Ashok_Vihar,28.695381,77.181665,2024,6,100,39.150000000000034,39.150000000000034,0.0,29.995000000000033,29.995000000000033,0.0,8.060000000000002,8.060000000000002,MODIS/061/MOD11A2
Ashok_Vihar,28.695381,77.181665,2024,6,250,39.146781609195436,39.150000000000034,0.013333333339238985,29.991379310344858,29.995000000000033,0.015000000000012127,8.048735632183911,8.060000000000002,MODIS/061/MOD11A2
Ashok_Vihar,28.695381,77.181665,2024,6,500,39.10084795321641,39.150000000000034,0.22844887587565355,29.976973684210563,29.995000000000033,0.06397020791022702,8.001491228070181,8.060000000000002,MODIS/061/MOD11A2
Ashok_Vihar,28.695381,77.181665,2024,6,1000,39.03336640940834,39.12333333333337,0.2831948190833516,29.944581036383713,29.965000000000032,0.12706881747693038,7.962102168320474,7.966666666666678,MODIS/061/MOD11A2
Aya_Nagar,28.4706914,77.1099364,2024,6,100,38.610000000000035,38.610000000000035,0.0,30.636666666666695,30.636666666666695,0.0,7.973333333333339,7.973333333333339,MODIS/061/MOD11A2
Aya_Nagar,28.4706914,77.1099364,2024,6,250,38.738421052631615,38.610000000000035,0.40666666666675383,30.58192982456143,30.636666666666695,0.17333333333304027,8.156491228070182,7.973333333333339,MODIS/061/MOD11A2
Aya_Nagar,28.4706914,77.1099364,2024,6,500,38.81174041297938,38.610000000000035,0.5293260914699739,30.472979351032475,30.636666666666695,0.30511837411444237,8.33876106194691,7.973333333333339,MODIS/061/MOD11A2
Aya_Nagar,28.4706914,77.1099364,2024,6,1000,38.71954595791808,38.610000000000035,0.5251851525358424,30.365481727574778,30.29000000000002,0.3494916943856172,8.354064230343306,7.973333333333339,MODIS/061/MOD11A2
Bawana,28.7762,77.051074,2024,6,100,40.04333333333337,40.04333333333337,0.0,28.676666666666694,28.676666666666694,0.0,11.366666666666674,11.366666666666674,MODIS/061/MOD11A2
Bawana,28.7762,77.051074,2024,6,250,40.04333333333337,40.04333333333337,0.0,28.676666666666694,28.676666666666694,0.0,11.366666666666674,11.366666666666674,MODIS/061/MOD11A2
Bawana,28.7762,77.051074,2024,6,500,40.280116959064365,40.04333333333337,0.41933810278159184,28.612448830409384,28.676666666666694,0.5731363215289641,11.606198830409362,11.366666666666674,MODIS/061/MOD11A2
Bawana,28.7762,77.051074,2024,6,1000,40.42493568540982,40.316666666666684,0.43826819682251583,28.595768099963287,28.676666666666694,0.7078930851671175,11.655428151414917,11.5,MODIS/061/MOD11A2
Burari_Crossing,28.7256504,77.2011573,2024,6,100,38.01222222222225,38.163333333333355,0.17000000000073187,28.65333333333336,28.70000000000003,0.05249999999950108,8.520740740740735,8.633333333333326,MODIS/061/MOD11A2
Burari_Crossing,28.7256504,77.2011573,2024,6,250,37.99919540229887,38.163333333333355,0.17000000000073187,28.649310344827615,28.70000000000003,0.05249999999950108,8.511034482758614,8.633333333333326,MODIS/061/MOD11A2
Burari_Crossing,28.7256504,77.2011573,2024,6,500,38.22104258443468,38.163333333333355,0.669218034558454,28.69048458149783,28.70000000000003,0.12919824882708109,8.689897209985311,8.633333333333326,MODIS/061/MOD11A2
Burari_Crossing,28.7256504,77.2011573,2024,6,1000,38.42533923303838,38.163333333333355,0.7056486377792088,28.767223451327467,28.70000000000003,0.19216204099579445,8.812470501474921,8.633333333333326,MODIS/061/MOD11A2
Chandni_Chowk,28.656756,77.227234,2024,6,100,39.80333333333336,39.80333333333336,0.0,29.64500000000004,29.64500000000004,0.0,9.026666666666662,9.026666666666662,MODIS/061/MOD11A2
Chandni_Chowk,28.656756,77.227234,2024,6,250,39.86576923076925,39.80333333333336,0.0996661092523058,29.5979807692308,29.64500000000004,0.1589172347482282,9.107435897435892,9.053333333333322,MODIS/061/MOD11A2
Chandni_Chowk,28.656756,77.227234,2024,6,500,39.867798165137636,39.80333333333336,0.0996661092523058,29.569243119266087,29.64500000000004,0.1589172347482282,9.135779816513756,9.053333333333322,MODIS/061/MOD11A2
Chandni_Chowk,28.656756,77.227234,2024,6,1000,39.860138421249545,39.80333333333336,0.19039998475600975,29.570106621773316,29.64500000000004,0.31240345447354717,9.131111111111105,9.053333333333322,MODIS/061/MOD11A2
Commonwealth_Sports_Complex,28.615828,77.271992,2024,6,100,37.503333333333366,37.503333333333366,0.0,28.57000000000002,28.57000000000002,0.0,8.053333333333342,8.053333333333342,MODIS/061/MOD11A2
Commonwealth_Sports_Complex,28.615828,77.271992,2024,6,250,37.5918390804598,37.503333333333366,0.1833333333329916,28.656896551724163,28.57000000000002,0.18000000000014552,8.014712643678164,8.053333333333342,MODIS/061/MOD11A2
Commonwealth_Sports_Complex,28.615828,77.271992,2024,6,500,37.63783114992726,37.503333333333366,0.1833333333329916,28.70205240174675,28.57000000000002,0.18000000000014552,7.994643377001455,8.053333333333342,MODIS/061/MOD11A2
Commonwealth_Sports_Complex,28.615828,77.271992,2024,6,1000,37.60568064753499,37.503333333333366,0.333241139513776,28.617792494481268,28.70500000000004,0.3958028253350641,8.070389992641644,8.053333333333342,MODIS/061/MOD11A2
DTU,28.7500499,77.1112615,2024,6,100,39.76904761904764,40.18333333333336,0.48333333333301554,28.619523809523827,28.71666666666668,0.11333333333287386,10.778095238095249,11.466666666666677,MODIS/061/MOD11A2
DTU,28.7500499,77.1112615,2024,6,250,39.72843137254904,40.18333333333336,0.48333333333301554,28.610000000000014,28.71666666666668,0.11333333333287386,10.710588235294129,11.466666666666677,MODIS/061/MOD11A2
DTU,28.7500499,77.1112615,2024,6,500,39.7133027522936,40.18333333333336,0.48333333333301554,28.606452599388398,28.71666666666668,0.11333333333287386,10.685443425076466,11.466666666666677,MODIS/061/MOD11A2
DTU,28.7500499,77.1112615,2024,6,1000,39.69211782252054,39.7166666666667,0.7849730179366875,28.764103281133504,28.71666666666668,0.5990643384454016,10.618135719612239,10.073333333333323,MODIS/061/MOD11A2
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2024,6,100,40.619523809523834,40.656666666666695,0.13000000000204845,29.88619047619051,29.8366666666667,0.1733333333333682,10.733333333333325,10.819999999999993,MODIS/061/MOD11A2
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2024,6,250,40.57817610062895,40.656666666666695,0.13000000000204845,29.941320754717015,29.8366666666667,0.1733333333333682,10.636855345911938,10.819999999999993,MODIS/061/MOD11A2
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2024,6,500,40.551484848484876,40.656666666666695,0.13000000000204845,29.97690909090913,29.8366666666667,0.1733333333333682,10.574575757575744,10.819999999999993,MODIS/061/MOD11A2
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2024,6,1000,40.38073534901084,40.42333333333337,0.42043416060321537,29.96568495707357,29.8366666666667,0.41674550694454776,10.415050391937278,10.819999999999993,MODIS/061/MOD11A2
Dwarka-Sector_8,28.5710274,77.0719006,2024,6,100,39.78333333333336,39.78333333333336,0.0,30.80333333333336,30.80333333333336,0.0,8.979999999999999,8.979999999999999,MODIS/061/MOD11A2
Dwarka-Sector_8,28.5710274,77.0719006,2024,6,250,39.78333333333336,39.78333333333336,0.0,30.80333333333336,30.80333333333336,0.0,8.979999999999999,8.979999999999999,MODIS/061/MOD11A2
Dwarka-Sector_8,28.5710274,77.0719006,2024,6,500,39.81471615720527,39.78333333333336,0.1633333333329412,30.70742358078605,30.80333333333336,0.4991666666667321,9.008180494905382,8.979999999999999,MODIS/061/MOD11A2
Dwarka-Sector_8,28.5710274,77.0719006,2024,6,1000,39.65817180616742,39.78333333333336,0.4406392662519618,30.57587922173277,30.55000000000003,0.46943951345214296,8.832878120411156,9.060000000000002,MODIS/061/MOD11A2
IGI_Airport_(T3),28.5627763,77.1180053,2024,6,100,41.97666666666671,41.97666666666671,0.0,31.396666666666686,31.396666666666686,0.0,10.580000000000021,10.580000000000021,MODIS/061/MOD11A2
IGI_Airport_(T3),28.5627763,77.1180053,2024,6,250,41.97666666666671,41.97666666666671,0.0,31.396666666666686,31.396666666666686,0.0,10.580000000000021,10.580000000000021,MODIS/061/MOD11A2
IGI_Airport_(T3),28.5627763,77.1180053,2024,6,500,41.832949852507426,41.97666666666671,0.36471534646956955,31.245162241887932,31.396666666666686,0.25440319898589075,10.587787610619488,10.580000000000021,MODIS/061/MOD11A2
IGI_Airport_(T3),28.5627763,77.1180053,2024,6,1000,41.62885566629757,41.52333333333339,0.4148597859211849,31.11580287929128,30.970000000000027,0.24619128922747024,10.513052787006284,10.580000000000021,MODIS/061/MOD11A2
IGNOU_Maidan_Garhi,28.493624,77.201159,2024,6,100,38.736666666666686,38.73666666666669,0.25999999999972434,29.60000000000003,29.60000000000003,0.06333333333445935,9.136666666666656,9.136666666666656,MODIS/061/MOD11A2
IGNOU_Maidan_Garhi,28.493624,77.201159,2024,6,250,38.73409356725148,38.710000000000015,0.1894143019364398,29.71187134502927,29.663333333333355,0.2589025985881083,9.02222222222221,8.813333333333333,MODIS/061/MOD11A2
IGNOU_Maidan_Garhi,28.493624,77.201159,2024,6,500,38.74629955947139,38.710000000000015,0.1894143019364398,29.77302496328931,29.663333333333355,0.2589025985881083,8.973274596182074,8.813333333333333,MODIS/061/MOD11A2
IGNOU_Maidan_Garhi,28.493624,77.201159,2024,6,1000,38.76222958057398,38.83000000000002,0.2079754258963593,29.793635025754263,29.663333333333355,0.37156725127799983,8.968594554819711,8.899999999999997,MODIS/061/MOD11A2
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2024,6,100,39.51666666666669,39.51666666666669,0.0,30.19000000000004,30.19000000000004,0.0,8.119999999999985,8.119999999999985,MODIS/061/MOD11A2
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2024,6,250,39.51666666666669,39.51666666666669,0.0,30.19000000000004,30.19000000000004,0.0,8.119999999999985,8.119999999999985,MODIS/061/MOD11A2
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2024,6,500,39.46121879588842,39.51666666666669,0.09510228411819753,30.229074889867874,30.19000000000004,0.09825826937189738,7.983788546255501,8.119999999999985,MODIS/061/MOD11A2
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2024,6,1000,39.417078734363535,39.44333333333335,0.14997916521732202,30.225286975717474,30.19000000000004,0.22556526217561831,7.929094922737305,7.806666666666691,MODIS/061/MOD11A2
IIT_Delhi,28.54246,77.191651,2024,6,100,37.47111111111114,37.46333333333337,0.023333333326615198,30.212222222222255,30.196666666666697,0.046666666666629206,7.258888888888887,7.26666666666667,MODIS/061/MOD11A2
IIT_Delhi,28.54246,77.191651,2024,6,250,37.479454545454566,37.46333333333337,0.023333333326615198,30.228909090909127,30.196666666666697,0.046666666666629206,7.250545454545446,7.26666666666667,MODIS/061/MOD11A2
IIT_Delhi,28.54246,77.191651,2024,6,500,37.49333333333336,37.46333333333337,0.06098724821152342,30.234166666666702,30.196666666666697,0.09551032521327234,7.259166666666657,7.26666666666667,MODIS/061/MOD11A2
IIT_Delhi,28.54246,77.191651,2024,6,1000,37.50232368225689,37.51000000000001,0.21006237234319897,30.24975501113589,30.29000000000004,0.19052738876900033,7.252568671121005,7.21999999999997,MODIS/061/MOD11A2
IMD_Lodhi_Road,28.5918245,77.2273074,2024,6,100,38.35666666666668,38.35666666666668,0.0,29.45500000000004,29.45500000000004,0.0,7.986666666666641,7.986666666666641,MODIS/061/MOD11A2
IMD_Lodhi_Road,28.5918245,77.2273074,2024,6,250,38.175555555555576,38.35666666666668,0.414514441512651,29.44166666666671,29.45500000000004,0.14352700094401324,7.818518518518505,7.986666666666641,MODIS/061/MOD11A2
IMD_Lodhi_Road,28.5918245,77.2273074,2024,6,500,37.999879879879906,38.09666666666669,0.43320510923456107,29.376846846846885,29.45500000000004,0.20277758751896038,7.716876876876866,7.640000000000005,MODIS/061/MOD11A2
IMD_Lodhi_Road,28.5918245,77.2273074,2024,6,1000,37.918799702712775,38.09666666666669,0.4588767821911971,29.347820512820547,29.45500000000004,0.2814786793228524,7.665046451133399,7.640000000000005,MODIS/061/MOD11A2
ITO,28.628624,77.24106,2024,6,100,38.37666666666669,38.37666666666669,0.0,29.295000000000044,29.295000000000044,0.0,8.006666666666641,8.006666666666641,MODIS/061/MOD11A2
ITO,28.628624,77.24106,2024,6,250,38.533030303030316,38.37666666666669,0.28666666666673196,29.28954545454549,29.295000000000044,0.010000000004429238,8.130303030303011,8.006666666666641,MODIS/061/MOD11A2
